row_type,model,seed,train_mechanism,eval_mechanism,temperature,calibration_mode,mechanism_prior_strength,mechanism_prior_policy,mechanism_prior_selection_metric,mechanism_prior_selection_score,calibration_bias,background_objects,total_objects_n,samples,branch_accuracy,majority_accuracy,mse,nll,brier,ece,selected_k_mean,causal_recall_mean,dense_compute_ratio,route_regret_mean,route_regret_negative_ratio,route_regret_loss_weight,route_regret_compute_cost,route_regret_threshold,route_regret_threshold_policy,route_regret_selection_metric,route_regret_selection_score,seed_count
seed,wpu-cws-indexed-physics-regret-hybrid,13,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.3125,0.4375,0.081415,1.147508,0.698028,0.095168,4.5625,1.0,0.0625,0.324933,0.0,1.0,0.05,0.25,selected,compute_adjusted_nll,1.029969,1
seed,wpu-cws-indexed-physics-regret-hybrid,13,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.375,0.75,0.094302,1.018253,0.620366,0.183196,4.5625,1.0,0.25,0.323947,0.0,1.0,0.05,0.25,selected,compute_adjusted_nll,1.029969,1
seed,wpu-cws-indexed-physics-regret-hybrid,13,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0625,0.9375,0.06272,1.28425,0.783899,0.387644,4.9375,1.0,0.0625,0.358562,0.0,1.0,0.05,0.25,selected,compute_adjusted_nll,1.029969,1
seed,wpu-cws-indexed-physics-regret-hybrid,13,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.6875,0.5625,0.207295,0.916272,0.557401,0.2769,4.0625,1.0,0.6875,0.237664,0.0,1.0,0.05,0.25,selected,compute_adjusted_nll,1.029969,1
seed,wpu-cws-indexed-physics-regret-hybrid,13,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.5,0.211279,1.010585,0.61615,0.029762,4.5625,1.0,0.0,0.341768,0.0,1.0,0.05,0.25,selected,compute_adjusted_nll,1.029969,1
seed,wpu-cws-indexed-physics-regret-hybrid,13,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.75,0.066966,1.064697,0.646106,0.060876,4.9375,1.0,0.0,0.37665,0.0,1.0,0.05,0.25,selected,compute_adjusted_nll,1.029969,1
seed,wpu-cws-indexed-physics-regret-hybrid,17,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.3125,0.625,0.077029,1.256659,0.760635,0.196909,4.625,1.0,0.0,0.095211,0.0,1.0,0.05,0.0,selected,compute_adjusted_nll,1.09283,1
seed,wpu-cws-indexed-physics-regret-hybrid,17,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.25,0.5,0.149447,1.224209,0.744324,0.21929,4.625,1.0,0.0,0.122878,0.0,1.0,0.05,0.0,selected,compute_adjusted_nll,1.09283,1
seed,wpu-cws-indexed-physics-regret-hybrid,17,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.3125,0.5625,0.11353,1.101758,0.670615,0.272624,4.625,1.0,0.0,0.124641,0.0,1.0,0.05,0.0,selected,compute_adjusted_nll,1.09283,1
seed,wpu-cws-indexed-physics-regret-hybrid,17,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0625,0.875,0.081068,1.379971,0.83764,0.333229,4.875,1.0,0.0,0.11157,0.0,1.0,0.05,0.0,selected,compute_adjusted_nll,1.09283,1
