row_type,model,seed,train_mechanism,eval_mechanism,temperature,calibration_mode,mechanism_prior_strength,mechanism_prior_policy,mechanism_prior_selection_metric,mechanism_prior_selection_score,calibration_bias,background_objects,total_objects_n,samples,branch_accuracy,majority_accuracy,mse,target_mse,nll,brier,ece,selected_k_mean,causal_recall_mean,dense_compute_ratio,route_regret_mean,route_regret_negative_ratio,route_regret_loss_weight,global_delta_loss_weight,target_local_delta_loss_weight,route_regret_compute_cost,route_regret_threshold,route_regret_threshold_policy,route_regret_selection_metric,route_regret_selection_score,seed_count
summary,graph-transformer,all,nominal+high_force+edge_shift+catch_heavy+no_catch,edge_catch_heavy,1.0,none,0.0,none,,,,512,517,40,0.4,0.583333,0.223025,0.36657,1.162282,0.742371,0.268499,4.816667,1.0,1.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,fixed,,,3
summary,graph-transformer,all,nominal+high_force+edge_shift+catch_heavy+no_catch,edge_high_force,1.0,none,0.0,none,,,,512,517,40,0.641667,0.583333,0.243287,1.641384,0.859444,0.510751,0.194996,4.366667,1.0,1.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,fixed,,,3
summary,graph-transformer,all,nominal+high_force+edge_shift+catch_heavy+no_catch,edge_shift,1.0,none,0.0,none,,,,512,517,40,0.5,0.558333,0.223437,0.704677,0.995556,0.632573,0.253816,4.366667,1.0,1.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,fixed,,,3
summary,graph-transformer,all,nominal+high_force+edge_shift+catch_heavy+no_catch,high_force,1.0,none,0.0,none,,,,512,517,40,0.65,0.4,0.24171,0.825548,0.778974,0.465701,0.242796,4.366667,1.0,1.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,fixed,,,3
summary,graph-transformer,all,nominal+high_force+edge_shift+catch_heavy+no_catch,no_catch,1.0,none,0.0,none,,,,512,517,40,0.466667,0.683333,0.228675,0.399719,1.022373,0.667861,0.331361,4.025,1.0,1.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,fixed,,,3
summary,graph-transformer,all,nominal+high_force+edge_shift+catch_heavy+no_catch,nominal,1.0,none,0.0,none,,,,512,517,40,0.65,0.458333,0.222569,0.252157,0.842039,0.523078,0.278306,4.366667,1.0,1.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,fixed,,,3
summary,serialized-token,all,nominal+high_force+edge_shift+catch_heavy+no_catch,catch_heavy,1.0,none,0.0,none,,,,512,517,40,0.791667,0.783333,0.04919,0.053122,0.882622,0.524283,0.345471,4.816667,1.0,1.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,fixed,,,3
summary,serialized-token,all,nominal+high_force+edge_shift+catch_heavy+no_catch,edge_catch_heavy,1.0,none,0.0,none,,,,512,517,40,0.358333,0.583333,0.049497,0.205191,1.221418,0.725634,0.11895,4.816667,1.0,1.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,fixed,,,3
summary,serialized-token,all,nominal+high_force+edge_shift+catch_heavy+no_catch,edge_high_force,1.0,none,0.0,none,,,,512,517,40,0.458333,0.583333,0.051643,1.320721,1.06975,0.629244,0.267394,4.366667,1.0,1.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,fixed,,,3
summary,serialized-token,all,nominal+high_force+edge_shift+catch_heavy+no_catch,edge_shift,1.0,none,0.0,none,,,,512,517,40,0.458333,0.558333,0.05002,0.485535,1.110771,0.663771,0.196013,4.366667,1.0,1.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,fixed,,,3
summary,serialized-token,all,nominal+high_force+edge_shift+catch_heavy+no_catch,high_force,1.0,none,0.0,none,,,,512,517,40,0.566667,0.4,0.050177,0.569815,0.99068,0.591578,0.137864,4.366667,1.0,1.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,fixed,,,3
summary,serialized-token,all,nominal+high_force+edge_shift+catch_heavy+no_catch,no_catch,1.0,none,0.0,none,,,,512,517,40,0.45,0.683333,0.049444,0.185421,1.099089,0.665981,0.205083,4.025,1.0,1.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,fixed,,,3
