causal_k,dense_beneficial,dense_breaks_sparse,dense_correct,dense_fixes_sparse,dense_loss,dense_needed,dense_regret,event_norm,interaction_density,interaction_mode,mean_pair_distance,min_pair_distance,sample_index,seed,sparse_confidence,sparse_correct,sparse_delta_norm,sparse_entropy,sparse_loss,sparse_margin,sparse_uncertainty_mean,target_x,target_y,total_objects_n
32,1,0,1,0,0.44489217,0,-0.21056843,1.94420362,0.20594843,pairwise,0.17005715,0.0032497,13,11,0.51920289,1,0.25575435,1.00867283,0.6554606,0.21525633,0.54059601,0.87860453,0.0,2048
32,0,0,0,0,1.27805698,0,0.22446156,1.61013174,0.18751821,pairwise,0.17145571,0.00579686,14,11,0.46996745,0,0.1235,1.03186226,1.05359542,0.12128562,0.55634171,0.70119095,0.0,2048
32,1,0,1,0,0.3063013,0,-0.35753304,1.56366885,0.20485376,pairwise,0.18031447,0.00959604,15,11,0.51487333,1,0.15651134,1.00912201,0.66383433,0.20340353,0.56004298,0.97039938,0.0,2048
32,0,0,0,0,1.53750038,0,0.03475344,1.64804554,0.2166781,pairwise,0.1606731,0.00313282,16,11,0.39656407,0,0.11931907,1.06882858,1.50274694,0.01564622,0.55405533,0.62015367,0.0,2048
32,0,0,0,0,1.23422718,0,0.07056212,1.82638228,0.19031776,pairwise,0.18088624,0.00851978,17,11,0.49094945,0,0.19382441,1.03258288,1.16366506,0.17861012,0.54492044,0.88847321,0.0,2048
32,1,0,0,0,1.28541136,1,-0.11563551,1.70756829,0.18960269,pairwise,0.17454419,0.0061938,18,11,0.40589726,0,0.11664532,1.07843089,1.40104687,0.05813345,0.55034196,0.85238206,0.0,2048
32,1,0,1,0,0.59569418,0,-0.13036782,1.81128991,0.21082985,pairwise,0.15689008,0.00599381,19,11,0.48381048,1,0.16032885,1.03603768,0.726062,0.16507781,0.54584372,0.75817394,0.0,2048
32,0,0,0,0,1.08939457,0,0.11351275,1.63948691,0.18667486,pairwise,0.18756263,0.00817182,20,11,0.40656143,0,0.17186601,1.06500649,0.97588181,0.02970153,0.55496812,0.45339215,0.0,2048
32,1,0,1,0,0.19796816,0,-0.40276036,1.54233015,0.19371003,pairwise,0.17813872,0.00830145,21,11,0.54841197,1,0.24577458,0.97306585,0.60072851,0.24338603,0.56442589,0.6230889,0.0,2048
32,0,0,0,0,1.29642808,0,0.13826919,1.66774166,0.19905674,pairwise,0.17115362,0.00499717,22,11,0.37722102,0,0.09727821,1.09434187,1.1581589,0.06315714,0.55245066,0.77907896,0.0,2048
32,0,0,0,0,1.21069074,0,0.05595648,1.80286276,0.17594664,pairwise,0.19530897,0.00462591,23,11,0.48442224,0,0.16918111,1.037166,1.15473425,0.16928098,0.54599971,0.841699,0.0,2048
32,1,0,1,0,0.43849283,0,-0.25685418,1.59161305,0.2124469,pairwise,0.16469662,0.00110344,24,11,0.49890128,1,0.13154244,1.01492023,0.69534701,0.16901523,0.55768657,0.73800087,0.0,2048
32,1,0,1,0,0.47916472,0,-0.19273347,1.90322483,0.21178313,pairwise,0.16083631,0.01291918,25,11,0.51073819,1,0.22331944,1.0158931,0.67189819,0.20359281,0.54218286,0.85597461,0.0,2048
32,0,0,0,0,1.32794499,0,0.14108992,1.92874765,0.16940676,pairwise,0.18473735,0.00553393,26,11,0.51724952,0,0.24014199,1.0101012,1.18685508,0.21207002,0.54121232,0.83096564,0.0,2048
32,1,0,1,0,0.19097589,0,-0.39964283,1.54171395,0.19824445,pairwise,0.17468767,0.00603215,27,11,0.5539844,1,0.20867845,0.97449517,0.59061873,0.26156667,0.56397116,0.94270968,0.0,2048
32,1,0,1,0,0.51222122,0,-0.17550725,1.87601995,0.21338898,pairwise,0.16233629,0.0046196,28,11,0.50271672,1,0.21899705,1.02292597,0.68772846,0.19352034,0.54307294,0.90459734,0.0,2048
32,0,0,0,0,1.14823091,0,0.02212715,1.76274347,0.16175959,pairwise,0.19841903,0.00524633,29,11,0.4557232,0,0.18134734,1.05642712,1.12610376,0.13142884,0.5474571,0.97995734,0.0,2048
32,0,0,0,0,2.00618839,0,0.35694575,1.86239862,0.18526377,pairwise,0.20498605,0.01728969,30,11,0.49893403,0,0.23060328,1.0267477,1.64924264,0.19006345,0.54340047,0.95682687,0.0,2048
32,1,0,1,0,0.64329803,0,-0.09735417,1.80127347,0.19572607,pairwise,0.19733608,0.0006861,31,11,0.47680286,1,0.19753362,1.04315543,0.7406522,0.16039759,0.54583919,0.93784416,0.0,2048
32,0,0,0,0,1.29736948,0,0.11780429,1.89059174,0.16238922,pairwise,0.19207898,0.01051962,32,11,0.5092361,0,0.21778516,1.01729608,1.17956519,0.20182371,0.54261816,0.82591373,0.0,2048
32,1,0,1,0,0.29320619,0,-0.34211382,1.56095922,0.19321778,pairwise,0.18375602,0.00984185,33,11,0.52976596,1,0.16212313,0.99520105,0.63532001,0.22311255,0.56052649,0.89646739,0.0,2048
32,1,0,1,0,0.57531083,0,-0.14078009,1.82628047,0.20363201,pairwise,0.1693954,0.00129084,34,11,0.48865873,1,0.17749381,1.03343415,0.71609092,0.17366597,0.54516351,0.8435266,0.0,2048
32,0,1,0,0,1.11234784,0,0.17410553,1.7165066,0.20383845,pairwise,0.17481846,0.01038106,35,11,0.39131504,1,0.13022465,1.08992863,0.93824232,0.06699461,0.55058795,0.51957643,0.0,2048
32,0,0,0,0,1.7641964,0,0.16947079,1.78612232,0.17656502,pairwise,0.18375422,0.00341093,36,11,0.47550625,0,0.14740446,1.04198039,1.59472561,0.15397668,0.54685986,0.75605458,0.0,2048
32,0,0,1,0,0.9339056,0,0.0814693,1.71793425,0.18433416,pairwise,0.18373904,0.00774113,37,11,0.42637488,1,0.13750017,1.07125688,0.8524363,0.08997595,0.54966438,0.89675802,0.0,2048
32,0,0,0,0,1.20165467,0,0.05302882,1.79766655,0.18093145,pairwise,0.18700172,0.00594591,38,11,0.47796652,0,0.17741819,1.04188931,1.14862585,0.16089436,0.54613674,0.89803958,0.0,2048
32,0,0,0,0,1.84030509,0,0.23673272,1.79360461,0.20136555,pairwise,0.16812146,0.00727881,39,11,0.46910602,0,0.14117527,1.04350781,1.60357237,0.13938853,0.54675066,0.66876817,0.0,2048
32,1,0,1,0,0.61846972,0,-0.11590081,1.80671322,0.22672985,pairwise,0.1577732,0.01213511,40,11,0.47980741,1,0.17560229,1.0401938,0.73437053,0.16245517,0.54585373,0.8526544,0.0,2048
32,0,0,0,0,1.05590034,0,0.02508712,1.70414698,0.17716408,pairwise,0.18485726,0.01627977,41,11,0.39131993,0,0.10875159,1.08218074,1.03081322,0.03460315,0.55059874,0.75209248,0.0,2048
32,1,0,1,0,0.24328186,0,-0.39702225,1.55051446,0.18355356,pairwise,0.18338488,0.01246379,42,11,0.52713209,1,0.24156058,0.98980677,0.64030409,0.20787933,0.56280118,0.5387519,0.0,2048
32,1,0,1,0,0.66855371,0,-0.13393795,1.76821125,0.19736798,pairwise,0.18297242,0.0149915,43,11,0.44821078,1,0.12956378,1.05530024,0.80249166,0.10839695,0.5478512,0.64490473,0.0,2048
32,0,0,1,0,0.99989581,0,0.06640482,1.67330146,0.17513521,pairwise,0.18682463,0.00476301,44,11,0.39317873,1,0.11704471,1.08578324,0.93349099,0.0509423,0.55261475,0.62006122,0.0,2048
32,1,0,1,0,0.3722389,0,-0.30259755,1.57935429,0.18585448,pairwise,0.1816619,0.017267,45,11,0.50923973,1,0.15875781,1.00530338,0.67483646,0.18199575,0.55897003,0.64440835,0.0,2048
32,1,0,1,0,0.76741529,0,-0.10507321,1.74110186,0.20627508,pairwise,0.16303672,0.00875361,46,11,0.41791031,1,0.11962473,1.07017696,0.8724885,0.06580639,0.54905224,0.6850118,0.0,2048
32,0,0,0,0,1.43592536,0,0.34145153,1.5892117,0.17414173,pairwise,0.19078539,0.00800411,47,11,0.49670267,0,0.15007898,1.01404381,1.09447384,0.16198701,0.55810452,0.62239164,0.0,2048
32,1,0,1,0,0.18139133,0,-0.39641228,1.54040134,0.18052134,pairwise,0.19374418,0.00668162,48,11,0.56112951,1,0.23499113,0.96364403,0.57780361,0.26661748,0.56488848,0.73849458,0.0,2048
32,0,1,0,0,1.06330419,0,0.16814405,1.69711864,0.1947169,pairwise,0.18837821,0.00960763,49,11,0.40854219,1,0.12830569,1.07913935,0.89516014,0.06691813,0.55064189,0.91460806,0.0,2048
32,0,0,0,0,1.19834661,0,0.06149209,1.79303551,0.18454447,pairwise,0.17126216,0.00461303,50,11,0.47731918,0,0.15142964,1.04075313,1.13685453,0.15649259,0.54657048,0.74637789,0.0,2048
32,1,0,1,0,0.40647081,0,-0.2976456,1.5845691,0.22413093,pairwise,0.16169649,0.00631771,51,11,0.49454537,1,0.13177279,1.0225147,0.7041164,0.16959947,0.55803978,0.89635652,0.0,2048
32,1,0,1,0,0.8452335,0,-0.13503748,1.71847773,0.20738541,pairwise,0.16334109,0.01443247,52,11,0.37520942,1,0.10903221,1.08278084,0.98027098,0.00188217,0.55014944,0.68496138,0.0,2048
32,0,0,0,0,1.22288275,0,0.15078962,1.81636286,0.180795,pairwise,0.18432346,0.00448217,53,11,0.45846963,0,0.1549958,1.04593325,1.07209313,0.1161783,0.54608661,0.51977289,0.0,2048
32,0,0,0,0,1.82798767,0,0.24645424,1.78543115,0.21997638,pairwise,0.15706439,0.00859437,54,11,0.45359427,0,0.13600601,1.05070055,1.58153343,0.11284801,0.54719061,0.62495995,0.0,2048
32,1,0,1,0,0.47606707,0,-0.20565468,1.89822602,0.22975419,pairwise,0.15929165,0.00205552,55,11,0.50574547,1,0.1923482,1.01537836,0.68172175,0.18828923,0.54281998,0.60227239,0.0,2048
32,0,0,0,0,1.14519167,0,0.14620543,1.62976253,0.20157556,pairwise,0.16914774,0.0084571,56,11,0.43190145,0,0.12412048,1.05227923,0.99898624,0.06364891,0.55514443,0.62251836,0.0,2048
32,1,0,1,0,0.51459968,0,-0.25397038,1.60864282,0.23772071,pairwise,0.15561211,0.00502813,57,11,0.46367562,1,0.14950025,1.03494072,0.76857007,0.1106599,0.55674422,0.56168038,0.0,2048
32,0,0,0,0,1.2749927,0,0.05842209,1.67005408,0.21465126,pairwise,0.15582408,0.00298279,58,11,0.38515157,0,0.09846476,1.09230375,1.21657062,0.06654751,0.55247074,0.72854263,0.0,2048
32,0,0,0,0,1.16919708,0,0.12637568,1.7619158,0.16219142,pairwise,0.19230874,0.01343352,59,11,0.42743254,0,0.1282739,1.06401563,1.04282141,0.07497367,0.54824001,0.65229255,0.0,2048
32,0,0,0,0,2.03444839,0,0.42643619,1.82181537,0.19019693,pairwise,0.18641657,0.0061061,60,11,0.45037863,0,0.16240564,1.04871726,1.6080122,0.1010426,0.54596466,0.4749907,0.0,2048
32,0,1,0,0,1.22169828,0,0.23521733,1.67775595,0.18934229,pairwise,0.20643853,0.00223955,61,11,0.3728866,1,0.13026187,1.09051561,0.98648095,0.02123237,0.55167544,0.93740463,0.0,2048
32,0,0,0,0,1.16364515,0,0.07595301,1.76302731,0.17100516,pairwise,0.1845652,0.01116755,62,11,0.45155603,0,0.12867804,1.05410159,1.08769214,0.11456269,0.5479964,0.66105866,0.0,2048
32,1,0,1,0,0.35623494,0,-0.30258116,1.57451379,0.18819216,pairwise,0.17142856,0.00973542,63,11,0.51746356,1,0.14512499,1.00314713,0.6588161,0.20095703,0.55910033,0.79639584,0.0,2048
32,0,0,0,0,1.53558421,0,0.04594493,1.65009415,0.20514242,pairwise,0.17764248,0.00647111,64,11,0.39326352,0,0.15673321,1.07050645,1.48963928,0.01198098,0.55424684,0.48162979,0.0,2048
32,0,0,0,0,1.14741921,0,0.09039938,1.75008833,0.17564546,pairwise,0.18422367,0.00843071,65,11,0.43222663,0,0.12192527,1.06311131,1.05701983,0.08473679,0.54862255,0.66762364,0.0,2048
32,0,0,0,0,1.99056005,0,0.33872461,1.82735252,0.19396462,pairwise,0.17359643,0.01099757,66,11,0.48551601,0,0.15803832,1.03245473,1.65183544,0.1627298,0.5454064,0.657875,0.0,2048
32,1,0,1,0,0.69039094,0,-0.10478103,1.76413822,0.21164879,pairwise,0.1586652,0.00924017,67,11,0.45150357,1,0.12870651,1.05452776,0.79517198,0.11534545,0.54794544,0.71583718,0.0,2048
32,0,1,0,0,1.12680387,0,0.16818202,1.72883332,0.18219255,pairwise,0.18402734,0.00831108,68,11,0.38342091,1,0.12541166,1.08550262,0.95862186,0.02685377,0.54990387,0.58204216,0.0,2048
32,1,0,1,0,0.4008083,0,-0.29902723,1.58595896,0.20118216,pairwise,0.1663076,0.0095818,69,11,0.496667,1,0.16265687,1.01323509,0.69983554,0.16072536,0.55845475,0.60954714,0.0,2048
32,1,0,1,0,0.70145565,0,-0.13245296,1.75712168,0.23278092,pairwise,0.15304537,0.00783224,70,11,0.43434826,1,0.12275849,1.0619967,0.83390862,0.0875735,0.54835427,0.64349669,0.0,2048
32,0,1,0,0,1.05670524,0,0.04604638,1.66350806,0.17468017,pairwise,0.19497012,0.00626968,71,11,0.3639791,1,0.11379462,1.09592676,1.01065886,0.03212816,0.5525707,0.89790839,0.0,2048
32,1,0,1,0,0.31742913,0,-0.32557857,1.5667088,0.20371343,pairwise,0.16122897,0.00892681,72,11,0.52570885,1,0.17244841,0.99302649,0.6430077,0.20852423,0.56023377,0.6704402,0.0,2048
32,1,0,1,0,0.44213161,0,-0.20770654,1.94500339,0.18779168,pairwise,0.17940667,0.00156713,73,11,0.52213025,1,0.2398788,1.00522506,0.64983815,0.21771538,0.54072714,0.81390274,0.0,2048
32,0,0,1,0,1.02934003,0,0.04580426,1.68966556,0.16301127,pairwise,0.18959856,0.00791952,74,11,0.37398645,1,0.10451006,1.09069598,0.98353577,0.02447587,0.55139375,0.73253095,0.0,2048
32,0,0,0,0,2.09993792,0,0.41091514,1.85824597,0.2026305,pairwise,0.17296794,0.00530479,75,11,0.5007993,0,0.17610249,1.02209473,1.68902278,0.18629852,0.54412788,0.66560477,0.0,2048
32,0,1,0,0,1.09658408,0,0.18031663,1.69344699,0.19892183,pairwise,0.18314619,0.01135008,76,11,0.4000093,1,0.13013282,1.08230972,0.91626745,0.05564031,0.55083114,0.94479942,0.0,2048
32,0,0,0,0,1.23088479,0,0.07190526,1.82206905,0.17592467,pairwise,0.18763821,0.01006414,77,11,0.48699608,0,0.19318059,1.03548527,1.15897954,0.17318982,0.54511869,0.90687293,0.0,2048
32,1,0,1,0,0.58939797,0,-0.21199983,1.6196723,0.18513553,pairwise,0.17901373,0.01217754,78,11,0.44870135,1,0.13472386,1.0435276,0.8013978,0.08831063,0.55588269,0.62231714,0.0,2048
32,1,0,1,0,0.57299173,0,-0.16104758,1.81625497,0.21060787,pairwise,0.16597381,0.00537995,79,11,0.47996634,1,0.1506034,1.03582311,0.73403931,0.15386558,0.54585719,0.63963652,0.0,2048
32,0,0,0,0,1.30571961,0,0.17612302,1.93902576,0.18727076,pairwise,0.18349986,0.00320445,80,11,0.50578678,0,0.21218836,1.01184869,1.12959659,0.18262321,0.54159451,0.47092173,0.0,2048
32,0,0,0,0,1.99919009,0,0.33643723,1.83413839,0.19038035,pairwise,0.17357384,0.00875211,81,11,0.49387848,0,0.16513738,1.02781188,1.66275287,0.17737323,0.54501402,0.68863708,0.0,2048
32,0,0,0,0,1.25721323,0,0.16680872,1.67331839,0.21588919,pairwise,0.15584333,0.0100285,82,11,0.36830917,0,0.1083308,1.09460711,1.09040451,0.03222862,0.55214024,0.88209915,0.0,2048
32,0,1,0,0,1.05287004,0,0.03036618,1.66908944,0.1735709,pairwise,0.1889873,0.007434,83,11,0.3596932,1,0.11740404,1.09438312,1.02250385,0.01024017,0.55221659,0.91518998,0.0,2048
32,0,0,0,0,2.30529308,0,0.569345,1.93130863,0.19939214,pairwise,0.16298549,0.0016048,84,11,0.51824307,0,0.23636916,1.00884628,1.73594809,0.21271923,0.54116648,0.78789437,0.0,2048
32,1,0,1,1,1.0030036,1,-0.05386949,1.6972965,0.21773855,pairwise,0.15491359,0.00519951,85,11,0.37961033,0,0.10112569,1.08938718,1.05687308,0.03206947,0.55110472,0.73080409,0.0,2048
32,0,0,1,0,1.02382708,0,0.03670645,1.67754567,0.17492424,pairwise,0.19383222,0.0021564,86,11,0.37264815,1,0.10192661,1.09362304,0.98712063,0.03676093,0.55195332,0.79729795,0.0,2048
32,1,0,1,0,0.22556333,0,-0.39407521,1.54697073,0.21260707,pairwise,0.16489622,0.00319565,87,11,0.53813893,1,0.23784143,0.98133063,0.61963856,0.2261841,0.56336617,0.55332631,0.0,2048
32,1,0,1,1,0.75604951,1,-0.23886168,1.73235345,0.21060111,pairwise,0.17224863,0.00670693,88,11,0.37886375,0,0.12038226,1.08269453,0.99491119,0.00910744,0.54968119,0.63856107,0.0,2048
32,0,1,0,0,1.0628444,0,0.13121116,1.69977272,0.18245503,pairwise,0.18587945,0.00642208,89,11,0.39390984,1,0.12156537,1.09043801,0.93163323,0.08442983,0.55127025,0.51702833,0.0,2048
32,1,0,1,1,0.83160567,1,-0.25810862,1.61603379,0.1871105,pairwise,0.18132462,0.00958218,0,13,0.41534549,0,0.13036069,1.07735324,1.08971429,0.07903287,0.46404406,0.63832462,0.0,2048
32,0,0,1,0,0.88340819,0,0.01292741,1.75029588,0.21038103,pairwise,0.16698518,0.00692724,1,13,0.4187502,1,0.1632221,1.07484734,0.87048078,0.08022881,0.44272965,0.94041705,0.0,2048
32,1,0,1,1,0.80540103,1,-0.20036989,1.71373415,0.18733314,pairwise,0.17615244,0.00271835,2,13,0.38933492,0,0.19208835,1.07969105,1.00577092,0.02357239,0.45313245,0.63749766,0.0,2048
32,1,0,1,0,0.32242456,0,-0.23251238,1.56160247,0.15521295,pairwise,0.20953879,0.01000925,3,13,0.57410842,1,0.16889277,0.95708102,0.55493695,0.29602638,0.46830872,0.82835805,0.0,2048
32,0,0,0,0,1.34618771,0,0.19924676,1.67078078,0.21836428,pairwise,0.16682222,0.00283954,4,13,0.38593864,0,0.10911933,1.09216714,1.14694095,0.06833178,0.45237538,0.89507544,0.0,2048
32,1,0,1,0,0.77066112,0,-0.20927596,1.69850874,0.17557192,pairwise,0.18486312,0.01167184,5,13,0.37533474,1,0.20001701,1.0824486,0.97993708,0.00129873,0.45670199,0.52954835,0.0,2048
32,1,0,1,0,0.47027296,0,-0.17659986,1.58146572,0.21180186,pairwise,0.16376419,0.00828526,6,13,0.52368087,1,0.13062747,0.99791443,0.64687282,0.21014699,0.46470287,0.79788381,0.0,2048
32,0,0,0,0,1.33423817,0,0.14826679,1.67299056,0.23533408,pairwise,0.1550321,0.00341373,7,13,0.37539002,0,0.09986445,1.09455836,1.18597138,0.05622938,0.45047101,0.91727108,0.0,2048
32,1,0,0,0,1.04528546,1,-0.06614959,1.83626103,0.16397513,pairwise,0.20421961,0.005522,8,13,0.45898104,0,0.24246567,1.05199862,1.11143506,0.12989467,0.438218,0.87696743,0.0,2048
32,1,0,1,0,0.25427321,0,-0.35102245,1.5502243,0.18015367,pairwise,0.18550551,0.00914356,9,13,0.54591304,1,0.18283337,0.9727084,0.60529566,0.23598835,0.4756633,0.64635205,0.0,2048
32,1,1,0,0,0.87871081,0,-0.00867164,1.74851167,0.22294761,pairwise,0.15937375,0.00127123,10,13,0.41173208,1,0.22613759,1.07154739,0.88738245,0.05438563,0.45121342,0.57553113,0.0,2048
32,1,0,1,0,0.74846882,0,-0.21569049,1.68657994,0.17192203,pairwise,0.19330533,0.00332112,11,13,0.38130361,1,0.20094632,1.08433604,0.96415931,0.01871032,0.45895213,0.47092927,0.0,2048
32,1,0,1,0,0.22112812,0,-0.42426074,1.54516506,0.19714691,pairwise,0.18064083,0.00100352,12,13,0.52445859,1,0.19740167,0.98345286,0.64538884,0.19278169,0.48092738,0.48503494,0.0,2048
32,1,0,1,0,0.44607612,0,-0.26637778,1.94420362,0.20594843,pairwise,0.17005715,0.0032497,13,13,0.49043924,1,0.32141879,1.03068566,0.7124539,0.17317897,0.43104771,0.87860453,0.0,2048
32,0,1,0,0,0.92408228,0,0.02242029,1.61013174,0.18751821,pairwise,0.17145571,0.00579686,14,13,0.40589452,1,0.11627274,1.06428802,0.90166199,0.02699786,0.46294063,0.70119095,0.0,2048
32,0,0,0,0,1.70042586,0,0.26498103,1.7453512,0.20513882,pairwise,0.18481585,0.00423954,15,13,0.41460165,0,0.16695236,1.07397807,1.43544483,0.06721279,0.44536096,0.87006104,0.0,2048
32,0,0,0,0,1.55322182,0,0.35542357,1.64804554,0.2166781,pairwise,0.1606731,0.00313282,16,13,0.40618163,0,0.14212789,1.08695972,1.19779825,0.10432354,0.46042103,0.62015367,0.0,2048
32,1,0,0,0,1.02905798,1,-0.08235395,1.82638228,0.19031776,pairwise,0.18088624,0.00851978,17,13,0.45576385,0,0.2310355,1.05444574,1.11141193,0.12666985,0.43827873,0.88847321,0.0,2048
32,0,0,0,0,1.48050427,0,0.11446571,1.70756829,0.18960269,pairwise,0.17454419,0.0061938,18,13,0.38126433,0,0.1451817,1.08399129,1.36603856,0.0176442,0.44953811,0.85238206,0.0,2048
32,1,0,1,0,0.6807524,0,-0.12435919,1.81128991,0.21082985,pairwise,0.15689008,0.00599381,19,13,0.44703802,1,0.24082884,1.05718374,0.80511159,0.10942963,0.44250301,0.75817394,0.0,2048
32,1,0,1,0,0.72483951,0,-0.17988402,1.63948691,0.18667486,pairwise,0.18756263,0.00817182,20,13,0.40465373,1,0.18425235,1.0871799,0.90472353,0.09697771,0.46566433,0.45339215,0.0,2048
32,0,0,0,0,1.63773727,0,0.22551703,1.73420644,0.19379555,pairwise,0.17970531,0.00891039,21,13,0.40721571,0,0.16134657,1.07726312,1.41222024,0.05803323,0.44611326,0.87303925,0.0,2048
32,0,0,0,0,1.36022353,0,0.26607907,1.66774166,0.19905674,pairwise,0.17115362,0.00499717,22,13,0.38098058,0,0.12929174,1.09154069,1.09414446,0.04615465,0.45388642,0.77907896,0.0,2048
32,1,0,0,0,0.9810546,1,-0.11200768,1.80286276,0.17594664,pairwise,0.19530897,0.00462591,23,13,0.44564182,0,0.22173002,1.05924702,1.09306228,0.11045334,0.44128209,0.841699,0.0,2048
32,0,0,0,0,2.65332985,0,1.0119741,1.91980374,0.17598183,pairwise,0.19177388,0.01194729,24,13,0.47711676,0,0.36456209,1.03678954,1.64135575,0.14795071,0.43880123,0.59303111,0.0,2048
32,1,0,1,0,0.50062621,0,-0.23555797,1.90322483,0.21178313,pairwise,0.16083631,0.01291918,25,13,0.47893795,1,0.2971282,1.03825569,0.73618418,0.15583348,0.43479472,0.85597461,0.0,2048
32,1,0,0,0,0.98501515,1,-0.05047429,1.60865629,0.18185477,pairwise,0.17532441,0.00554963,26,13,0.45597458,0,0.10744621,1.04059577,1.03548944,0.10092196,0.4600786,0.83791405,0.0,2048
32,1,0,1,0,0.36640185,0,-0.16439563,1.56932127,0.18226328,pairwise,0.21030048,0.0060118,27,13,0.58813578,1,0.16571683,0.94863081,0.53079748,0.32810187,0.46437484,0.95440865,0.0,2048
32,0,1,0,0,1.06822932,0,0.09668988,1.7121042,0.21350867,pairwise,0.17424579,0.00353927,28,13,0.37849993,1,0.12413552,1.08881116,0.97153944,0.02720648,0.44582421,0.96889102,0.0,2048
32,1,0,0,0,0.93093401,1,-0.1553759,1.76274347,0.16175959,pairwise,0.19841903,0.00524633,29,13,0.42425793,0,0.16127051,1.07211828,1.08630991,0.08679849,0.44144198,0.97995734,0.0,2048
32,1,0,1,0,0.45541501,0,-0.39828467,1.57473123,0.18384352,pairwise,0.18423869,0.00169396,30,13,0.42583656,1,0.14928743,1.04059851,0.85369968,0.03352305,0.47248256,0.54240632,0.0,2048
32,1,0,1,0,0.71375436,0,-0.09357107,1.80127347,0.19572607,pairwise,0.19733608,0.0006861,31,13,0.44604948,1,0.19589937,1.0608182,0.80732542,0.11540496,0.43885118,0.93784416,0.0,2048
32,1,0,0,0,1.07055807,1,-0.0148586,1.8621186,0.18219163,pairwise,0.18252271,0.00612063,32,13,0.4589383,0,0.32716194,1.04792273,1.08541667,0.12117726,0.44369978,0.54558474,0.0,2048
32,1,0,1,0,0.31177273,0,-0.21597734,1.56095922,0.19321778,pairwise,0.18375602,0.00984185,33,13,0.58993077,1,0.17684472,0.94403994,0.52775007,0.3261297,0.46740854,0.89646739,0.0,2048
32,1,0,1,0,0.64524496,0,-0.14435935,1.82628047,0.20363201,pairwise,0.1693954,0.00129084,34,13,0.45402443,1,0.24006557,1.05371547,0.78960431,0.12027192,0.44049001,0.8435266,0.0,2048
32,1,0,1,1,0.78960776,1,-0.20739317,1.7165066,0.20383845,pairwise,0.17481846,0.01038106,35,13,0.38903335,0,0.22407675,1.07850683,0.99700093,0.02004895,0.45606387,0.51957643,0.0,2048
32,0,0,0,0,1.9757452,0,0.47116697,1.78612232,0.17656502,pairwise,0.18375422,0.00341093,36,13,0.43660855,0,0.22375596,1.06290257,1.50457823,0.09532803,0.44424397,0.75605458,0.0,2048
32,0,1,0,0,1.03280675,0,0.09091365,1.71793425,0.18433416,pairwise,0.18373904,0.00774113,37,13,0.38988906,1,0.13959785,1.0835036,0.9418931,0.03526136,0.44680387,0.89675802,0.0,2048
32,1,0,0,0,0.97827148,1,-0.11671972,1.79766655,0.18093145,pairwise,0.18700172,0.00594591,38,13,0.4439646,0,0.20512593,1.06069565,1.09499121,0.10942203,0.44068199,0.89803958,0.0,2048
32,1,0,1,1,0.75702524,1,-0.24916983,1.61099589,0.22141927,pairwise,0.1537379,0.00214354,39,13,0.41172186,0,0.11915033,1.06770241,1.00619507,0.04611439,0.46356803,0.69108266,0.0,2048
32,1,0,1,0,0.70642066,0,-0.10477388,1.80209732,0.20600845,pairwise,0.16314885,0.0064476,40,13,0.44432697,1,0.22353643,1.05915332,0.81119454,0.10675237,0.44227606,0.80837208,0.0,2048
32,1,1,0,0,0.88608909,0,-0.02993315,1.62387967,0.18189052,pairwise,0.17243145,0.00733497,41,13,0.40010741,1,0.10692163,1.07272506,0.91602224,0.03088811,0.45925465,0.76638263,0.0,2048
32,1,0,1,0,0.16457847,0,-0.36514243,1.53984833,0.20375405,pairwise,0.16786405,0.00295645,42,13,0.58876926,1,0.23373464,0.9345243,0.5297209,0.30838424,0.48085779,0.6498509,0.0,2048
32,1,0,1,0,0.80615342,0,-0.04913056,1.76821125,0.19736798,pairwise,0.18297242,0.0149915,43,13,0.42516243,1,0.22884893,1.06695533,0.85528398,0.07593676,0.44794512,0.64490473,0.0,2048
32,1,0,1,0,0.76222038,0,-0.18304503,1.67330146,0.17513521,pairwise,0.18682463,0.00476301,44,13,0.38857642,1,0.16472399,1.08710098,0.94526541,0.04455811,0.45790631,0.62006122,0.0,2048
32,1,0,1,0,0.2755028,0,-0.30514336,1.55381775,0.18368246,pairwise,0.18598925,0.00438165,45,13,0.5595367,1,0.17704748,0.96484601,0.58064616,0.26368541,0.47277904,0.71936154,0.0,2048
32,0,0,0,0,1.57119012,0,0.37590814,1.64596438,0.20650652,pairwise,0.17238386,0.00359243,46,13,0.4044708,0,0.14115165,1.08749306,1.19528198,0.10185221,0.46044904,0.61809725,0.0,2048
32,0,0,0,0,1.05695367,0,0.11574924,1.5892117,0.17414173,pairwise,0.19078539,0.00800411,47,13,0.42096448,0,0.1284218,1.04623365,0.94120443,0.03080681,0.46724743,0.62239164,0.0,2048
32,1,0,1,0,0.16765061,0,-0.33324656,1.54040134,0.18052134,pairwise,0.19374418,0.00668162,48,13,0.60598677,1,0.24115087,0.92102057,0.50089717,0.34290317,0.47803566,0.73849458,0.0,2048
32,0,1,0,0,1.0845561,0,0.11741513,1.70834374,0.21815225,pairwise,0.1790722,0.0070944,49,13,0.38016841,1,0.13207246,1.08639205,0.96714097,0.02249449,0.44764173,0.92870557,0.0,2048
