row_type,model,seed,train_mechanism,eval_mechanism,temperature,calibration_mode,mechanism_prior_strength,mechanism_prior_policy,mechanism_prior_selection_metric,mechanism_prior_selection_score,calibration_bias,background_objects,total_objects_n,samples,branch_accuracy,majority_accuracy,mse,nll,brier,ece,selected_k_mean,causal_recall_mean,dense_compute_ratio,route_regret_mean,route_regret_negative_ratio,route_regret_loss_weight,route_regret_compute_cost,route_regret_threshold,route_regret_threshold_policy,route_regret_selection_metric,route_regret_selection_score,seed_count
seed,serialized-token,13,nominal,high_force,1.0,mechanism_prior,0.0,selected,nll_ece,1.236664,0.000000;0.000000;0.000000,512,517,12,0.666667,0.333333,0.146956,1.010435,0.608722,0.383145,4.5,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,serialized-token,13,nominal,edge_shift,1.0,mechanism_prior,0.75,selected,nll_ece,1.09086,0.263869;0.888551;-1.152420,512,517,12,0.166667,0.75,0.146761,1.130624,0.772599,0.447179,4.5,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,serialized-token,13,nominal,catch_heavy,1.0,mechanism_prior,1.0,selected,nll_ece,0.89242,0.211421;-0.613898;0.402476,512,517,12,0.833333,0.916667,0.14673,0.83263,0.499125,0.370947,4.916667,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,serialized-token,13,nominal,no_catch,1.0,mechanism_prior,0.5,selected,nll_ece,1.140815,0.245561;0.511963;-0.757524,512,517,12,0.333333,0.583333,0.146999,0.980681,0.647443,0.2112,4.083333,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,serialized-token,17,nominal,high_force,1.0,mechanism_prior,0.5,selected,nll_ece,1.071273,-0.079865;0.602755;-0.522890,512,517,12,0.25,0.416667,0.350137,1.287596,0.807262,0.304591,4.583333,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,serialized-token,17,nominal,edge_shift,1.0,mechanism_prior,0.75,selected,nll_ece,0.89949,0.020106;1.144186;-1.164292,512,517,12,0.166667,0.666667,0.349961,1.419454,0.934051,0.502175,4.583333,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,serialized-token,17,nominal,catch_heavy,1.0,mechanism_prior,0.5,selected,nll_ece,1.239434,-0.002790;-0.023626;0.026416,512,517,12,0.25,0.916667,0.349825,1.192784,0.727255,0.132665,4.916667,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,serialized-token,17,nominal,no_catch,1.0,mechanism_prior,1.0,selected,nll_ece,0.762903,0.453786;1.077090;-1.530877,512,517,12,0.583333,0.5,0.350754,0.861704,0.511648,0.195352,4.083333,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
summary,graph-transformer,all,nominal,catch_heavy,1.0,mechanism_prior,0.583333,selected,nll_ece,,,512,517,12,0.944444,0.944445,0.321573,0.644052,0.348731,0.403068,4.944445,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,3
summary,graph-transformer,all,nominal,edge_shift,1.0,mechanism_prior,0.583333,selected,nll_ece,,,512,517,12,0.222222,0.722222,0.281581,1.196836,0.781878,0.40383,4.5,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,3
summary,graph-transformer,all,nominal,high_force,1.0,mechanism_prior,0.416667,selected,nll_ece,,,512,517,12,0.5,0.388889,0.283542,1.130233,0.696029,0.282691,4.5,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,3
summary,graph-transformer,all,nominal,no_catch,1.0,mechanism_prior,0.333333,selected,nll_ece,,,512,517,12,0.444445,0.583333,0.23524,0.919395,0.578041,0.258609,4.055555,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,3
summary,serialized-token,all,nominal,catch_heavy,1.0,mechanism_prior,0.833333,selected,nll_ece,,,512,517,12,0.472222,0.944445,0.231066,0.973886,0.596707,0.209516,4.944445,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,3
summary,serialized-token,all,nominal,edge_shift,1.0,mechanism_prior,0.833333,selected,nll_ece,,,512,517,12,0.222222,0.722222,0.231197,1.108319,0.750766,0.392966,4.5,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,3
summary,serialized-token,all,nominal,high_force,1.0,mechanism_prior,0.5,selected,nll_ece,,,512,517,12,0.444445,0.388889,0.23143,1.231172,0.750712,0.333302,4.5,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,3
summary,serialized-token,all,nominal,no_catch,1.0,mechanism_prior,0.833333,selected,nll_ece,,,512,517,12,0.527778,0.583333,0.231647,0.839428,0.537758,0.165008,4.055555,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,3
summary,wpu-cws-indexed-physics-regret-hybrid,all,nominal,catch_heavy,1.0,mechanism_prior,1.0,selected,nll_ece,,,512,517,12,0.333333,0.944445,0.059944,1.057959,0.646798,0.460116,4.944445,1.0,0.027778,0.141256,0.333333,1.0,0.05,0.0,selected,compute_adjusted_nll,,3
summary,wpu-cws-indexed-physics-regret-hybrid,all,nominal,edge_shift,1.0,mechanism_prior,0.333333,selected,nll_ece,,,512,517,12,0.194445,0.722222,0.087799,1.097287,0.702894,0.321791,4.5,1.0,0.111111,0.12457,0.333333,1.0,0.05,0.0,selected,compute_adjusted_nll,,3
summary,wpu-cws-indexed-physics-regret-hybrid,all,nominal,high_force,1.0,mechanism_prior,0.333333,selected,nll_ece,,,512,517,12,0.333333,0.388889,0.104382,1.213254,0.744191,0.219595,4.5,1.0,0.027778,0.125868,0.333333,1.0,0.05,0.0,selected,compute_adjusted_nll,,3
summary,wpu-cws-indexed-physics-regret-hybrid,all,nominal,no_catch,1.0,mechanism_prior,0.25,selected,nll_ece,,,512,517,12,0.388889,0.583333,0.144075,0.906129,0.560076,0.095612,4.055555,1.0,0.222222,0.088401,0.333333,1.0,0.05,0.0,selected,compute_adjusted_nll,,3
