"row_type","model","seed","train_mechanism","eval_mechanism","temperature","calibration_mode","mechanism_prior_strength","calibration_bias","background_objects","total_objects_n","samples","branch_accuracy","majority_accuracy","mse","nll","brier","ece","selected_k_mean","causal_recall_mean","dense_compute_ratio","seed_count"
"seed","wpu-cws-indexed-local-dense","23","nominal","catch_heavy","1.0","mechanism_prior","0.75","-0.292692;-0.441062;0.733754","32","37","36","0.638889","0.722222","0.172227","0.811337","0.491854","0.120121","4.775","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","23","nominal","catch_heavy","1.0","mechanism_prior","1.0","-0.390256;-0.588082;0.978338","32","37","36","0.694444","0.722222","0.172227","0.756655","0.44645","0.091828","4.775","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","29","nominal","nominal","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.388889","0.5","0.201443","1.027647","0.634967","0.214066","4.3","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","29","nominal","nominal","1.0","mechanism_prior","0.25","-0.026861;0.061741;-0.034880","32","37","36","0.388889","0.5","0.201443","1.038221","0.639531","0.217896","4.3","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","29","nominal","nominal","1.0","mechanism_prior","0.5","-0.053723;0.123482;-0.069759","32","37","36","0.416667","0.5","0.201443","1.050216","0.645016","0.193722","4.3","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","29","nominal","nominal","1.0","mechanism_prior","0.75","-0.080584;0.185223;-0.104639","32","37","36","0.416667","0.5","0.201443","1.063639","0.651396","0.162301","4.3","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","29","nominal","nominal","1.0","mechanism_prior","1.0","-0.107446;0.246964;-0.139518","32","37","36","0.416667","0.5","0.201443","1.078495","0.658641","0.181379","4.3","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","29","nominal","high_force","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.472222","0.472222","0.776241","1.062234","0.645853","0.238489","4.3","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","29","nominal","high_force","1.0","mechanism_prior","0.25","-0.247701;0.298843;-0.051142","32","37","36","0.472222","0.472222","0.776241","1.191073","0.714494","0.302563","4.3","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","29","nominal","high_force","1.0","mechanism_prior","0.5","-0.495402;0.597685;-0.102283","32","37","36","0.472222","0.472222","0.776241","1.347039","0.782643","0.359525","4.3","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","29","nominal","high_force","1.0","mechanism_prior","0.75","-0.743103;0.896528;-0.153425","32","37","36","0.472222","0.472222","0.776241","1.524172","0.844257","0.404299","4.3","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","29","nominal","high_force","1.0","mechanism_prior","1.0","-0.990804;1.195371;-0.204567","32","37","36","0.472222","0.472222","0.776241","1.71732","0.89631","0.438442","4.3","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","29","nominal","edge_shift","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.444444","0.472222","0.640336","0.98636","0.59558","0.234955","4.3","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","29","nominal","edge_shift","1.0","mechanism_prior","0.25","-0.004489;0.260359;-0.255870","32","37","36","0.611111","0.472222","0.640336","0.897602","0.524928","0.192574","4.3","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","29","nominal","edge_shift","1.0","mechanism_prior","0.5","-0.008978;0.520718;-0.511739","32","37","36","0.666667","0.472222","0.640336","0.846125","0.485464","0.179929","4.3","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","29","nominal","edge_shift","1.0","mechanism_prior","0.75","-0.013467;0.781076;-0.767609","32","37","36","0.638889","0.472222","0.640336","0.828458","0.472291","0.166801","4.3","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","29","nominal","edge_shift","1.0","mechanism_prior","1.0","-0.017957;1.041435;-1.023478","32","37","36","0.638889","0.472222","0.640336","0.840592","0.479643","0.149562","4.3","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","29","nominal","catch_heavy","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.472222","0.694444","0.195498","0.939219","0.597967","0.181615","4.775","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","29","nominal","catch_heavy","1.0","mechanism_prior","0.25","-0.025638;-0.264515;0.290153","32","37","36","0.611111","0.694444","0.195498","0.8176","0.506208","0.095323","4.775","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","29","nominal","catch_heavy","1.0","mechanism_prior","0.5","-0.051275;-0.529031;0.580306","32","37","36","0.694444","0.694444","0.195498","0.744386","0.451942","0.143676","4.775","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","29","nominal","catch_heavy","1.0","mechanism_prior","0.75","-0.076913;-0.793546;0.870459","32","37","36","0.694444","0.694444","0.195498","0.716901","0.436209","0.062387","4.775","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","29","nominal","catch_heavy","1.0","mechanism_prior","1.0","-0.102550;-1.058061;1.160612","32","37","36","0.694444","0.694444","0.195498","0.729208","0.449432","0.083692","4.775","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","31","nominal","nominal","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.361111","0.527778","0.131415","0.950969","0.596017","0.159788","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","31","nominal","nominal","1.0","mechanism_prior","0.25","0.001264;0.031421;-0.032686","32","37","36","0.361111","0.527778","0.131415","0.950147","0.594404","0.216085","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","31","nominal","nominal","1.0","mechanism_prior","0.5","0.002529;0.062843;-0.065372","32","37","36","0.416667","0.527778","0.131415","0.949875","0.593218","0.142006","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","31","nominal","nominal","1.0","mechanism_prior","0.75","0.003793;0.094264;-0.098058","32","37","36","0.472222","0.527778","0.131415","0.95015","0.592451","0.084881","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","31","nominal","nominal","1.0","mechanism_prior","1.0","0.005058;0.125686;-0.130744","32","37","36","0.555556","0.527778","0.131415","0.950969","0.592093","0.193876","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","31","nominal","high_force","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.472222","0.444444","0.760856","1.017852","0.619106","0.245219","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","31","nominal","high_force","1.0","mechanism_prior","0.25","-0.241947;0.298978;-0.057031","32","37","36","0.444444","0.444444","0.760856","1.141826","0.694723","0.305894","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","31","nominal","high_force","1.0","mechanism_prior","0.5","-0.483895;0.597956;-0.114061","32","37","36","0.444444","0.444444","0.760856","1.29693","0.773056","0.362557","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","31","nominal","high_force","1.0","mechanism_prior","0.75","-0.725842;0.896934;-0.171092","32","37","36","0.444444","0.444444","0.760856","1.476911","0.846234","0.412576","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","31","nominal","high_force","1.0","mechanism_prior","1.0","-0.967790;1.195912;-0.228123","32","37","36","0.444444","0.444444","0.760856","1.676127","0.909777","0.451529","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","31","nominal","edge_shift","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.361111","0.5","0.610745","0.962713","0.580051","0.206312","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","31","nominal","edge_shift","1.0","mechanism_prior","0.25","0.001264;0.260494;-0.261759","32","37","36","0.777778","0.5","0.610745","0.849488","0.495201","0.241594","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","31","nominal","edge_shift","1.0","mechanism_prior","0.5","0.002529;0.520988;-0.523517","32","37","36","0.777778","0.5","0.610745","0.770951","0.439053","0.22172","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","31","nominal","edge_shift","1.0","mechanism_prior","0.75","0.003793;0.781482;-0.785276","32","37","36","0.777778","0.5","0.610745","0.7245","0.408755","0.144563","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","31","nominal","edge_shift","1.0","mechanism_prior","1.0","0.005058;1.041977;-1.047034","32","37","36","0.777778","0.5","0.610745","0.707032","0.400283","0.170552","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","31","nominal","catch_heavy","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.555556","0.694444","0.116125","0.91676","0.579241","0.10118","4.825","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","31","nominal","catch_heavy","1.0","mechanism_prior","0.25","-0.019884;-0.264380;0.284264","32","37","36","0.638889","0.694444","0.116125","0.799648","0.494014","0.103888","4.825","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","31","nominal","catch_heavy","1.0","mechanism_prior","0.5","-0.039768;-0.528760;0.568528","32","37","36","0.694444","0.694444","0.116125","0.724462","0.441027","0.110118","4.825","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","31","nominal","catch_heavy","1.0","mechanism_prior","0.75","-0.059652;-0.793140;0.852792","32","37","36","0.694444","0.694444","0.116125","0.689135","0.421727","0.074057","4.825","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","31","nominal","catch_heavy","1.0","mechanism_prior","1.0","-0.079536;-1.057520;1.137056","32","37","36","0.694444","0.694444","0.116125","0.689251","0.429677","0.066297","4.825","1.0","1.0","1"
"seed","graph-transformer","11","nominal","nominal","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.333333","0.444444","0.047051","1.123198","0.712704","0.233337","4.375","1.0","1.0","1"
"seed","graph-transformer","11","nominal","nominal","1.0","mechanism_prior","0.25","0.046769;0.063259;-0.110028","32","37","36","0.388889","0.444444","0.047051","1.136836","0.71343","0.181558","4.375","1.0","1.0","1"
"seed","graph-transformer","11","nominal","nominal","1.0","mechanism_prior","0.5","0.093539;0.126518;-0.220056","32","37","36","0.472222","0.444444","0.047051","1.155755","0.716897","0.220313","4.375","1.0","1.0","1"
"seed","graph-transformer","11","nominal","nominal","1.0","mechanism_prior","0.75","0.140308;0.189776;-0.330084","32","37","36","0.5","0.444444","0.047051","1.179668","0.722776","0.25708","4.375","1.0","1.0","1"
"seed","graph-transformer","11","nominal","nominal","1.0","mechanism_prior","1.0","0.187077;0.253035;-0.440112","32","37","36","0.5","0.444444","0.047051","1.20826","0.730675","0.263219","4.375","1.0","1.0","1"
"seed","graph-transformer","11","nominal","high_force","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.444444","0.444444","0.126822","1.406945","0.814694","0.374612","4.375","1.0","1.0","1"
"seed","graph-transformer","11","nominal","high_force","1.0","mechanism_prior","0.25","-0.206131;0.316159;-0.110028","32","37","36","0.444444","0.444444","0.126822","1.592377","0.880223","0.422806","4.375","1.0","1.0","1"
"seed","graph-transformer","11","nominal","high_force","1.0","mechanism_prior","0.5","-0.412262;0.632318;-0.220056","32","37","36","0.444444","0.444444","0.126822","1.799157","0.938232","0.462495","4.375","1.0","1.0","1"
"seed","graph-transformer","11","nominal","high_force","1.0","mechanism_prior","0.75","-0.618393;0.948477;-0.330084","32","37","36","0.444444","0.444444","0.126822","2.021825","0.986177","0.491737","4.375","1.0","1.0","1"
"seed","graph-transformer","11","nominal","high_force","1.0","mechanism_prior","1.0","-0.824524;1.264636;-0.440112","32","37","36","0.444444","0.444444","0.126822","2.255948","1.023575","0.512585","4.375","1.0","1.0","1"
"seed","graph-transformer","11","nominal","edge_shift","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.444444","0.527778","0.08126","1.125827","0.669997","0.134523","4.375","1.0","1.0","1"
"seed","graph-transformer","11","nominal","edge_shift","1.0","mechanism_prior","0.25","0.051072;0.292655;-0.343727","32","37","36","0.555556","0.527778","0.08126","1.086396","0.638643","0.253888","4.375","1.0","1.0","1"
"seed","graph-transformer","11","nominal","edge_shift","1.0","mechanism_prior","0.5","0.102144;0.585311;-0.687455","32","37","36","0.555556","0.527778","0.08126","1.096581","0.637759","0.289274","4.375","1.0","1.0","1"
"seed","graph-transformer","11","nominal","edge_shift","1.0","mechanism_prior","0.75","0.153216;0.877966;-1.031182","32","37","36","0.555556","0.527778","0.08126","1.146934","0.654808","0.231829","4.375","1.0","1.0","1"
"seed","graph-transformer","11","nominal","edge_shift","1.0","mechanism_prior","1.0","0.204288;1.170622;-1.374910","32","37","36","0.555556","0.527778","0.08126","1.228604","0.680538","0.274157","4.375","1.0","1.0","1"
"seed","graph-transformer","11","nominal","catch_heavy","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.416667","0.805556","0.043443","1.158187","0.752368","0.269922","4.8","1.0","1.0","1"
"seed","graph-transformer","11","nominal","catch_heavy","1.0","mechanism_prior","0.25","0.008774;-0.208314;0.199540","32","37","36","0.5","0.805556","0.043443","1.014894","0.657317","0.328381","4.8","1.0","1.0","1"
"seed","graph-transformer","11","nominal","catch_heavy","1.0","mechanism_prior","0.5","0.017548;-0.416628;0.399080","32","37","36","0.583333","0.805556","0.043443","0.894585","0.570439","0.117036","4.8","1.0","1.0","1"
"seed","graph-transformer","11","nominal","catch_heavy","1.0","mechanism_prior","0.75","0.026321;-0.624942;0.598621","32","37","36","0.611111","0.805556","0.043443","0.79751","0.495454","0.144348","4.8","1.0","1.0","1"
"seed","graph-transformer","11","nominal","catch_heavy","1.0","mechanism_prior","1.0","0.035095;-0.833256;0.798161","32","37","36","0.722222","0.805556","0.043443","0.723183","0.435078","0.09541","4.8","1.0","1.0","1"
"seed","graph-transformer","13","nominal","nominal","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.388889","0.444444","0.041982","1.151803","0.725838","0.202545","4.35","1.0","1.0","1"
"seed","graph-transformer","13","nominal","nominal","1.0","mechanism_prior","0.25","0.016873;0.067949;-0.084822","32","37","36","0.472222","0.444444","0.041982","1.178156","0.737292","0.269032","4.35","1.0","1.0","1"
"seed","graph-transformer","13","nominal","nominal","1.0","mechanism_prior","0.5","0.033747;0.135897;-0.169644","32","37","36","0.5","0.444444","0.041982","1.207769","0.750062","0.31381","4.35","1.0","1.0","1"
"seed","graph-transformer","13","nominal","nominal","1.0","mechanism_prior","0.75","0.050620;0.203846;-0.254466","32","37","36","0.472222","0.444444","0.041982","1.240483","0.763918","0.310361","4.35","1.0","1.0","1"
"seed","graph-transformer","13","nominal","nominal","1.0","mechanism_prior","1.0","0.067494;0.271794;-0.339288","32","37","36","0.472222","0.444444","0.041982","1.276131","0.778638","0.350871","4.35","1.0","1.0","1"
"seed","graph-transformer","13","nominal","high_force","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.416667","0.416667","0.130101","1.500602","0.877467","0.411992","4.35","1.0","1.0","1"
"seed","graph-transformer","13","nominal","high_force","1.0","mechanism_prior","0.25","-0.212199;0.297021;-0.084822","32","37","36","0.416667","0.416667","0.130101","1.693064","0.945994","0.460663","4.35","1.0","1.0","1"
"seed","graph-transformer","13","nominal","high_force","1.0","mechanism_prior","0.5","-0.424398;0.594042;-0.169644","32","37","36","0.416667","0.416667","0.130101","1.903954","1.004073","0.497224","4.35","1.0","1.0","1"
"seed","graph-transformer","13","nominal","high_force","1.0","mechanism_prior","0.75","-0.636598;0.891064;-0.254466","32","37","36","0.416667","0.416667","0.130101","2.128337","1.050217","0.523813","4.35","1.0","1.0","1"
"seed","graph-transformer","13","nominal","high_force","1.0","mechanism_prior","1.0","-0.848797;1.188085;-0.339288","32","37","36","0.416667","0.416667","0.130101","2.36232","1.085067","0.542653","4.35","1.0","1.0","1"
"seed","graph-transformer","13","nominal","edge_shift","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.5","0.555556","0.079559","1.134272","0.664929","0.2557","4.35","1.0","1.0","1"
"seed","graph-transformer","13","nominal","edge_shift","1.0","mechanism_prior","0.25","0.020799;0.286657;-0.307456","32","37","36","0.555556","0.555556","0.079559","1.147185","0.667182","0.264421","4.35","1.0","1.0","1"
"seed","graph-transformer","13","nominal","edge_shift","1.0","mechanism_prior","0.5","0.041598;0.573315;-0.614913","32","37","36","0.583333","0.555556","0.079559","1.201781","0.691178","0.265528","4.35","1.0","1.0","1"
"seed","graph-transformer","13","nominal","edge_shift","1.0","mechanism_prior","0.75","0.062397;0.859972;-0.922369","32","37","36","0.555556","0.555556","0.079559","1.290439","0.727736","0.285281","4.35","1.0","1.0","1"
"seed","graph-transformer","13","nominal","edge_shift","1.0","mechanism_prior","1.0","0.083196;1.146629;-1.229826","32","37","36","0.5","0.555556","0.079559","1.406309","0.771154","0.352011","4.35","1.0","1.0","1"
"seed","graph-transformer","13","nominal","catch_heavy","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.305556","0.805556","0.037781","1.263885","0.82595","0.441006","4.825","1.0","1.0","1"
"seed","graph-transformer","13","nominal","catch_heavy","1.0","mechanism_prior","0.25","-0.004412;-0.192215;0.196628","32","37","36","0.361111","0.805556","0.037781","1.101762","0.719365","0.385517","4.825","1.0","1.0","1"
"seed","graph-transformer","13","nominal","catch_heavy","1.0","mechanism_prior","0.5","-0.008825;-0.384430;0.393255","32","37","36","0.5","0.805556","0.037781","0.962064","0.618741","0.233529","4.825","1.0","1.0","1"
"seed","graph-transformer","13","nominal","catch_heavy","1.0","mechanism_prior","0.75","-0.013237;-0.576645;0.589883","32","37","36","0.611111","0.805556","0.037781","0.845783","0.529578","0.054042","4.825","1.0","1.0","1"
"seed","graph-transformer","13","nominal","catch_heavy","1.0","mechanism_prior","1.0","-0.017650;-0.768861;0.786510","32","37","36","0.666667","0.805556","0.037781","0.75315","0.456238","0.126149","4.825","1.0","1.0","1"
"seed","graph-transformer","17","nominal","nominal","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.305556","0.444444","0.028162","1.0798","0.687338","0.322808","4.4","1.0","1.0","1"
"seed","graph-transformer","17","nominal","nominal","1.0","mechanism_prior","0.25","-0.008260;0.078263;-0.070003","32","37","36","0.305556","0.444444","0.028162","1.101589","0.693864","0.297178","4.4","1.0","1.0","1"
"seed","graph-transformer","17","nominal","nominal","1.0","mechanism_prior","0.5","-0.016520;0.156526;-0.140006","32","37","36","0.416667","0.444444","0.028162","1.125635","0.701168","0.206338","4.4","1.0","1.0","1"
"seed","graph-transformer","17","nominal","nominal","1.0","mechanism_prior","0.75","-0.024781;0.234789;-0.210009","32","37","36","0.527778","0.444444","0.028162","1.151879","0.709153","0.27232","4.4","1.0","1.0","1"
"seed","graph-transformer","17","nominal","nominal","1.0","mechanism_prior","1.0","-0.033041;0.313052;-0.280012","32","37","36","0.5","0.444444","0.028162","1.180261","0.717729","0.267226","4.4","1.0","1.0","1"
"seed","graph-transformer","17","nominal","high_force","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.361111","0.361111","0.083591","1.711364","0.972601","0.484348","4.4","1.0","1.0","1"
"seed","graph-transformer","17","nominal","high_force","1.0","mechanism_prior","0.25","-0.197628;0.291948;-0.094320","32","37","36","0.361111","0.361111","0.083591","1.930847","1.042298","0.523388","4.4","1.0","1.0","1"
"seed","graph-transformer","17","nominal","high_force","1.0","mechanism_prior","0.5","-0.395256;0.583896;-0.188640","32","37","36","0.361111","0.361111","0.083591","2.166676","1.100979","0.554952","4.4","1.0","1.0","1"
"seed","graph-transformer","17","nominal","high_force","1.0","mechanism_prior","0.75","-0.592884;0.875844;-0.282960","32","37","36","0.361111","0.361111","0.083591","2.414826","1.148216","0.579426","4.4","1.0","1.0","1"
"seed","graph-transformer","17","nominal","high_force","1.0","mechanism_prior","1.0","-0.790512;1.167792;-0.377280","32","37","36","0.361111","0.361111","0.083591","2.672052","1.184856","0.597372","4.4","1.0","1.0","1"
"seed","graph-transformer","17","nominal","edge_shift","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.305556","0.555556","0.065049","1.12598","0.674941","0.305921","4.4","1.0","1.0","1"
"seed","graph-transformer","17","nominal","edge_shift","1.0","mechanism_prior","0.25","-0.031524;0.300695;-0.269171","32","37","36","0.611111","0.555556","0.065049","1.116061","0.657988","0.266782","4.4","1.0","1.0","1"
"seed","graph-transformer","17","nominal","edge_shift","1.0","mechanism_prior","0.5","-0.063047;0.601389;-0.538342","32","37","36","0.611111","0.555556","0.065049","1.137037","0.654062","0.265348","4.4","1.0","1.0","1"
"seed","graph-transformer","17","nominal","edge_shift","1.0","mechanism_prior","0.75","-0.094571;0.902084;-0.807513","32","37","36","0.611111","0.555556","0.065049","1.185762","0.659096","0.276734","4.4","1.0","1.0","1"
"seed","graph-transformer","17","nominal","edge_shift","1.0","mechanism_prior","1.0","-0.126095;1.202779;-1.076684","32","37","36","0.611111","0.555556","0.065049","1.259662","0.671074","0.323453","4.4","1.0","1.0","1"
"seed","graph-transformer","17","nominal","catch_heavy","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.5","0.777778","0.023935","1.184629","0.755667","0.357794","4.8","1.0","1.0","1"
"seed","graph-transformer","17","nominal","catch_heavy","1.0","mechanism_prior","0.25","-0.030488;-0.175656;0.206144","32","37","36","0.527778","0.777778","0.023935","1.048671","0.672917","0.36752","4.8","1.0","1.0","1"
"seed","graph-transformer","17","nominal","catch_heavy","1.0","mechanism_prior","0.5","-0.060977;-0.351311;0.412288","32","37","36","0.555556","0.777778","0.023935","0.931746","0.597031","0.276675","4.8","1.0","1.0","1"
"seed","graph-transformer","17","nominal","catch_heavy","1.0","mechanism_prior","0.75","-0.091465;-0.526967;0.618433","32","37","36","0.583333","0.777778","0.023935","0.83474","0.530624","0.124089","4.8","1.0","1.0","1"
"seed","graph-transformer","17","nominal","catch_heavy","1.0","mechanism_prior","1.0","-0.121954;-0.702623;0.824577","32","37","36","0.638889","0.777778","0.023935","0.758051","0.475645","0.110662","4.8","1.0","1.0","1"
"seed","graph-transformer","19","nominal","nominal","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.527778","0.444444","0.032972","0.939617","0.587363","0.13968","4.4","1.0","1.0","1"
"seed","graph-transformer","19","nominal","nominal","1.0","mechanism_prior","0.25","-0.023942;0.076098;-0.052157","32","37","36","0.527778","0.444444","0.032972","0.953267","0.594477","0.134502","4.4","1.0","1.0","1"
"seed","graph-transformer","19","nominal","nominal","1.0","mechanism_prior","0.5","-0.047883;0.152197;-0.104314","32","37","36","0.555556","0.444444","0.032972","0.969094","0.602891","0.109129","4.4","1.0","1.0","1"
"seed","graph-transformer","19","nominal","nominal","1.0","mechanism_prior","0.75","-0.071825;0.228295;-0.156470","32","37","36","0.5","0.444444","0.032972","0.987125","0.612595","0.087096","4.4","1.0","1.0","1"
"seed","graph-transformer","19","nominal","nominal","1.0","mechanism_prior","1.0","-0.095766;0.304394;-0.208627","32","37","36","0.5","0.444444","0.032972","1.007383","0.623565","0.086959","4.4","1.0","1.0","1"
"seed","graph-transformer","19","nominal","high_force","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.388889","0.361111","0.09663","1.214219","0.737671","0.290703","4.4","1.0","1.0","1"
"seed","graph-transformer","19","nominal","high_force","1.0","mechanism_prior","0.25","-0.251039;0.314189;-0.063150","32","37","36","0.361111","0.361111","0.09663","1.381423","0.830599","0.394529","4.4","1.0","1.0","1"
"seed","graph-transformer","19","nominal","high_force","1.0","mechanism_prior","0.5","-0.502078;0.628378;-0.126299","32","37","36","0.361111","0.361111","0.09663","1.583525","0.924716","0.457211","4.4","1.0","1.0","1"
"seed","graph-transformer","19","nominal","high_force","1.0","mechanism_prior","0.75","-0.753118;0.942567;-0.189449","32","37","36","0.361111","0.361111","0.09663","1.813169","1.010478","0.508555","4.4","1.0","1.0","1"
"seed","graph-transformer","19","nominal","high_force","1.0","mechanism_prior","1.0","-1.004157;1.256756;-0.252599","32","37","36","0.361111","0.361111","0.09663","2.063609","1.082389","0.547335","4.4","1.0","1.0","1"
"seed","graph-transformer","19","nominal","edge_shift","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.638889","0.555556","0.070579","0.94389","0.57206","0.217383","4.4","1.0","1.0","1"
"seed","graph-transformer","19","nominal","edge_shift","1.0","mechanism_prior","0.25","-0.016656;0.286116;-0.269460","32","37","36","0.666667","0.555556","0.070579","0.902908","0.53908","0.173094","4.4","1.0","1.0","1"
"seed","graph-transformer","19","nominal","edge_shift","1.0","mechanism_prior","0.5","-0.033313;0.572232;-0.538920","32","37","36","0.666667","0.555556","0.070579","0.900207","0.532386","0.140388","4.4","1.0","1.0","1"
"seed","graph-transformer","19","nominal","edge_shift","1.0","mechanism_prior","0.75","-0.049969;0.858349;-0.808380","32","37","36","0.638889","0.555556","0.070579","0.932769","0.546606","0.180568","4.4","1.0","1.0","1"
"seed","graph-transformer","19","nominal","edge_shift","1.0","mechanism_prior","1.0","-0.066626;1.144465;-1.077839","32","37","36","0.638889","0.555556","0.070579","0.996901","0.576459","0.201577","4.4","1.0","1.0","1"
"seed","graph-transformer","19","nominal","catch_heavy","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.222222","0.777778","0.029371","1.040075","0.67264","0.295737","4.825","1.0","1.0","1"
"seed","graph-transformer","19","nominal","catch_heavy","1.0","mechanism_prior","0.25","-0.067289;-0.166876;0.234164","32","37","36","0.555556","0.777778","0.029371","0.90478","0.573015","0.168371","4.825","1.0","1.0","1"
"seed","graph-transformer","19","nominal","catch_heavy","1.0","mechanism_prior","0.5","-0.134578;-0.333751;0.468329","32","37","36","0.666667","0.777778","0.029371","0.797343","0.489361","0.130693","4.825","1.0","1.0","1"
"seed","graph-transformer","19","nominal","catch_heavy","1.0","mechanism_prior","0.75","-0.201866;-0.500627;0.702493","32","37","36","0.75","0.777778","0.029371","0.718219","0.426899","0.152732","4.825","1.0","1.0","1"
"seed","graph-transformer","19","nominal","catch_heavy","1.0","mechanism_prior","1.0","-0.269155;-0.667503;0.936658","32","37","36","0.75","0.777778","0.029371","0.666477","0.387025","0.109202","4.825","1.0","1.0","1"
"seed","graph-transformer","23","nominal","nominal","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.5","0.472222","0.030857","1.090581","0.666394","0.209651","4.275","1.0","1.0","1"
"seed","graph-transformer","23","nominal","nominal","1.0","mechanism_prior","0.25","-0.043950;0.060787;-0.016837","32","37","36","0.5","0.472222","0.030857","1.11365","0.679876","0.261688","4.275","1.0","1.0","1"
"seed","graph-transformer","23","nominal","nominal","1.0","mechanism_prior","0.5","-0.087900;0.121574;-0.033674","32","37","36","0.5","0.472222","0.030857","1.138284","0.694143","0.297108","4.275","1.0","1.0","1"
"seed","graph-transformer","23","nominal","nominal","1.0","mechanism_prior","0.75","-0.131850;0.182361;-0.050511","32","37","36","0.472222","0.472222","0.030857","1.164476","0.709145","0.248791","4.275","1.0","1.0","1"
"seed","graph-transformer","23","nominal","nominal","1.0","mechanism_prior","1.0","-0.175800;0.243148;-0.067348","32","37","36","0.472222","0.472222","0.030857","1.192211","0.724829","0.303139","4.275","1.0","1.0","1"
"seed","graph-transformer","23","nominal","high_force","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.472222","0.472222","0.123382","1.267058","0.739382","0.350477","4.275","1.0","1.0","1"
