row_type,model,seed,train_mechanism,eval_mechanism,temperature,calibration_mode,mechanism_prior_strength,mechanism_prior_policy,mechanism_prior_selection_metric,mechanism_prior_selection_score,calibration_bias,background_objects,total_objects_n,samples,branch_accuracy,majority_accuracy,mse,nll,brier,ece,selected_k_mean,causal_recall_mean,dense_compute_ratio,seed_count
seed,graph-transformer,13,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.25,0.75,0.166359,1.527397,0.893259,0.203186,4.9375,1.0,1.0,1
seed,graph-transformer,17,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.875,0.625,0.139246,0.756746,0.428243,0.395606,4.625,1.0,1.0,1
seed,graph-transformer,17,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5625,0.5,0.147004,0.879317,0.519144,0.224225,4.625,1.0,1.0,1
seed,graph-transformer,17,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.5625,0.140425,0.992802,0.620154,0.138506,4.625,1.0,1.0,1
seed,graph-transformer,17,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.875,0.875,0.112556,0.679651,0.373092,0.447691,4.875,1.0,1.0,1
seed,graph-transformer,17,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.625,0.5625,0.170289,1.018573,0.61336,0.248949,4.0625,1.0,1.0,1
seed,graph-transformer,17,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.1875,0.4375,0.15008,1.094727,0.693157,0.297263,4.625,1.0,1.0,1
seed,graph-transformer,17,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.25,0.625,0.11373,1.030145,0.660243,0.264016,4.875,1.0,1.0,1
seed,serialized-token,11,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.875,0.4375,0.158315,0.924549,0.546363,0.452952,4.4375,1.0,1.0,1
seed,serialized-token,11,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.4375,0.160108,1.097952,0.66478,0.051222,4.4375,1.0,1.0,1
seed,serialized-token,11,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.375,0.6875,0.159277,1.03574,0.623633,0.248579,4.4375,1.0,1.0,1
