row_type,model,seed,train_mechanism,eval_mechanism,temperature,calibration_mode,mechanism_prior_strength,mechanism_prior_policy,mechanism_prior_selection_metric,mechanism_prior_selection_score,calibration_bias,background_objects,total_objects_n,samples,branch_accuracy,majority_accuracy,mse,nll,brier,ece,selected_k_mean,causal_recall_mean,dense_compute_ratio,seed_count
seed,wpu-cws-indexed-local-dense,17,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.4375,1.46329,1.067701,0.643552,0.016822,4.625,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,17,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.625,0.864973,1.056627,0.637916,0.1113,4.875,1.0,1.0,1
seed,graph-transformer,11,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.4375,0.269144,1.040684,0.624402,0.307394,4.4375,1.0,1.0,1
seed,graph-transformer,11,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.4375,0.269176,1.063472,0.643401,0.050774,4.4375,1.0,1.0,1
seed,graph-transformer,11,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5,0.6875,0.27083,1.020713,0.612241,0.119887,4.4375,1.0,1.0,1
seed,graph-transformer,11,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0,0.9375,0.269289,1.233183,0.757568,0.395734,4.9375,1.0,1.0,1
seed,graph-transformer,11,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.75,0.5625,0.271125,0.961849,0.571362,0.354276,4.0625,1.0,1.0,1
seed,graph-transformer,11,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5625,0.5625,0.276231,1.088752,0.657439,0.175779,4.4375,1.0,1.0,1
seed,graph-transformer,11,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.375,0.75,0.270042,1.049733,0.631108,0.369883,4.9375,1.0,1.0,1
seed,graph-transformer,13,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.375,0.5625,0.208241,1.086823,0.658727,0.026517,4.5625,1.0,1.0,1
seed,graph-transformer,13,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.1875,0.4375,0.227596,1.105234,0.671086,0.154079,4.5625,1.0,1.0,1
seed,graph-transformer,13,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.75,0.75,0.208877,1.072663,0.649145,0.401519,4.5625,1.0,1.0,1
seed,graph-transformer,13,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0,0.9375,0.208331,1.114103,0.67737,0.348482,4.9375,1.0,1.0,1
seed,graph-transformer,13,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5625,0.5625,0.210341,1.070703,0.647828,0.214016,4.0625,1.0,1.0,1
seed,graph-transformer,13,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.1875,0.5,0.232874,1.100125,0.667748,0.154079,4.5625,1.0,1.0,1
seed,graph-transformer,13,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.75,0.75,0.208967,1.068887,0.646639,0.40152,4.9375,1.0,1.0,1
seed,graph-transformer,17,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.25,0.625,0.281985,1.137933,0.692312,0.111781,4.625,1.0,1.0,1
seed,graph-transformer,17,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.3125,0.5,0.229311,1.098577,0.666458,0.030828,4.625,1.0,1.0,1
seed,graph-transformer,17,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.375,0.5625,0.283552,1.090955,0.662986,0.06393,4.625,1.0,1.0,1
seed,graph-transformer,17,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0625,0.875,0.282065,1.221888,0.74442,0.299289,4.875,1.0,1.0,1
seed,graph-transformer,17,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5625,0.5625,0.28423,1.053528,0.63869,0.251472,4.0625,1.0,1.0,1
seed,graph-transformer,17,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.625,0.4375,0.233373,1.080815,0.654985,0.281665,4.625,1.0,1.0,1
