accept_rate,accuracy,budget,candidate_oracle_loss,causal_k,composition_steps,deployment_disagreement_penalty,deployment_reject_margin,deployment_risk_penalty,deployment_vote_threshold,excess_over_candidate_oracle,gate_steps,generated_candidates,harmful_accept_rate,heldout_seed,interaction_mode,loss,no_harm_margin,oracle_match_rate,policy,predicted_epistemic_mean,predicted_regret_mean,predicted_sigma_mean,propagation_steps,regret_corr,regret_retriever_steps,retriever_steps,seed,selected_composition_argmax_rate,selected_composition_count_only_rate,selected_composition_expected_rate,selected_composition_rate,selected_generated_0_rate,selected_generated_1_rate,selected_generated_2_rate,selected_generated_3_rate,selected_generated_rate,selected_indexed_rate,selected_interaction_rate,selected_learned_rate,selected_proximity_rate,selection_train_accept_rate,selection_train_gap_closure,selection_train_harmful_accept_rate,selection_train_loss,selection_train_policy,test_samples,total_objects_n,train_candidate_regret_accept_rate,train_candidate_regret_gate_loss,train_seed_count,train_static_learned_loss,train_uncertainty_regret_accept_rate,train_uncertainty_regret_gate_loss,validation_samples_per_seed
0.0,0.5,4,0.940478,8,600,0.5,0.0,1.5,0.5,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0_r1p5_d0p5_v0p5,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,0.5,0.0,1.5,0.75,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0_r1p5_d0p5_v0p75,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,0.5,0.0,1.5,1.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0_r1p5_d0p5_v1,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,1.0,0.0,1.5,0.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0_r1p5_d1_v0,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,1.0,0.0,1.5,0.5,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0_r1p5_d1_v0p5,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,1.0,0.0,1.5,0.75,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0_r1p5_d1_v0p75,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,1.0,0.0,1.5,1.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0_r1p5_d1_v1,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,2.0,0.0,1.5,0.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0_r1p5_d2_v0,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,2.0,0.0,1.5,0.5,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0_r1p5_d2_v0p5,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,2.0,0.0,1.5,0.75,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0_r1p5_d2_v0p75,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,2.0,0.0,1.5,1.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0_r1p5_d2_v1,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,0.0,0.0,2.0,0.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0_r2_d0_v0,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,0.0,0.0,2.0,0.5,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0_r2_d0_v0p5,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,0.0,0.0,2.0,0.75,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0_r2_d0_v0p75,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,0.0,0.0,2.0,1.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0_r2_d0_v1,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,0.5,0.0,2.0,0.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0_r2_d0p5_v0,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,0.5,0.0,2.0,0.5,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0_r2_d0p5_v0p5,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,0.5,0.0,2.0,0.75,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0_r2_d0p5_v0p75,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,0.5,0.0,2.0,1.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0_r2_d0p5_v1,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,1.0,0.0,2.0,0.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0_r2_d1_v0,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,1.0,0.0,2.0,0.5,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0_r2_d1_v0p5,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,1.0,0.0,2.0,0.75,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0_r2_d1_v0p75,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,1.0,0.0,2.0,1.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0_r2_d1_v1,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,2.0,0.0,2.0,0.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0_r2_d2_v0,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,2.0,0.0,2.0,0.5,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0_r2_d2_v0p5,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,2.0,0.0,2.0,0.75,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0_r2_d2_v0p75,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,2.0,0.0,2.0,1.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0_r2_d2_v1,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.944444,0.511111,4,0.940478,8,600,0.0,0.0025,0.0,0.0,0.028212,600,4,0.444444,11,pairwise,0.96869,0.0,0.222222,crossfit_regret_gate_m0p0025_r0_d0_v0,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.666667,0.055556,0.044444,0.766667,0.0,0.044444,0.0,0.0,0.044444,0.066667,0.0,0.055556,0.066667,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.933333,0.511111,4,0.940478,8,600,0.0,0.0025,0.0,0.5,0.028259,600,4,0.444444,11,pairwise,0.968737,0.0,0.222222,crossfit_regret_gate_m0p0025_r0_d0_v0p5,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.666667,0.055556,0.044444,0.766667,0.0,0.044444,0.0,0.0,0.044444,0.066667,0.0,0.066667,0.055556,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.911111,0.511111,4,0.940478,8,600,0.0,0.0025,0.0,0.75,0.028465,600,4,0.444444,11,pairwise,0.968944,0.0,0.2,crossfit_regret_gate_m0p0025_r0_d0_v0p75,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.655556,0.055556,0.044444,0.755556,0.0,0.033333,0.0,0.0,0.033333,0.066667,0.0,0.088889,0.055556,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.788889,0.511111,4,0.940478,8,600,0.0,0.0025,0.0,1.0,0.026573,600,4,0.377778,11,pairwise,0.967051,0.0,0.177778,crossfit_regret_gate_m0p0025_r0_d0_v1,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.611111,0.044444,0.044444,0.7,0.0,0.011111,0.0,0.0,0.011111,0.033333,0.0,0.211111,0.044444,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.9,0.511111,4,0.940478,8,600,0.5,0.0025,0.0,0.0,0.03062,600,4,0.444444,11,pairwise,0.971098,0.0,0.2,crossfit_regret_gate_m0p0025_r0_d0p5_v0,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.633333,0.044444,0.055556,0.733333,0.0,0.033333,0.0,0.0,0.033333,0.088889,0.0,0.1,0.044444,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.9,0.511111,4,0.940478,8,600,0.5,0.0025,0.0,0.5,0.03062,600,4,0.444444,11,pairwise,0.971098,0.0,0.2,crossfit_regret_gate_m0p0025_r0_d0p5_v0p5,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.633333,0.044444,0.055556,0.733333,0.0,0.033333,0.0,0.0,0.033333,0.088889,0.0,0.1,0.044444,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.888889,0.511111,4,0.940478,8,600,0.5,0.0025,0.0,0.75,0.030666,600,4,0.444444,11,pairwise,0.971145,0.0,0.188889,crossfit_regret_gate_m0p0025_r0_d0p5_v0p75,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.633333,0.044444,0.055556,0.733333,0.0,0.022222,0.0,0.0,0.022222,0.088889,0.0,0.111111,0.044444,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.822222,0.511111,4,0.940478,8,600,0.5,0.0025,0.0,1.0,0.029142,600,4,0.411111,11,pairwise,0.96962,0.0,0.177778,crossfit_regret_gate_m0p0025_r0_d0p5_v1,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.6,0.044444,0.055556,0.7,0.0,0.011111,0.0,0.0,0.011111,0.066667,0.0,0.177778,0.044444,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.822222,0.511111,4,0.940478,8,600,1.0,0.0025,0.0,0.0,0.029274,600,4,0.411111,11,pairwise,0.969753,0.0,0.177778,crossfit_regret_gate_m0p0025_r0_d1_v0,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.6,0.033333,0.077778,0.711111,0.0,0.0,0.0,0.0,0.0,0.077778,0.0,0.177778,0.033333,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.822222,0.511111,4,0.940478,8,600,1.0,0.0025,0.0,0.5,0.029274,600,4,0.411111,11,pairwise,0.969753,0.0,0.177778,crossfit_regret_gate_m0p0025_r0_d1_v0p5,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.6,0.033333,0.077778,0.711111,0.0,0.0,0.0,0.0,0.0,0.077778,0.0,0.177778,0.033333,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.822222,0.511111,4,0.940478,8,600,1.0,0.0025,0.0,0.75,0.029274,600,4,0.411111,11,pairwise,0.969753,0.0,0.177778,crossfit_regret_gate_m0p0025_r0_d1_v0p75,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.6,0.033333,0.077778,0.711111,0.0,0.0,0.0,0.0,0.0,0.077778,0.0,0.177778,0.033333,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.811111,0.511111,4,0.940478,8,600,1.0,0.0025,0.0,1.0,0.028461,600,4,0.4,11,pairwise,0.968939,0.0,0.177778,crossfit_regret_gate_m0p0025_r0_d1_v1,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.6,0.033333,0.077778,0.711111,0.0,0.0,0.0,0.0,0.0,0.066667,0.0,0.188889,0.033333,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.733333,0.511111,4,0.940478,8,600,2.0,0.0025,0.0,0.0,0.029012,600,4,0.388889,11,pairwise,0.969491,0.0,0.155556,crossfit_regret_gate_m0p0025_r0_d2_v0,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.555556,0.022222,0.066667,0.644444,0.0,0.011111,0.0,0.0,0.011111,0.033333,0.0,0.266667,0.044444,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.733333,0.511111,4,0.940478,8,600,2.0,0.0025,0.0,0.5,0.029012,600,4,0.388889,11,pairwise,0.969491,0.0,0.155556,crossfit_regret_gate_m0p0025_r0_d2_v0p5,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.555556,0.022222,0.066667,0.644444,0.0,0.011111,0.0,0.0,0.011111,0.033333,0.0,0.266667,0.044444,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.733333,0.511111,4,0.940478,8,600,2.0,0.0025,0.0,0.75,0.029012,600,4,0.388889,11,pairwise,0.969491,0.0,0.155556,crossfit_regret_gate_m0p0025_r0_d2_v0p75,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.555556,0.022222,0.066667,0.644444,0.0,0.011111,0.0,0.0,0.011111,0.033333,0.0,0.266667,0.044444,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.733333,0.511111,4,0.940478,8,600,2.0,0.0025,0.0,1.0,0.029012,600,4,0.388889,11,pairwise,0.969491,0.0,0.155556,crossfit_regret_gate_m0p0025_r0_d2_v1,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.555556,0.022222,0.066667,0.644444,0.0,0.011111,0.0,0.0,0.011111,0.033333,0.0,0.266667,0.044444,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.2,0.511111,4,0.940478,8,600,0.0,0.0025,0.5,0.0,0.028992,600,4,0.088889,11,pairwise,0.969471,0.0,0.044444,crossfit_regret_gate_m0p0025_r0p5_d0_v0,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.188889,0.011111,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.2,0.511111,4,0.940478,8,600,0.0,0.0025,0.5,0.5,0.028992,600,4,0.088889,11,pairwise,0.969471,0.0,0.044444,crossfit_regret_gate_m0p0025_r0p5_d0_v0p5,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.188889,0.011111,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.166667,0.511111,4,0.940478,8,600,0.0,0.0025,0.5,0.75,0.029718,600,4,0.088889,11,pairwise,0.970197,0.0,0.022222,crossfit_regret_gate_m0p0025_r0p5_d0_v0p75,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.155556,0.011111,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,0.0,0.0025,0.5,1.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0p0025_r0p5_d0_v1,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.155556,0.511111,4,0.940478,8,600,0.5,0.0025,0.5,0.0,0.029553,600,4,0.088889,11,pairwise,0.970031,0.0,0.022222,crossfit_regret_gate_m0p0025_r0p5_d0p5_v0,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.144444,0.011111,0.0,0.155556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.844444,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.155556,0.511111,4,0.940478,8,600,0.5,0.0025,0.5,0.5,0.029553,600,4,0.088889,11,pairwise,0.970031,0.0,0.022222,crossfit_regret_gate_m0p0025_r0p5_d0p5_v0p5,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.144444,0.011111,0.0,0.155556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.844444,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.133333,0.511111,4,0.940478,8,600,0.5,0.0025,0.5,0.75,0.029982,600,4,0.088889,11,pairwise,0.970461,0.0,0.011111,crossfit_regret_gate_m0p0025_r0p5_d0p5_v0p75,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.122222,0.011111,0.0,0.133333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866667,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,0.5,0.0025,0.5,1.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0p0025_r0p5_d0p5_v1,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.011111,0.5,4,0.940478,8,600,1.0,0.0025,0.5,0.0,0.030335,600,4,0.011111,11,pairwise,0.970813,0.0,0.022222,crossfit_regret_gate_m0p0025_r0p5_d1_v0,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.011111,0.0,0.0,0.011111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988889,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.011111,0.5,4,0.940478,8,600,1.0,0.0025,0.5,0.5,0.030335,600,4,0.011111,11,pairwise,0.970813,0.0,0.022222,crossfit_regret_gate_m0p0025_r0p5_d1_v0p5,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.011111,0.0,0.0,0.011111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988889,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.011111,0.5,4,0.940478,8,600,1.0,0.0025,0.5,0.75,0.030335,600,4,0.011111,11,pairwise,0.970813,0.0,0.022222,crossfit_regret_gate_m0p0025_r0p5_d1_v0p75,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.011111,0.0,0.0,0.011111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988889,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,1.0,0.0025,0.5,1.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0p0025_r0p5_d1_v1,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,2.0,0.0025,0.5,0.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0p0025_r0p5_d2_v0,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,2.0,0.0025,0.5,0.5,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0p0025_r0p5_d2_v0p5,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,2.0,0.0025,0.5,0.75,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0p0025_r0p5_d2_v0p75,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,2.0,0.0025,0.5,1.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0p0025_r0p5_d2_v1,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
0.0,0.5,4,0.940478,8,600,0.0,0.0025,1.0,0.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,crossfit_regret_gate_m0p0025_r1_d0_v0,0.003902,-0.001364,0.049796,40,-0.002955,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.577778,0.97098,4,0.981228,0.577778,0.97098,180
