accuracy,budget,candidate_oracle_loss,causal_k,composition_steps,excess_over_candidate_oracle,feature_variant,generated_candidates,heldout_seed,interaction_mode,loss,mechanism_max_seed_harm,mechanism_min_win_rate,mechanism_risk_penalty,mechanism_safe_margin,oracle_match_rate,policy,propagation_steps,regret_retriever_steps,retriever_steps,risk_adjusted_max_delta,risk_adjusted_mean_delta,risk_adjusted_score,risk_adjusted_selected_mechanism,risk_adjusted_win_rate,safe_margin,safe_uses_invariant_scorer,scorer_steps,seed,seed_stable_max_delta,seed_stable_mean_delta,seed_stable_selected_mechanism,seed_stable_win_rate,selected_composition_argmax_rate,selected_composition_count_only_rate,selected_composition_expected_rate,selected_composition_rate,selected_generated_0_rate,selected_generated_1_rate,selected_generated_2_rate,selected_generated_3_rate,selected_generated_rate,selected_indexed_rate,selected_interaction_rate,selected_learned_rate,selected_non_learned_rate,selected_proximity_rate,test_samples,total_objects_n,train_delta_vs_static,train_invariant_scorer_loss,train_seed_count,train_selected_mechanism,train_static_learned_loss,validation_samples_per_seed
0.488889,4,0.900276,16,600,0.026881,role_geometry_family,4,17,pairwise,0.927157,0.0,0.75,0.5,0.0,0.022222,train_selected_mechanism,40,600,400,-0.018489,-0.024621,-0.024621,composition_count_only,1.0,0.0,1,600,17,-0.018489,-0.024621,composition_count_only,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.008441,0.899073,4,composition_count_only,0.907513,180
0.488889,4,0.900276,16,600,0.026881,role_geometry_family,4,17,pairwise,0.927157,0.0,0.75,0.5,0.0,0.022222,seed_stable_selected_mechanism,40,600,400,-0.018489,-0.024621,-0.024621,composition_count_only,1.0,0.0,1,600,17,-0.018489,-0.024621,composition_count_only,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.008441,0.899073,4,composition_count_only,0.907513,180
0.488889,4,0.900276,16,600,0.026881,role_geometry_family,4,17,pairwise,0.927157,0.0,0.75,0.5,0.0,0.022222,risk_adjusted_selected_mechanism,40,600,400,-0.018489,-0.024621,-0.024621,composition_count_only,1.0,0.0,1,600,17,-0.018489,-0.024621,composition_count_only,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.008441,0.899073,4,composition_count_only,0.907513,180
0.522222,4,0.900276,16,600,0.0,role_geometry_family,4,17,pairwise,0.900276,0.0,0.75,0.5,0.0,1.0,generated_plus_composition_oracle,40,600,400,-0.018489,-0.024621,-0.024621,composition_count_only,1.0,0.0,1,600,17,-0.018489,-0.024621,composition_count_only,1.0,0.3,0.022222,0.022222,0.344444,0.111111,0.111111,0.066667,0.066667,0.355556,0.188889,0.011111,0.0,1.0,0.1,90,2048,-0.008441,0.899073,4,composition_count_only,0.907513,180
0.5,4,0.900276,16,600,0.031701,role_geometry_only,4,17,pairwise,0.931978,0.0,0.75,0.5,0.0,0.0,static_learned_interaction,40,600,400,-0.018489,-0.024621,-0.024621,composition_count_only,1.0,0.0,1,600,17,-0.018489,-0.024621,composition_count_only,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,90,2048,-0.014062,0.893452,4,composition_count_only,0.907513,180
0.466667,4,0.900276,16,600,0.035787,role_geometry_only,4,17,pairwise,0.936064,0.0,0.75,0.5,0.0,0.188889,invariant_set_scorer,40,600,400,-0.018489,-0.024621,-0.024621,composition_count_only,1.0,0.0,1,600,17,-0.018489,-0.024621,composition_count_only,1.0,0.111111,0.022222,0.022222,0.155556,0.0,0.211111,0.011111,0.0,0.222222,0.511111,0.0,0.0,1.0,0.111111,90,2048,-0.014062,0.893452,4,composition_count_only,0.907513,180
0.466667,4,0.900276,16,600,0.035787,role_geometry_only,4,17,pairwise,0.936064,0.0,0.75,0.5,0.0,0.188889,train_safe_invariant_set_scorer,40,600,400,-0.018489,-0.024621,-0.024621,composition_count_only,1.0,0.0,1,600,17,-0.018489,-0.024621,composition_count_only,1.0,0.111111,0.022222,0.022222,0.155556,0.0,0.211111,0.011111,0.0,0.222222,0.511111,0.0,0.0,1.0,0.111111,90,2048,-0.014062,0.893452,4,composition_count_only,0.907513,180
0.488889,4,0.900276,16,600,0.026881,role_geometry_only,4,17,pairwise,0.927157,0.0,0.75,0.5,0.0,0.022222,train_selected_mechanism,40,600,400,-0.018489,-0.024621,-0.024621,composition_count_only,1.0,0.0,1,600,17,-0.018489,-0.024621,composition_count_only,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.014062,0.893452,4,composition_count_only,0.907513,180
0.488889,4,0.900276,16,600,0.026881,role_geometry_only,4,17,pairwise,0.927157,0.0,0.75,0.5,0.0,0.022222,seed_stable_selected_mechanism,40,600,400,-0.018489,-0.024621,-0.024621,composition_count_only,1.0,0.0,1,600,17,-0.018489,-0.024621,composition_count_only,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.014062,0.893452,4,composition_count_only,0.907513,180
0.488889,4,0.900276,16,600,0.026881,role_geometry_only,4,17,pairwise,0.927157,0.0,0.75,0.5,0.0,0.022222,risk_adjusted_selected_mechanism,40,600,400,-0.018489,-0.024621,-0.024621,composition_count_only,1.0,0.0,1,600,17,-0.018489,-0.024621,composition_count_only,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.014062,0.893452,4,composition_count_only,0.907513,180
0.522222,4,0.900276,16,600,0.0,role_geometry_only,4,17,pairwise,0.900276,0.0,0.75,0.5,0.0,1.0,generated_plus_composition_oracle,40,600,400,-0.018489,-0.024621,-0.024621,composition_count_only,1.0,0.0,1,600,17,-0.018489,-0.024621,composition_count_only,1.0,0.3,0.022222,0.022222,0.344444,0.111111,0.111111,0.066667,0.066667,0.355556,0.188889,0.011111,0.0,1.0,0.1,90,2048,-0.014062,0.893452,4,composition_count_only,0.907513,180
0.488889,4,0.929367,16,600,0.043584,role_geometry_family,4,19,pairwise,0.972951,0.0,0.75,0.5,0.0,0.0,static_learned_interaction,40,600,400,-0.010864,-0.024185,-0.024185,composition_count_only,1.0,0.0,1,600,19,-0.010864,-0.024185,composition_count_only,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,90,2048,-0.017942,0.90531,4,composition_count_only,0.923252,180
0.488889,4,0.929367,16,600,0.053413,role_geometry_family,4,19,pairwise,0.98278,0.0,0.75,0.5,0.0,0.144444,invariant_set_scorer,40,600,400,-0.010864,-0.024185,-0.024185,composition_count_only,1.0,0.0,1,600,19,-0.010864,-0.024185,composition_count_only,1.0,0.022222,0.0,0.044444,0.066667,0.011111,0.333333,0.044444,0.0,0.388889,0.277778,0.0,0.0,1.0,0.266667,90,2048,-0.017942,0.90531,4,composition_count_only,0.923252,180
0.488889,4,0.929367,16,600,0.053413,role_geometry_family,4,19,pairwise,0.98278,0.0,0.75,0.5,0.0,0.144444,train_safe_invariant_set_scorer,40,600,400,-0.010864,-0.024185,-0.024185,composition_count_only,1.0,0.0,1,600,19,-0.010864,-0.024185,composition_count_only,1.0,0.022222,0.0,0.044444,0.066667,0.011111,0.333333,0.044444,0.0,0.388889,0.277778,0.0,0.0,1.0,0.266667,90,2048,-0.017942,0.90531,4,composition_count_only,0.923252,180
0.533333,4,0.929367,16,600,0.032787,role_geometry_family,4,19,pairwise,0.962154,0.0,0.75,0.5,0.0,0.0,train_selected_mechanism,40,600,400,-0.010864,-0.024185,-0.024185,composition_count_only,1.0,0.0,1,600,19,-0.010864,-0.024185,composition_count_only,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.017942,0.90531,4,composition_count_only,0.923252,180
0.533333,4,0.929367,16,600,0.032787,role_geometry_family,4,19,pairwise,0.962154,0.0,0.75,0.5,0.0,0.0,seed_stable_selected_mechanism,40,600,400,-0.010864,-0.024185,-0.024185,composition_count_only,1.0,0.0,1,600,19,-0.010864,-0.024185,composition_count_only,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.017942,0.90531,4,composition_count_only,0.923252,180
0.533333,4,0.929367,16,600,0.032787,role_geometry_family,4,19,pairwise,0.962154,0.0,0.75,0.5,0.0,0.0,risk_adjusted_selected_mechanism,40,600,400,-0.010864,-0.024185,-0.024185,composition_count_only,1.0,0.0,1,600,19,-0.010864,-0.024185,composition_count_only,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.017942,0.90531,4,composition_count_only,0.923252,180
0.611111,4,0.929367,16,600,0.0,role_geometry_family,4,19,pairwise,0.929367,0.0,0.75,0.5,0.0,1.0,generated_plus_composition_oracle,40,600,400,-0.010864,-0.024185,-0.024185,composition_count_only,1.0,0.0,1,600,19,-0.010864,-0.024185,composition_count_only,1.0,0.233333,0.0,0.0,0.233333,0.077778,0.177778,0.088889,0.066667,0.411111,0.233333,0.0,0.0,1.0,0.122222,90,2048,-0.017942,0.90531,4,composition_count_only,0.923252,180
0.488889,4,0.929367,16,600,0.043584,role_geometry_only,4,19,pairwise,0.972951,0.0,0.75,0.5,0.0,0.0,static_learned_interaction,40,600,400,-0.010864,-0.024185,-0.024185,composition_count_only,1.0,0.0,1,600,19,-0.010864,-0.024185,composition_count_only,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,90,2048,-0.011996,0.911256,4,composition_count_only,0.923252,180
0.5,4,0.929367,16,600,0.052453,role_geometry_only,4,19,pairwise,0.98182,0.0,0.75,0.5,0.0,0.155556,invariant_set_scorer,40,600,400,-0.010864,-0.024185,-0.024185,composition_count_only,1.0,0.0,1,600,19,-0.010864,-0.024185,composition_count_only,1.0,0.077778,0.011111,0.055556,0.144444,0.011111,0.288889,0.011111,0.0,0.311111,0.3,0.011111,0.0,1.0,0.233333,90,2048,-0.011996,0.911256,4,composition_count_only,0.923252,180
0.5,4,0.929367,16,600,0.052453,role_geometry_only,4,19,pairwise,0.98182,0.0,0.75,0.5,0.0,0.155556,train_safe_invariant_set_scorer,40,600,400,-0.010864,-0.024185,-0.024185,composition_count_only,1.0,0.0,1,600,19,-0.010864,-0.024185,composition_count_only,1.0,0.077778,0.011111,0.055556,0.144444,0.011111,0.288889,0.011111,0.0,0.311111,0.3,0.011111,0.0,1.0,0.233333,90,2048,-0.011996,0.911256,4,composition_count_only,0.923252,180
0.533333,4,0.929367,16,600,0.032787,role_geometry_only,4,19,pairwise,0.962154,0.0,0.75,0.5,0.0,0.0,train_selected_mechanism,40,600,400,-0.010864,-0.024185,-0.024185,composition_count_only,1.0,0.0,1,600,19,-0.010864,-0.024185,composition_count_only,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.011996,0.911256,4,composition_count_only,0.923252,180
0.533333,4,0.929367,16,600,0.032787,role_geometry_only,4,19,pairwise,0.962154,0.0,0.75,0.5,0.0,0.0,seed_stable_selected_mechanism,40,600,400,-0.010864,-0.024185,-0.024185,composition_count_only,1.0,0.0,1,600,19,-0.010864,-0.024185,composition_count_only,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.011996,0.911256,4,composition_count_only,0.923252,180
0.533333,4,0.929367,16,600,0.032787,role_geometry_only,4,19,pairwise,0.962154,0.0,0.75,0.5,0.0,0.0,risk_adjusted_selected_mechanism,40,600,400,-0.010864,-0.024185,-0.024185,composition_count_only,1.0,0.0,1,600,19,-0.010864,-0.024185,composition_count_only,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.011996,0.911256,4,composition_count_only,0.923252,180
0.611111,4,0.929367,16,600,0.0,role_geometry_only,4,19,pairwise,0.929367,0.0,0.75,0.5,0.0,1.0,generated_plus_composition_oracle,40,600,400,-0.010864,-0.024185,-0.024185,composition_count_only,1.0,0.0,1,600,19,-0.010864,-0.024185,composition_count_only,1.0,0.233333,0.0,0.0,0.233333,0.077778,0.177778,0.088889,0.066667,0.411111,0.233333,0.0,0.0,1.0,0.122222,90,2048,-0.011996,0.911256,4,composition_count_only,0.923252,180
0.511111,4,0.87509,16,600,0.133247,role_geometry_family,4,23,pairwise,1.008336,0.0,0.75,0.5,0.0,0.0,static_learned_interaction,40,600,400,-0.014456,-0.018648,-0.018648,composition_count_only,1.0,0.0,1,600,23,-0.014456,-0.018648,composition_count_only,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,90,2048,-0.009541,0.910808,4,composition_count_only,0.920348,180
0.544444,4,0.87509,16,600,0.062821,role_geometry_family,4,23,pairwise,0.93791,0.0,0.75,0.5,0.0,0.322222,invariant_set_scorer,40,600,400,-0.014456,-0.018648,-0.018648,composition_count_only,1.0,0.0,1,600,23,-0.014456,-0.018648,composition_count_only,1.0,0.033333,0.022222,0.022222,0.077778,0.0,0.233333,0.011111,0.011111,0.255556,0.511111,0.033333,0.0,1.0,0.122222,90,2048,-0.009541,0.910808,4,composition_count_only,0.920348,180
0.544444,4,0.87509,16,600,0.062821,role_geometry_family,4,23,pairwise,0.93791,0.0,0.75,0.5,0.0,0.322222,train_safe_invariant_set_scorer,40,600,400,-0.014456,-0.018648,-0.018648,composition_count_only,1.0,0.0,1,600,23,-0.014456,-0.018648,composition_count_only,1.0,0.033333,0.022222,0.022222,0.077778,0.0,0.233333,0.011111,0.011111,0.255556,0.511111,0.033333,0.0,1.0,0.122222,90,2048,-0.009541,0.910808,4,composition_count_only,0.920348,180
0.533333,4,0.87509,16,600,0.110141,role_geometry_family,4,23,pairwise,0.985231,0.0,0.75,0.5,0.0,0.022222,train_selected_mechanism,40,600,400,-0.014456,-0.018648,-0.018648,composition_count_only,1.0,0.0,1,600,23,-0.014456,-0.018648,composition_count_only,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.009541,0.910808,4,composition_count_only,0.920348,180
0.533333,4,0.87509,16,600,0.110141,role_geometry_family,4,23,pairwise,0.985231,0.0,0.75,0.5,0.0,0.022222,seed_stable_selected_mechanism,40,600,400,-0.014456,-0.018648,-0.018648,composition_count_only,1.0,0.0,1,600,23,-0.014456,-0.018648,composition_count_only,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.009541,0.910808,4,composition_count_only,0.920348,180
0.533333,4,0.87509,16,600,0.110141,role_geometry_family,4,23,pairwise,0.985231,0.0,0.75,0.5,0.0,0.022222,risk_adjusted_selected_mechanism,40,600,400,-0.014456,-0.018648,-0.018648,composition_count_only,1.0,0.0,1,600,23,-0.014456,-0.018648,composition_count_only,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.009541,0.910808,4,composition_count_only,0.920348,180
0.666667,4,0.87509,16,600,0.0,role_geometry_family,4,23,pairwise,0.87509,0.0,0.75,0.5,0.0,1.0,generated_plus_composition_oracle,40,600,400,-0.014456,-0.018648,-0.018648,composition_count_only,1.0,0.0,1,600,23,-0.014456,-0.018648,composition_count_only,1.0,0.2,0.022222,0.0,0.222222,0.022222,0.222222,0.088889,0.0,0.333333,0.277778,0.0,0.0,1.0,0.166667,90,2048,-0.009541,0.910808,4,composition_count_only,0.920348,180
0.511111,4,0.87509,16,600,0.133247,role_geometry_only,4,23,pairwise,1.008336,0.0,0.75,0.5,0.0,0.0,static_learned_interaction,40,600,400,-0.014456,-0.018648,-0.018648,composition_count_only,1.0,0.0,1,600,23,-0.014456,-0.018648,composition_count_only,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,90,2048,-0.005759,0.91459,4,composition_count_only,0.920348,180
0.511111,4,0.87509,16,600,0.101606,role_geometry_only,4,23,pairwise,0.976695,0.0,0.75,0.5,0.0,0.244444,invariant_set_scorer,40,600,400,-0.014456,-0.018648,-0.018648,composition_count_only,1.0,0.0,1,600,23,-0.014456,-0.018648,composition_count_only,1.0,0.033333,0.011111,0.055556,0.1,0.011111,0.111111,0.022222,0.0,0.144444,0.633333,0.011111,0.0,1.0,0.111111,90,2048,-0.005759,0.91459,4,composition_count_only,0.920348,180
0.511111,4,0.87509,16,600,0.101606,role_geometry_only,4,23,pairwise,0.976695,0.0,0.75,0.5,0.0,0.244444,train_safe_invariant_set_scorer,40,600,400,-0.014456,-0.018648,-0.018648,composition_count_only,1.0,0.0,1,600,23,-0.014456,-0.018648,composition_count_only,1.0,0.033333,0.011111,0.055556,0.1,0.011111,0.111111,0.022222,0.0,0.144444,0.633333,0.011111,0.0,1.0,0.111111,90,2048,-0.005759,0.91459,4,composition_count_only,0.920348,180
0.533333,4,0.87509,16,600,0.110141,role_geometry_only,4,23,pairwise,0.985231,0.0,0.75,0.5,0.0,0.022222,train_selected_mechanism,40,600,400,-0.014456,-0.018648,-0.018648,composition_count_only,1.0,0.0,1,600,23,-0.014456,-0.018648,composition_count_only,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.005759,0.91459,4,composition_count_only,0.920348,180
0.533333,4,0.87509,16,600,0.110141,role_geometry_only,4,23,pairwise,0.985231,0.0,0.75,0.5,0.0,0.022222,seed_stable_selected_mechanism,40,600,400,-0.014456,-0.018648,-0.018648,composition_count_only,1.0,0.0,1,600,23,-0.014456,-0.018648,composition_count_only,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.005759,0.91459,4,composition_count_only,0.920348,180
0.533333,4,0.87509,16,600,0.110141,role_geometry_only,4,23,pairwise,0.985231,0.0,0.75,0.5,0.0,0.022222,risk_adjusted_selected_mechanism,40,600,400,-0.014456,-0.018648,-0.018648,composition_count_only,1.0,0.0,1,600,23,-0.014456,-0.018648,composition_count_only,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.005759,0.91459,4,composition_count_only,0.920348,180
0.666667,4,0.87509,16,600,0.0,role_geometry_only,4,23,pairwise,0.87509,0.0,0.75,0.5,0.0,1.0,generated_plus_composition_oracle,40,600,400,-0.014456,-0.018648,-0.018648,composition_count_only,1.0,0.0,1,600,23,-0.014456,-0.018648,composition_count_only,1.0,0.2,0.022222,0.0,0.222222,0.022222,0.222222,0.088889,0.0,0.333333,0.277778,0.0,0.0,1.0,0.166667,90,2048,-0.005759,0.91459,4,composition_count_only,0.920348,180
0.466667,4,0.989982,32,600,0.034571,role_geometry_family,4,11,pairwise,1.024553,0.0,0.75,0.5,0.0,0.011111,static_learned_interaction,40,600,400,0.002145,-0.005952,-0.00488,composition_count_only,0.75,0.0,1,600,11,0.0,0.0,learned,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,90,2048,-0.004538,0.98049,4,composition_count_only,0.985029,180
0.455556,4,0.989982,32,600,0.036624,role_geometry_family,4,11,pairwise,1.026606,0.0,0.75,0.5,0.0,0.211111,invariant_set_scorer,40,600,400,0.002145,-0.005952,-0.00488,composition_count_only,0.75,0.0,1,600,11,0.0,0.0,learned,0.0,0.011111,0.022222,0.0,0.033333,0.0,0.211111,0.0,0.0,0.211111,0.6,0.0,0.0,1.0,0.155556,90,2048,-0.004538,0.98049,4,composition_count_only,0.985029,180
0.455556,4,0.989982,32,600,0.036624,role_geometry_family,4,11,pairwise,1.026606,0.0,0.75,0.5,0.0,0.211111,train_safe_invariant_set_scorer,40,600,400,0.002145,-0.005952,-0.00488,composition_count_only,0.75,0.0,1,600,11,0.0,0.0,learned,0.0,0.011111,0.022222,0.0,0.033333,0.0,0.211111,0.0,0.0,0.211111,0.6,0.0,0.0,1.0,0.155556,90,2048,-0.004538,0.98049,4,composition_count_only,0.985029,180
0.455556,4,0.989982,32,600,0.03567,role_geometry_family,4,11,pairwise,1.025652,0.0,0.75,0.5,0.0,0.0,train_selected_mechanism,40,600,400,0.002145,-0.005952,-0.00488,composition_count_only,0.75,0.0,1,600,11,0.0,0.0,learned,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.004538,0.98049,4,composition_count_only,0.985029,180
0.466667,4,0.989982,32,600,0.034571,role_geometry_family,4,11,pairwise,1.024553,0.0,0.75,0.5,0.0,0.011111,seed_stable_selected_mechanism,40,600,400,0.002145,-0.005952,-0.00488,composition_count_only,0.75,0.0,1,600,11,0.0,0.0,learned,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,90,2048,-0.004538,0.98049,4,composition_count_only,0.985029,180
0.455556,4,0.989982,32,600,0.03567,role_geometry_family,4,11,pairwise,1.025652,0.0,0.75,0.5,0.0,0.0,risk_adjusted_selected_mechanism,40,600,400,0.002145,-0.005952,-0.00488,composition_count_only,0.75,0.0,1,600,11,0.0,0.0,learned,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.004538,0.98049,4,composition_count_only,0.985029,180
0.522222,4,0.989982,32,600,0.0,role_geometry_family,4,11,pairwise,0.989982,0.0,0.75,0.5,0.0,1.0,generated_plus_composition_oracle,40,600,400,0.002145,-0.005952,-0.00488,composition_count_only,0.75,0.0,1,600,11,0.0,0.0,learned,0.0,0.2,0.0,0.044444,0.244444,0.077778,0.277778,0.033333,0.055556,0.444444,0.166667,0.011111,0.011111,1.0,0.122222,90,2048,-0.004538,0.98049,4,composition_count_only,0.985029,180
0.466667,4,0.989982,32,600,0.034571,role_geometry_only,4,11,pairwise,1.024553,0.0,0.75,0.5,0.0,0.011111,static_learned_interaction,40,600,400,0.002837,-0.006435,-0.005017,invariant,0.75,0.0,1,600,11,0.0,0.0,learned,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,90,2048,-0.006435,0.978593,4,invariant,0.985029,180
0.466667,4,0.989982,32,600,0.034218,role_geometry_only,4,11,pairwise,1.0242,0.0,0.75,0.5,0.0,0.233333,invariant_set_scorer,40,600,400,0.002837,-0.006435,-0.005017,invariant,0.75,0.0,1,600,11,0.0,0.0,learned,0.0,0.055556,0.022222,0.022222,0.1,0.011111,0.244444,0.011111,0.0,0.266667,0.411111,0.011111,0.0,1.0,0.211111,90,2048,-0.006435,0.978593,4,invariant,0.985029,180
0.466667,4,0.989982,32,600,0.034218,role_geometry_only,4,11,pairwise,1.0242,0.0,0.75,0.5,0.0,0.233333,train_safe_invariant_set_scorer,40,600,400,0.002837,-0.006435,-0.005017,invariant,0.75,0.0,1,600,11,0.0,0.0,learned,0.0,0.055556,0.022222,0.022222,0.1,0.011111,0.244444,0.011111,0.0,0.266667,0.411111,0.011111,0.0,1.0,0.211111,90,2048,-0.006435,0.978593,4,invariant,0.985029,180
0.466667,4,0.989982,32,600,0.034218,role_geometry_only,4,11,pairwise,1.0242,0.0,0.75,0.5,0.0,0.233333,train_selected_mechanism,40,600,400,0.002837,-0.006435,-0.005017,invariant,0.75,0.0,1,600,11,0.0,0.0,learned,0.0,0.055556,0.022222,0.022222,0.1,0.011111,0.244444,0.011111,0.0,0.266667,0.411111,0.011111,0.0,1.0,0.211111,90,2048,-0.006435,0.978593,4,invariant,0.985029,180
0.466667,4,0.989982,32,600,0.034571,role_geometry_only,4,11,pairwise,1.024553,0.0,0.75,0.5,0.0,0.011111,seed_stable_selected_mechanism,40,600,400,0.002837,-0.006435,-0.005017,invariant,0.75,0.0,1,600,11,0.0,0.0,learned,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,90,2048,-0.006435,0.978593,4,invariant,0.985029,180
0.466667,4,0.989982,32,600,0.034218,role_geometry_only,4,11,pairwise,1.0242,0.0,0.75,0.5,0.0,0.233333,risk_adjusted_selected_mechanism,40,600,400,0.002837,-0.006435,-0.005017,invariant,0.75,0.0,1,600,11,0.0,0.0,learned,0.0,0.055556,0.022222,0.022222,0.1,0.011111,0.244444,0.011111,0.0,0.266667,0.411111,0.011111,0.0,1.0,0.211111,90,2048,-0.006435,0.978593,4,invariant,0.985029,180
0.522222,4,0.989982,32,600,0.0,role_geometry_only,4,11,pairwise,0.989982,0.0,0.75,0.5,0.0,1.0,generated_plus_composition_oracle,40,600,400,0.002837,-0.006435,-0.005017,invariant,0.75,0.0,1,600,11,0.0,0.0,learned,0.0,0.2,0.0,0.044444,0.244444,0.077778,0.277778,0.033333,0.055556,0.444444,0.166667,0.011111,0.011111,1.0,0.122222,90,2048,-0.006435,0.978593,4,invariant,0.985029,180
0.466667,4,0.957095,32,600,0.032056,role_geometry_family,4,13,pairwise,0.989151,0.0,0.75,0.5,0.0,0.0,static_learned_interaction,40,600,400,0.001319,-0.006618,-0.005958,composition_argmax,0.75,0.0,1,600,13,0.0,0.0,learned,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,90,2048,-0.002262,0.98218,4,composition_count_only,0.984442,180
0.5,4,0.957095,32,600,0.033464,role_geometry_family,4,13,pairwise,0.990558,0.0,0.75,0.5,0.0,0.177778,invariant_set_scorer,40,600,400,0.001319,-0.006618,-0.005958,composition_argmax,0.75,0.0,1,600,13,0.0,0.0,learned,0.0,0.011111,0.022222,0.0,0.033333,0.011111,0.122222,0.0,0.011111,0.144444,0.6,0.0,0.0,1.0,0.222222,90,2048,-0.002262,0.98218,4,composition_count_only,0.984442,180
0.5,4,0.957095,32,600,0.033464,role_geometry_family,4,13,pairwise,0.990558,0.0,0.75,0.5,0.0,0.177778,train_safe_invariant_set_scorer,40,600,400,0.001319,-0.006618,-0.005958,composition_argmax,0.75,0.0,1,600,13,0.0,0.0,learned,0.0,0.011111,0.022222,0.0,0.033333,0.011111,0.122222,0.0,0.011111,0.144444,0.6,0.0,0.0,1.0,0.222222,90,2048,-0.002262,0.98218,4,composition_count_only,0.984442,180
0.5,4,0.957095,32,600,0.029994,role_geometry_family,4,13,pairwise,0.987088,0.0,0.75,0.5,0.0,0.011111,train_selected_mechanism,40,600,400,0.001319,-0.006618,-0.005958,composition_argmax,0.75,0.0,1,600,13,0.0,0.0,learned,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.002262,0.98218,4,composition_count_only,0.984442,180
0.466667,4,0.957095,32,600,0.032056,role_geometry_family,4,13,pairwise,0.989151,0.0,0.75,0.5,0.0,0.0,seed_stable_selected_mechanism,40,600,400,0.001319,-0.006618,-0.005958,composition_argmax,0.75,0.0,1,600,13,0.0,0.0,learned,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,90,2048,-0.002262,0.98218,4,composition_count_only,0.984442,180
