row_type,model,seed,train_mechanism,eval_mechanism,temperature,calibration_mode,mechanism_prior_strength,mechanism_prior_policy,mechanism_prior_selection_metric,mechanism_prior_selection_score,calibration_bias,background_objects,total_objects_n,samples,branch_accuracy,majority_accuracy,mse,nll,brier,ece,selected_k_mean,causal_recall_mean,dense_compute_ratio,seed_count
seed,serialized-token,17,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.375,0.625,0.267739,1.172238,0.704791,0.082903,4.875,1.0,1.0,1
summary,graph-transformer,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.020833,0.916667,0.335339,2.161137,1.154851,0.481813,4.916667,1.0,1.0,3
summary,graph-transformer,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,edge_catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.583333,0.708333,0.336326,1.092962,0.634857,0.180527,4.916667,1.0,1.0,3
summary,graph-transformer,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,edge_high_force,1.0,none,0.0,none,,,,512,517,16,0.4375,0.5,0.305326,0.972677,0.599424,0.147479,4.541667,1.0,1.0,3
summary,graph-transformer,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,edge_shift,1.0,none,0.0,none,,,,512,517,16,0.604167,0.666667,0.33642,1.01106,0.597317,0.118013,4.541667,1.0,1.0,3
summary,graph-transformer,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,high_force,1.0,none,0.0,none,,,,512,517,16,0.291667,0.458333,0.299767,1.43475,0.805373,0.216982,4.541667,1.0,1.0,3
summary,graph-transformer,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,no_catch,1.0,none,0.0,none,,,,512,517,16,0.625,0.5625,0.337487,0.8373,0.506147,0.214844,4.0625,1.0,1.0,3
summary,graph-transformer,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,nominal,1.0,none,0.0,none,,,,512,517,16,0.375,0.541667,0.33517,1.590162,0.859933,0.165487,4.541667,1.0,1.0,3
summary,serialized-token,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.333333,0.916667,0.234572,1.545885,0.881379,0.415038,4.916667,1.0,1.0,3
summary,serialized-token,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,edge_catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.333333,0.708333,0.235475,1.166847,0.706584,0.111601,4.916667,1.0,1.0,3
summary,serialized-token,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,edge_high_force,1.0,none,0.0,none,,,,512,517,16,0.291667,0.5,0.242011,1.094703,0.674172,0.175081,4.541667,1.0,1.0,3
summary,serialized-token,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,edge_shift,1.0,none,0.0,none,,,,512,517,16,0.291667,0.666667,0.235677,1.150177,0.699633,0.153266,4.541667,1.0,1.0,3
summary,serialized-token,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,high_force,1.0,none,0.0,none,,,,512,517,16,0.270833,0.458333,0.236348,1.300346,0.76711,0.195915,4.541667,1.0,1.0,3
summary,serialized-token,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,no_catch,1.0,none,0.0,none,,,,512,517,16,0.333333,0.5625,0.236468,1.037157,0.63907,0.30691,4.0625,1.0,1.0,3
summary,serialized-token,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,nominal,1.0,none,0.0,none,,,,512,517,16,0.291667,0.541667,0.234433,1.396096,0.813227,0.230543,4.541667,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.020833,0.916667,0.378593,1.590362,0.948395,0.425457,4.916667,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,edge_catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.458333,0.708333,0.488371,1.055903,0.636369,0.224324,4.916667,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,edge_high_force,1.0,none,0.0,none,,,,512,517,16,0.5,0.5,1.277383,0.984091,0.597982,0.107832,4.541667,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,edge_shift,1.0,none,0.0,none,,,,512,517,16,0.5,0.666667,0.514427,1.009438,0.608571,0.137507,4.541667,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,high_force,1.0,none,0.0,none,,,,512,517,16,0.3125,0.458333,0.615575,1.223657,0.737437,0.153766,4.541667,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,no_catch,1.0,none,0.0,none,,,,512,517,16,0.479167,0.5625,0.67102,0.952202,0.579683,0.063457,4.0625,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,nominal,1.0,none,0.0,none,,,,512,517,16,0.25,0.541667,0.366226,1.31482,0.786737,0.195452,4.541667,1.0,1.0,3
summary,wpu-cws-indexed-sparse,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.020833,0.916667,0.117212,1.246956,0.765679,0.380428,4.916667,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,edge_catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.479167,0.708333,0.225918,1.046998,0.631296,0.299596,4.916667,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,edge_high_force,1.0,none,0.0,none,,,,512,517,16,0.5,0.5,1.018467,1.055323,0.637397,0.179487,4.541667,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,edge_shift,1.0,none,0.0,none,,,,512,517,16,0.520833,0.666667,0.259254,1.029916,0.619827,0.216011,4.541667,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,high_force,1.0,none,0.0,none,,,,512,517,16,0.3125,0.458333,0.371578,1.122878,0.683055,0.127047,4.541667,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,no_catch,1.0,none,0.0,none,,,,512,517,16,0.5,0.5625,0.393861,1.03144,0.621403,0.218693,4.0625,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,nominal,1.0,none,0.0,none,,,,512,517,16,0.25,0.541667,0.112375,1.135902,0.691192,0.150626,4.541667,1.0,0.0,3
