causal_k,dense_breaks_sparse,dense_correct,dense_fixes_sparse,dense_loss,dense_needed,event_norm,interaction_density,interaction_mode,mean_pair_distance,min_pair_distance,sample_index,seed,sparse_confidence,sparse_correct,sparse_delta_norm,sparse_entropy,sparse_loss,sparse_margin,sparse_uncertainty_mean,target_x,target_y,total_objects_n
16,0,1,0,0.3105529,0,1.56160247,0.16073589,pairwise,0.23880102,0.01000925,3,13,0.54100692,1,0.34923074,0.96580464,0.6143232,0.21472177,0.47436911,0.82835805,0.0,2048
16,0,0,0,0.92020327,1,1.6916008,0.21147779,pairwise,0.17602082,0.02054653,4,13,0.39933568,0,0.55425972,1.0814774,1.05541909,0.05128914,0.46263319,0.5653069,0.0,2048
16,0,0,0,1.24881482,0,1.59129429,0.14823507,pairwise,0.21724437,0.00956508,5,13,0.40548053,0,0.38838744,1.06128764,0.95585912,0.02099884,0.47022116,0.78477657,0.0,2048
16,0,1,0,0.52552593,0,1.58146572,0.17776282,pairwise,0.19123127,0.00828526,6,13,0.44278762,1,0.37315318,1.04030395,0.81466502,0.06994456,0.47157067,0.79788381,0.0,2048
16,0,0,0,1.0130564,1,1.67299056,0.20125954,pairwise,0.17911863,0.02716652,7,13,0.37741086,0,0.48391569,1.09422433,1.1489116,0.06042925,0.45754576,0.91727108,0.0,2048
16,1,0,0,1.12249923,0,1.58715141,0.15500253,pairwise,0.21646143,0.01728475,8,13,0.41986865,1,0.40835854,1.06364,0.86781335,0.05650195,0.47694629,0.52012765,0.0,2048
16,0,1,0,0.23504837,0,1.5502243,0.13943884,pairwise,0.22170258,0.03287016,9,13,0.54775107,1,0.34285346,0.94304979,0.60193431,0.20870504,0.48187846,0.64635205,0.0,2048
16,0,1,0,0.78383952,0,1.74851167,0.21820097,pairwise,0.1686177,0.00127123,10,13,0.38720375,1,0.62430376,1.07179475,0.94880426,0.00210339,0.45716384,0.57553113,0.0,2048
16,0,1,0,0.8869884,0,1.66736674,0.16862984,pairwise,0.20511271,0.00536644,11,13,0.40650481,1,0.52407378,1.08412242,0.90015954,0.08086115,0.466093,0.56328386,0.0,2048
16,0,1,0,0.19096063,0,1.54516506,0.18261252,pairwise,0.20817675,0.01308768,12,13,0.56298208,1,0.34272853,0.91907883,0.57450747,0.22501078,0.48648173,0.48503494,0.0,2048
16,0,1,0,0.77874064,0,1.74869585,0.16992868,pairwise,0.20809951,0.01907811,13,13,0.38711026,1,0.58986378,1.0813303,0.94904572,0.02296242,0.44999641,0.96515948,0.0,2048
16,0,1,0,0.90742201,0,1.65173185,0.22755197,pairwise,0.1690944,0.01030164,14,13,0.40979096,1,0.49726215,1.0852921,0.89210808,0.10147092,0.46711063,0.57364362,0.0,2048
16,0,1,0,0.11275611,0,1.53995216,0.17080125,pairwise,0.20766124,0.00884214,15,13,0.65699637,1,0.33994979,0.81315929,0.42007676,0.38152748,0.489869,0.49115786,0.0,2048
16,0,1,0,0.69982368,0,1.80254138,0.17236884,pairwise,0.19694929,0.02101995,16,13,0.4170846,1,0.68356758,1.06125522,0.87446624,0.04583743,0.45156708,0.67005384,0.0,2048
16,0,0,0,0.93542564,1,1.91509593,0.17687941,pairwise,0.21014032,0.01861858,17,13,0.46425906,0,0.85039318,1.0269568,1.01169574,0.10065719,0.44780466,0.45070076,0.0,2048
16,0,1,0,0.14608291,0,1.5466131,0.18081738,pairwise,0.2081418,0.03166991,18,13,0.7048946,1,0.34494632,0.77183181,0.34970701,0.48286298,0.47645894,0.96833009,0.0,2048
16,0,1,0,0.56890839,0,1.95222998,0.22002052,pairwise,0.16176896,0.01169556,19,13,0.47963077,1,0.8383137,1.02599049,0.73473871,0.13633531,0.43803242,0.83229077,0.0,2048
16,1,0,0,1.12663031,0,1.61529076,0.19013077,pairwise,0.17910171,0.01447999,20,13,0.38190195,1,0.4153626,1.08192921,0.96259135,0.01344526,0.46484083,0.8577705,0.0,2048
16,0,0,0,1.42511201,0,1.66036284,0.2348306,pairwise,0.16679043,0.01419506,21,13,0.40686935,0,0.50889516,1.08530354,1.28979218,0.08906674,0.46602285,0.5574826,0.0,2048
16,0,1,0,0.74838352,0,1.768278,0.14972474,pairwise,0.21343718,0.02262296,22,13,0.39763412,1,0.63773394,1.07031894,0.92222297,0.02071658,0.45413318,0.69918907,0.0,2048
16,0,0,0,0.96339953,1,1.80286276,0.17505309,pairwise,0.22135606,0.004914,23,13,0.41650334,0,0.66054457,1.0669682,1.01874518,0.05545563,0.44776422,0.841699,0.0,2048
16,0,0,0,2.72094846,0,1.94116151,0.15697439,pairwise,0.1973739,0.02169816,24,13,0.47560927,0,0.84757888,1.02520001,1.74856782,0.12524149,0.44148034,0.65331715,0.0,2048
16,0,1,0,0.59997553,0,1.90322483,0.18141718,pairwise,0.1871312,0.01790781,25,13,0.45895329,1,0.77498603,1.0410099,0.77880681,0.10880238,0.44166762,0.85597461,0.0,2048
16,0,1,0,0.97987354,0,1.63917279,0.12558046,pairwise,0.23565136,0.00680618,26,13,0.39960554,1,0.46418774,1.08872676,0.9172774,0.09013727,0.4656949,0.74051136,0.0,2048
16,0,1,0,0.36726934,0,1.56932127,0.16052945,pairwise,0.25741938,0.01257088,27,13,0.52448505,1,0.35699895,0.98628181,0.64533836,0.19630805,0.47124815,0.95440865,0.0,2048
16,0,1,1,0.87148988,1,1.7121042,0.20443058,pairwise,0.20211625,0.00817957,28,13,0.36845848,0,0.53425902,1.09090853,1.03466415,0.01311278,0.45284379,0.96889102,0.0,2048
16,0,0,0,0.89105606,1,1.80788398,0.22614053,pairwise,0.18061543,0.00234574,29,13,0.41923177,0,0.7193538,1.05396736,0.965451,0.03842032,0.45526177,0.45028517,0.0,2048
16,0,1,0,0.53546077,0,1.57473123,0.16556506,pairwise,0.20302807,0.01798708,30,13,0.40815556,1,0.38280711,1.04322648,0.89610696,0.00057963,0.47841305,0.54240632,0.0,2048
16,0,1,0,0.69638073,0,1.80127347,0.18532071,pairwise,0.233178,0.0142385,31,13,0.41318539,1,0.64403391,1.07131279,0.88385892,0.0572384,0.44591594,0.93784416,0.0,2048
16,0,0,0,0.88453412,1,1.79048324,0.18651047,pairwise,0.19752869,0.01010215,32,13,0.41074198,0,0.69728345,1.05824959,0.95803267,0.02709508,0.4564628,0.48989785,0.0,2048
16,0,1,0,0.2829937,0,1.56095922,0.18885952,pairwise,0.20995471,0.01579378,33,13,0.57035363,1,0.34715945,0.9384973,0.56149876,0.26156291,0.47419167,0.89646739,0.0,2048
16,0,0,0,1.15446937,1,1.63965452,0.24633233,pairwise,0.15891768,0.00197697,34,13,0.40969968,0,0.47564161,1.08590674,1.22527969,0.1130749,0.46789971,0.595815,0.0,2048
16,0,1,0,0.87447745,0,1.68701732,0.20109861,pairwise,0.18493134,0.01640552,35,13,0.40232167,1,0.55282092,1.08132398,0.91050333,0.05817106,0.46401384,0.53168434,0.0,2048
16,0,1,0,0.43782258,0,1.57373285,0.16187109,pairwise,0.18677416,0.0287611,36,13,0.47764328,1,0.36261505,1.01722455,0.73889112,0.11934954,0.47251758,0.7944997,0.0,2048
16,0,1,0,0.63105786,0,1.88395774,0.26395258,pairwise,0.17044416,0.00888235,37,13,0.45288843,1,0.81135041,1.03529263,0.79210949,0.08579525,0.44945371,0.47104391,0.0,2048
16,1,0,0,1.01819897,0,1.60970271,0.15768722,pairwise,0.203831,0.01557004,38,13,0.41396761,1,0.43486997,1.07943082,0.88196754,0.08255464,0.47185132,0.57905668,0.0,2048
16,0,1,1,0.90995061,1,1.61099589,0.19121625,pairwise,0.17245911,0.00726086,39,13,0.40398061,0,0.42592102,1.08113563,1.07226932,0.06174961,0.46933022,0.69108266,0.0,2048
16,0,1,0,0.58001846,0,1.94451177,0.17136414,pairwise,0.21654622,0.0075693,40,13,0.47799164,1,0.85886472,1.02381289,0.73816204,0.12908077,0.44121063,0.64787298,0.0,2048
16,0,0,0,0.92565036,1,1.88232219,0.22352107,pairwise,0.18665332,0.01029773,41,13,0.45218545,0,0.80779886,1.03568482,1.00116384,0.0847339,0.4494521,0.48683816,0.0,2048
16,0,1,0,0.10248765,0,1.53984833,0.19259647,pairwise,0.17947783,0.00482328,42,13,0.69682938,1,0.33911914,0.76605457,0.36121473,0.45488727,0.48702949,0.6498509,0.0,2048
16,0,1,1,0.87299234,1,1.70691276,0.1717609,pairwise,0.18649231,0.01080396,43,13,0.38593569,0,0.56226528,1.08275306,1.01699114,0.02425411,0.45831913,0.6547938,0.0,2048
16,0,1,0,1.03513241,0,1.65274179,0.16344754,pairwise,0.21326919,0.01386936,44,13,0.38124171,1,0.45890954,1.09270978,0.96432167,0.0556539,0.46047068,0.90124732,0.0,2048
16,0,1,0,0.24702834,0,1.55381775,0.12614715,pairwise,0.23701839,0.02512388,45,13,0.5610289,1,0.34303367,0.93753129,0.5779829,0.23647404,0.47889543,0.71936154,0.0,2048
16,0,0,0,1.07377386,1,1.65318418,0.21660522,pairwise,0.19007479,0.02251571,46,13,0.41796482,0,0.51943684,1.08145118,1.16262722,0.10530117,0.47003299,0.47748429,0.0,2048
16,1,0,0,1.09239626,0,1.61303914,0.17002729,pairwise,0.18241428,0.00987133,47,13,0.39500144,1,0.41939551,1.08098924,0.92886585,0.03960812,0.46756637,0.79490125,0.0,2048
16,0,1,0,0.09976055,0,1.54040134,0.15996242,pairwise,0.21854123,0.01658069,48,13,0.72153378,1,0.3404451,0.73470998,0.32637608,0.50161463,0.48448583,0.73849458,0.0,2048
16,0,1,0,0.63230735,0,1.86163199,0.1724339,pairwise,0.22773232,0.01190736,49,13,0.44429219,1,0.73413354,1.05100143,0.81127286,0.0903348,0.44405997,0.81540775,0.0,2048
16,0,1,0,0.92609787,0,1.6688962,0.16743402,pairwise,0.19928908,0.02485917,50,13,0.39406914,1,0.50993824,1.08842337,0.93122894,0.06583834,0.46220434,0.71051109,0.0,2048
16,0,0,0,2.69068503,0,1.95010531,0.14383277,pairwise,0.20548947,0.02254182,51,13,0.477651,0,0.84009647,1.0264703,1.73264587,0.13211802,0.43936381,0.74957955,0.0,2048
16,0,1,0,0.70110434,0,1.79884481,0.1635177,pairwise,0.19743223,0.01709966,52,13,0.41807061,1,0.67655063,1.06280673,0.87210488,0.05085531,0.45005703,0.7149623,0.0,2048
16,0,1,0,0.88539875,0,1.69622517,0.2013386,pairwise,0.17523524,0.0211362,53,13,0.39763749,1,0.55827123,1.08133566,0.92221451,0.04677621,0.46215647,0.577209,0.0,2048
16,0,0,0,2.20081401,0,1.81561446,0.20050412,pairwise,0.1665453,0.01998695,54,13,0.42394719,0,0.67694771,1.06258905,1.53275096,0.06383514,0.44666439,0.87258321,0.0,2048
16,0,1,1,0.86427158,1,1.71097708,0.18439859,pairwise,0.19290332,0.02256396,55,13,0.37799191,0,0.55366218,1.08568811,1.0150491,0.01560727,0.45573902,0.8127746,0.0,2048
16,1,0,0,1.02359498,0,1.61344719,0.18228331,pairwise,0.18329529,0.02385006,56,13,0.41053373,1,0.43468386,1.08075714,0.89029717,0.07792071,0.47047338,0.59374261,0.0,2048
16,0,0,0,2.16651058,0,1.819525,0.20052457,pairwise,0.22193371,0.01254617,57,13,0.42394036,0,0.67265379,1.06472743,1.51297355,0.06813475,0.4454346,0.97747225,0.0,2048
16,0,1,0,0.80563265,0,1.73534548,0.22799073,pairwise,0.1624044,0.00396922,58,13,0.38015661,1,0.59053624,1.07889366,0.96717203,0.00257689,0.4547205,0.77449536,0.0,2048
16,1,0,0,0.93178689,0,1.72180963,0.15524746,pairwise,0.19465746,0.00699097,59,13,0.37852201,1,0.56919062,1.08284307,0.97148108,0.00878853,0.45535827,0.80159855,0.0,2048
16,0,0,0,1.65390456,0,1.71478176,0.15385552,pairwise,0.23162714,0.00651112,60,13,0.37748998,0,0.55011737,1.08683348,1.33521271,0.01808211,0.45560753,0.8979637,0.0,2048
16,0,1,1,0.79422855,1,1.74387026,0.22621028,pairwise,0.19708045,0.00826752,61,13,0.38943473,0,0.63623136,1.06958246,0.94942093,0.00246969,0.45918238,0.51449788,0.0,2048
16,0,0,0,0.91058493,1,1.76302731,0.1685212,pairwise,0.19067015,0.01625156,62,13,0.39902028,0,0.63925767,1.06959689,0.97609228,0.02223969,0.45400667,0.66105866,0.0,2048
16,0,0,0,1.7115171,0,1.71482515,0.14693864,pairwise,0.21371534,0.01625437,63,13,0.38067892,0,0.56131041,1.08406782,1.36549044,0.01661336,0.4565056,0.77304363,0.0,2048
16,0,0,0,1.11452472,1,1.64851058,0.16563466,pairwise,0.19227628,0.00784222,64,13,0.39334893,0,0.46984097,1.09068656,1.20366251,0.08679092,0.46321216,0.80157155,0.0,2048
16,0,1,0,0.86389929,0,1.67632926,0.19583467,pairwise,0.19265835,0.00623425,65,13,0.40428066,1,0.54703122,1.0816313,0.90564591,0.06422043,0.4650532,0.52645785,0.0,2048
16,0,1,0,0.17112239,0,1.54494178,0.18665838,pairwise,0.19211484,0.01610004,66,13,0.59569621,1,0.3397218,0.88904458,0.51802444,0.28136888,0.48559314,0.58795482,0.0,2048
16,0,1,0,0.64404446,0,1.85392916,0.27378601,pairwise,0.143472,0.01180477,67,13,0.44117171,1,0.73948884,1.04870057,0.81832117,0.07903868,0.44695759,0.70557666,0.0,2048
16,1,0,0,0.8901704,0,1.72883332,0.1612926,pairwise,0.19541621,0.02161524,68,13,0.38902891,1,0.60106289,1.07578063,0.94410157,0.01388589,0.45896173,0.58204216,0.0,2048
16,0,1,0,0.54928857,0,1.58503735,0.17641011,pairwise,0.18280758,0.03055668,69,13,0.44286627,1,0.37572998,1.04410374,0.81448746,0.07569784,0.46961913,0.80574644,0.0,2048
16,0,1,0,0.60104501,0,1.90167248,0.17729267,pairwise,0.1901961,0.02691885,70,13,0.45914528,1,0.7757073,1.040833,0.77838862,0.10898054,0.44165725,0.79262733,0.0,2048
16,0,0,0,0.99770939,1,1.9080317,0.1994542,pairwise,0.17490721,0.01156121,71,13,0.46492118,0,0.78507149,1.03851557,1.06273234,0.11941069,0.43947643,0.85612875,0.0,2048
16,0,1,0,0.26995075,0,1.55915213,0.16819483,pairwise,0.19962139,0.02319845,72,13,0.58374,1,0.34638327,0.92649901,0.53829956,0.2846922,0.47361398,0.95577687,0.0,2048
16,0,1,0,0.73904306,0,1.78086281,0.23472698,pairwise,0.17637566,0.01373378,73,13,0.40542698,1,0.68870425,1.05975366,0.90281445,0.01838866,0.45779556,0.46194115,0.0,2048
16,0,0,0,1.0078516,1,1.90781474,0.16187383,pairwise,0.2155578,0.01683328,74,13,0.46254078,0,0.77426112,1.04140699,1.06660056,0.11836424,0.43915969,0.91897207,0.0,2048
16,0,1,0,0.4369612,0,1.56469476,0.19699535,pairwise,0.19844036,0.00764543,75,13,0.43022561,1,0.37398234,1.02528691,0.84344554,0.02437374,0.48163655,0.50764543,0.0,2048
16,0,1,1,0.80315477,1,1.74124527,0.19533297,pairwise,0.19730492,0.00393072,76,13,0.39462212,0,0.63097829,1.06985688,0.96477228,0.01355216,0.46065271,0.49606928,0.0,2048
16,0,0,0,0.94036698,1,1.83185339,0.16199589,pairwise,0.1951568,0.00614855,77,13,0.43205327,0,0.71782613,1.05394638,1.00708699,0.06677175,0.44874555,0.71889943,0.0,2048
16,0,1,0,0.46427894,0,1.57489669,0.15758277,pairwise,0.19335404,0.01108439,78,13,0.45927528,1,0.36707532,1.02636755,0.7781055,0.08842465,0.47360644,0.76754373,0.0,2048
16,0,1,0,0.67583638,0,1.8180449,0.21490987,pairwise,0.18806562,0.00776382,79,13,0.42393565,1,0.67672062,1.06313419,0.85817361,0.06488261,0.44649258,0.91098875,0.0,2048
16,0,0,0,0.94499826,1,1.93902576,0.20792438,pairwise,0.19257765,0.00646886,80,13,0.47194302,0,0.87622619,1.02116179,1.01899016,0.11098373,0.44653243,0.47092173,0.0,2048
16,0,1,0,0.24183901,0,1.55296743,0.15429553,pairwise,0.21038641,0.01932941,81,13,0.55993468,1,0.3421737,0.9364711,0.57993519,0.2327162,0.47974628,0.74777591,0.0,2048
16,0,0,0,1.08133078,1,1.65239191,0.21340103,pairwise,0.17928499,0.00352723,82,13,0.40929431,0,0.49762923,1.08546662,1.17622876,0.10085455,0.46709219,0.53959394,0.0,2048
16,0,0,0,0.9526723,1,1.92038214,0.19492753,pairwise,0.18529837,0.00656319,83,13,0.46582642,0,0.83888775,1.02814245,1.02195692,0.10593644,0.44589883,0.53895426,0.0,2048
16,0,0,0,1.92821908,0,1.72376597,0.19463533,pairwise,0.19266081,0.0158572,84,13,0.395529,0,0.61027467,1.07335472,1.46390104,0.02239007,0.46134508,0.51736033,0.0,2048
16,0,1,0,0.7778843,0,1.74923217,0.19594501,pairwise,0.18374634,0.01590503,85,13,0.39152211,1,0.62189138,1.07298446,0.93771327,0.01323593,0.45492467,0.64596641,0.0,2048
16,0,0,0,0.95026481,1,1.94166744,0.20593782,pairwise,0.18894935,0.01129241,86,13,0.47471285,0,0.87785494,1.02036572,1.02656579,0.11647773,0.44522518,0.47621968,0.0,2048
16,0,0,0,1.47513437,0,1.67272913,0.18549195,pairwise,0.1737539,0.02798564,87,13,0.39620134,0,0.51556289,1.0873214,1.29578936,0.06608441,0.46251291,0.60834038,0.0,2048
16,0,1,1,0.83338821,1,1.72441649,0.19590712,pairwise,0.18798366,0.01490589,88,13,0.38898391,0,0.58970571,1.07783127,0.99257684,0.01836351,0.45899093,0.64528579,0.0,2048
16,0,1,0,0.87814838,0,1.67624736,0.14633378,pairwise,0.22087806,0.01201304,89,13,0.40324423,1,0.53982615,1.08303595,0.9082129,0.06664783,0.46489984,0.54449636,0.0,2048
32,0,0,0,1.26364779,1,1.81795788,0.21752991,pairwise,0.15528253,0.00763141,0,11,0.43354255,0,0.34550494,1.02135181,1.83341956,0.02695113,0.54727316,0.69122529,0.0,2048
32,0,0,0,1.68596792,0,1.75029588,0.21038103,pairwise,0.16698518,0.00692724,1,11,0.40919009,0,0.2939958,1.04875112,0.91805565,0.00989544,0.54922366,0.94041705,0.0,2048
32,1,0,0,1.09936607,0,1.71373415,0.18733314,pairwise,0.17615244,0.00271835,2,11,0.42804503,1,0.26229876,1.0666374,0.8485269,0.08233753,0.5515942,0.63749766,0.0,2048
32,0,1,1,0.43056238,1,1.64964163,0.18496528,pairwise,0.20271699,0.00574268,3,11,0.40515116,0,0.21316682,1.08165598,1.08306181,0.06659383,0.55420089,0.95156395,0.0,2048
32,0,0,0,2.13974452,0,1.67078078,0.21836428,pairwise,0.16682222,0.00283954,4,11,0.41750687,0,0.22288215,1.08314836,1.21718192,0.12144354,0.55317402,0.89507544,0.0,2048
32,1,0,0,1.12129438,0,1.69850874,0.17557192,pairwise,0.18486312,0.01167184,5,11,0.43073863,1,0.26093429,1.07478392,0.8422538,0.11539724,0.55254376,0.52954835,0.0,2048
32,0,0,0,1.83173704,1,1.87561071,0.17931618,pairwise,0.18723784,0.0087736,6,11,0.46166062,0,0.40506536,1.00571966,1.91803634,0.0702163,0.54474515,0.85536212,0.0,2048
32,0,0,0,2.10384083,0,1.67299056,0.23533408,pairwise,0.1550321,0.00341373,7,11,0.41594231,0,0.22437862,1.08324218,1.18864441,0.11130834,0.55289483,0.91727108,0.0,2048
32,0,1,1,0.81271064,1,1.83626103,0.16397513,pairwise,0.20421961,0.005522,8,11,0.44752082,0,0.36840367,1.01731443,0.92748559,0.05197379,0.54611975,0.87696743,0.0,2048
32,0,0,0,1.29129267,1,1.81951237,0.19437778,pairwise,0.16718818,0.00583069,9,11,0.43384242,0,0.34801292,1.02077329,1.83716488,0.02695319,0.54720473,0.66041923,0.0,2048
32,0,0,0,2.05738139,0,1.68775058,0.22303501,pairwise,0.15910934,0.00090593,10,11,0.42888334,0,0.25356099,1.07833493,1.21111202,0.13101748,0.5530709,0.56345499,0.0,2048
32,1,0,0,1.14757776,0,1.68657994,0.17192203,pairwise,0.19330533,0.00332112,11,11,0.42936495,1,0.25971726,1.07854354,0.84544802,0.13805932,0.55323493,0.47092927,0.0,2048
32,0,0,0,1.1176765,1,1.80754113,0.20597394,pairwise,0.16083065,0.0065793,12,11,0.4334026,0,0.33766115,1.02592087,1.80262637,0.03167048,0.54730535,0.83477008,0.0,2048
32,0,1,0,0.60331964,0,1.94420362,0.20594843,pairwise,0.17005715,0.0032497,13,11,0.48324627,1,0.46646816,0.9889847,0.72722888,0.10110667,0.54243147,0.87860453,0.0,2048
32,0,0,0,1.59953094,0,1.61013174,0.18751821,pairwise,0.17145571,0.00579686,14,11,0.5071466,0,0.2258542,1.00006592,1.08569705,0.16948029,0.55705619,0.70119095,0.0,2048
32,0,1,0,0.17641865,0,1.56366885,0.20485376,pairwise,0.18031447,0.00959604,15,11,0.69816047,1,0.25234938,0.78955418,0.35930634,0.47892249,0.56037867,0.97039938,0.0,2048
32,0,0,0,2.31813717,0,1.64804554,0.2166781,pairwise,0.1606731,0.00313282,16,11,0.40088031,0,0.23176131,1.07129335,1.47922695,0.02957433,0.55498731,0.62015367,0.0,2048
32,0,1,1,0.81989753,1,1.82638228,0.19031776,pairwise,0.18088624,0.00851978,17,11,0.44321954,0,0.36082119,1.02066839,0.92448103,0.04648226,0.54640508,0.88847321,0.0,2048
32,0,1,1,0.61269277,1,1.70756829,0.18960269,pairwise,0.17454419,0.0061938,18,11,0.42069724,0,0.25004351,1.06878829,1.47888279,0.06928664,0.55145407,0.85238206,0.0,2048
32,1,0,0,1.37540638,0,1.81128991,0.21082985,pairwise,0.15689008,0.00599381,19,11,0.43352786,1,0.33924919,1.02402329,0.83579922,0.02982157,0.54732496,0.75817394,0.0,2048
32,0,0,0,1.33367431,0,1.63948691,0.18667486,pairwise,0.18756263,0.00817182,20,11,0.41578603,0,0.26219189,1.0528506,0.95087838,0.02938455,0.55590487,0.45339215,0.0,2048
32,0,1,0,0.10916249,0,1.54233015,0.19371003,pairwise,0.17813872,0.00830145,21,11,0.77251029,1,0.36207497,0.66668963,0.25810996,0.60426331,0.56456566,0.6230889,0.0,2048
32,0,0,0,2.18085504,0,1.66774166,0.19905674,pairwise,0.17115362,0.00499717,22,11,0.42175224,0,0.22774297,1.08166099,1.24280119,0.13207927,0.55339795,0.77907896,0.0,2048
32,0,1,1,0.86714804,1,1.80286276,0.17594664,pairwise,0.19530897,0.00462591,23,11,0.43094489,0,0.33584115,1.02770889,0.91037786,0.02857277,0.54742736,0.841699,0.0,2048
32,0,1,0,0.2631222,0,1.59161305,0.2124469,pairwise,0.16469662,0.00110344,24,11,0.58995152,1,0.23016006,0.92546678,0.52771491,0.30071622,0.55828285,0.73800087,0.0,2048
32,0,1,0,0.72054303,0,1.90322483,0.21178313,pairwise,0.16083631,0.01291918,25,11,0.47161072,1,0.4246397,0.99780685,0.75160134,0.08397844,0.54392248,0.85597461,0.0,2048
32,0,0,0,1.01332688,0,1.92874765,0.16940676,pairwise,0.18473735,0.00553393,26,11,0.47821617,0,0.45149308,0.99191535,0.95336133,0.0927729,0.54301232,0.83096564,0.0,2048
32,0,1,0,0.10108059,0,1.54171395,0.19824445,pairwise,0.17468767,0.00603215,27,11,0.78600299,1,0.33160147,0.64248037,0.24079472,0.62826467,0.56402022,0.94270968,0.0,2048
32,1,0,0,0.8895545,0,1.87601995,0.21338898,pairwise,0.16233629,0.0046196,28,11,0.46330789,1,0.40318409,1.00588965,0.76936346,0.07397109,0.54471982,0.90459734,0.0,2048
32,0,0,0,0.97221303,0,1.76274347,0.16175959,pairwise,0.19841903,0.00524633,29,11,0.4096294,0,0.30295026,1.04495442,0.90663397,0.005748,0.54873061,0.97995734,0.0,2048
32,0,0,0,1.648646,1,1.86239862,0.18526377,pairwise,0.20498605,0.01728969,30,11,0.45880741,0,0.39861393,1.01143956,1.88143289,0.06998643,0.54498029,0.95682687,0.0,2048
32,1,0,0,1.40204668,0,1.80127347,0.19572607,pairwise,0.19733608,0.0006861,31,11,0.43279654,1,0.33886129,1.03024936,0.83748758,0.03537455,0.54723871,0.93784416,0.0,2048
32,0,0,0,0.91654664,1,1.89059174,0.16238922,pairwise,0.19207898,0.01051962,32,11,0.4669832,0,0.41588527,1.00128901,0.94246304,0.07731631,0.54431474,0.82591373,0.0,2048
32,0,1,0,0.16940194,0,1.56095922,0.19321778,pairwise,0.18375602,0.00984185,33,11,0.71192998,1,0.26310194,0.76886159,0.33977574,0.50207043,0.56085753,0.89646739,0.0,2048
32,1,0,0,1.26511717,0,1.82628047,0.20363201,pairwise,0.1693954,0.00129084,34,11,0.44282493,1,0.352375,1.01953351,0.8145808,0.04440469,0.54668534,0.8435266,0.0,2048
32,1,0,0,1.03307247,0,1.7165066,0.20383845,pairwise,0.17481846,0.01038106,35,11,0.43271446,1,0.27445745,1.06742024,0.83767718,0.09634924,0.55181515,0.51957643,0.0,2048
32,0,0,0,0.96185398,1,1.78612232,0.17656502,pairwise,0.18375422,0.00341093,36,11,0.41877916,0,0.31883341,1.03326094,1.75793219,0.00995931,0.5482533,0.75605458,0.0,2048
32,0,0,0,1.86356854,0,1.71793425,0.18433416,pairwise,0.18373904,0.00774113,37,11,0.41606551,0,0.26004425,1.06379747,1.0001055,0.04822487,0.5507946,0.89675802,0.0,2048
32,0,1,1,0.87796944,1,1.79766655,0.18093145,pairwise,0.18700172,0.00594591,38,11,0.42966452,0,0.3309429,1.03024578,0.91418982,0.02882326,0.54754275,0.89803958,0.0,2048
32,0,0,0,1.05130005,1,1.79360461,0.20136555,pairwise,0.16812146,0.00727881,39,11,0.41942653,0,0.32471636,1.03027606,1.77778411,0.00786528,0.54819417,0.66876817,0.0,2048
32,1,0,0,1.40089774,0,1.80671322,0.22672985,pairwise,0.1577732,0.01213511,40,11,0.43433934,1,0.33544177,1.02671754,0.83392912,0.03452784,0.54730344,0.8526544,0.0,2048
32,1,0,0,1.16486788,0,1.70414698,0.17716408,pairwise,0.18485726,0.01627977,41,11,0.42340016,1,0.24919859,1.07017946,0.85943758,0.07933497,0.55170524,0.75209248,0.0,2048
32,0,1,0,0.14503096,0,1.55051446,0.18355356,pairwise,0.18338488,0.01246379,42,11,0.73899394,1,0.33910704,0.72479492,0.30246553,0.54692835,0.56310517,0.5387519,0.0,2048
32,0,0,0,1.63548326,0,1.76821125,0.19736798,pairwise,0.18297242,0.0149915,43,11,0.41658795,0,0.3029117,1.04086947,0.91152096,0.01467547,0.54921389,0.64490473,0.0,2048
32,1,0,0,1.241575,0,1.67330146,0.17513521,pairwise,0.18682463,0.00476301,44,11,0.42239112,1,0.24140236,1.08102477,0.86182362,0.12290436,0.55365419,0.62006122,0.0,2048
32,0,1,0,0.23125485,0,1.57935429,0.18585448,pairwise,0.1816619,0.017267,45,11,0.63894546,1,0.2558006,0.86873025,0.44793621,0.37964496,0.55950272,0.64440835,0.0,2048
32,0,0,0,1.79021764,0,1.74110186,0.20627508,pairwise,0.16303672,0.00875361,46,11,0.4195258,0,0.27544746,1.05385685,0.96588874,0.038881,0.55032933,0.6850118,0.0,2048
32,0,0,0,1.75306141,0,1.5892117,0.17414173,pairwise,0.19078539,0.00800411,47,11,0.59936655,0,0.24666649,0.91455209,1.25736451,0.314964,0.55870736,0.62239164,0.0,2048
32,0,1,0,0.09620279,0,1.54040134,0.18052134,pairwise,0.19374418,0.00668162,48,11,0.78722781,1,0.36232305,0.63961685,0.23923764,0.62985253,0.56494439,0.73849458,0.0,2048
32,0,0,0,1.97763181,0,1.69711864,0.1947169,pairwise,0.18837821,0.00960763,49,11,0.41952386,0,0.24559475,1.07271123,1.0689435,0.07615274,0.55168128,0.91460806,0.0,2048
32,0,1,1,0.88776445,1,1.79303551,0.18454447,pairwise,0.17126216,0.00461303,50,11,0.42341998,0,0.32370049,1.03065157,0.8989169,0.0164097,0.54798889,0.74637789,0.0,2048
