accept_rate,accuracy,budget,candidate_oracle_loss,causal_k,composition_steps,deployment_reject_margin,deployment_risk_adjusted,deployment_risk_penalty,excess_over_candidate_oracle,gate_steps,generated_candidates,harmful_accept_rate,heldout_seed,interaction_mode,learned_generated_candidates,loss,oracle_match_rate,policy,predicted_regret_mean,predicted_sigma_mean,propagation_steps,regret_corr,regret_retriever_steps,retriever_steps,seed,selected_composition_argmax_rate,selected_composition_count_only_rate,selected_composition_expected_rate,selected_composition_rate,selected_generated_0_rate,selected_generated_1_rate,selected_generated_2_rate,selected_generated_3_rate,selected_generated_rate,selected_indexed_rate,selected_interaction_rate,selected_learned_generated_0_rate,selected_learned_generated_1_rate,selected_learned_generated_2_rate,selected_learned_generated_3_rate,selected_learned_rate,selected_proximity_rate,selection_train_accept_rate,selection_train_gap_closure,selection_train_harmful_accept_rate,selection_train_loss,selection_train_policy,test_samples,total_objects_n,train_seed_count,train_static_learned_loss,train_verified_candidate_accept_rate,train_verified_candidate_regret_loss,train_verified_uncertainty_accept_rate,train_verified_uncertainty_regret_loss,validation_samples_per_seed,verification_feature_count
0.0,0.5,4,0.900662,16,600,0.0025,1.0,3.0,0.031316,700,4,0.0,17,pairwise,4,0.931978,0.0,verified_uncertainty_regret_gate_r3_m0p0025,-0.008417,0.049787,40,-0.008731,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.907513,0.990278,0.881668,0.743056,0.881071,180,13
0.0,0.5,4,0.900662,16,600,0.005,1.0,3.0,0.031316,700,4,0.0,17,pairwise,4,0.931978,0.0,verified_uncertainty_regret_gate_r3_m0p005,-0.008417,0.049787,40,-0.008731,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.907513,0.990278,0.881668,0.743056,0.881071,180,13
0.0,0.5,4,0.900662,16,600,0.01,1.0,3.0,0.031316,700,4,0.0,17,pairwise,4,0.931978,0.0,verified_uncertainty_regret_gate_r3_m0p01,-0.008417,0.049787,40,-0.008731,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.907513,0.990278,0.881668,0.743056,0.881071,180,13
0.0,0.5,4,0.900662,16,600,0.02,1.0,3.0,0.031316,700,4,0.0,17,pairwise,4,0.931978,0.0,verified_uncertainty_regret_gate_r3_m0p02,-0.008417,0.049787,40,-0.008731,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.907513,0.990278,0.881668,0.743056,0.881071,180,13
0.0,0.5,4,0.900662,16,600,0.05,1.0,3.0,0.031316,700,4,0.0,17,pairwise,4,0.931978,0.0,verified_uncertainty_regret_gate_r3_m0p05,-0.008417,0.049787,40,-0.008731,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.907513,0.990278,0.881668,0.743056,0.881071,180,13
,0.488889,4,0.929367,16,600,,,,0.043584,700,4,,19,pairwise,4,0.972951,0.0,static_learned_interaction,,,40,,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.933333,0.522222,4,0.929367,16,600,0.0,0.0,0.5,0.050146,700,4,0.477778,19,pairwise,4,0.979513,0.155556,verified_candidate_regret_gate,0.009194,0.061958,40,-0.065569,600,400,19,0.244444,0.044444,0.077778,0.366667,0.0,0.1,0.011111,0.0,0.111111,0.244444,0.0,0.111111,0.022222,0.0,0.011111,0.066667,0.066667,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.388889,0.5,4,0.929367,16,600,0.0,1.0,0.5,0.044702,700,4,0.188889,19,pairwise,4,0.97407,0.055556,verified_uncertainty_regret_gate,0.009194,0.061958,40,-0.065569,600,400,19,0.077778,0.011111,0.077778,0.166667,0.0,0.022222,0.0,0.0,0.022222,0.133333,0.0,0.044444,0.011111,0.0,0.0,0.611111,0.011111,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.788889,0.511111,4,0.929367,16,600,0.01,0.0,0.5,0.048662,700,4,0.366667,19,pairwise,4,0.978029,0.122222,train_selected_verified_candidate_controller,0.009194,0.061958,40,-0.065569,600,400,19,0.222222,0.022222,0.077778,0.322222,0.0,0.077778,0.0,0.0,0.077778,0.2,0.0,0.1,0.022222,0.0,0.0,0.211111,0.066667,0.895833,0.464145,0.227778,0.897603,candidate_regret_gate_m0p01,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
,0.611111,4,0.929367,16,600,,,,0.0,700,4,,19,pairwise,4,0.929367,1.0,generated_plus_composition_oracle,,,40,,600,400,19,0.222222,0.044444,0.0,0.266667,0.077778,0.144444,0.088889,0.066667,0.377778,0.211111,0.0,0.011111,0.0,0.0,0.011111,0.0,0.122222,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.911111,0.522222,4,0.929367,16,600,0.0025,0.0,0.5,0.04998,700,4,0.455556,19,pairwise,4,0.979347,0.155556,verified_candidate_regret_gate_m0p0025,0.009194,0.061958,40,-0.065569,600,400,19,0.244444,0.044444,0.077778,0.366667,0.0,0.088889,0.0,0.0,0.088889,0.244444,0.0,0.111111,0.022222,0.0,0.011111,0.088889,0.066667,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.888889,0.511111,4,0.929367,16,600,0.005,0.0,0.5,0.0504,700,4,0.444444,19,pairwise,4,0.979767,0.144444,verified_candidate_regret_gate_m0p005,0.009194,0.061958,40,-0.065569,600,400,19,0.233333,0.044444,0.077778,0.355556,0.0,0.088889,0.0,0.0,0.088889,0.244444,0.0,0.111111,0.022222,0.0,0.0,0.111111,0.066667,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.788889,0.511111,4,0.929367,16,600,0.01,0.0,0.5,0.048662,700,4,0.366667,19,pairwise,4,0.978029,0.122222,verified_candidate_regret_gate_m0p01,0.009194,0.061958,40,-0.065569,600,400,19,0.222222,0.022222,0.077778,0.322222,0.0,0.077778,0.0,0.0,0.077778,0.2,0.0,0.1,0.022222,0.0,0.0,0.211111,0.066667,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.544444,0.511111,4,0.929367,16,600,0.02,0.0,0.5,0.047032,700,4,0.266667,19,pairwise,4,0.976399,0.1,verified_candidate_regret_gate_m0p02,0.009194,0.061958,40,-0.065569,600,400,19,0.144444,0.011111,0.077778,0.233333,0.0,0.044444,0.0,0.0,0.044444,0.166667,0.0,0.077778,0.011111,0.0,0.0,0.455556,0.011111,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.244444,0.511111,4,0.929367,16,600,0.05,0.0,0.5,0.045378,700,4,0.144444,19,pairwise,4,0.974745,0.033333,verified_candidate_regret_gate_m0p05,0.009194,0.061958,40,-0.065569,600,400,19,0.0,0.0,0.055556,0.055556,0.0,0.022222,0.0,0.0,0.022222,0.122222,0.0,0.044444,0.0,0.0,0.0,0.755556,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.355556,0.5,4,0.929367,16,600,0.0025,1.0,0.5,0.041608,700,4,0.166667,19,pairwise,4,0.970975,0.055556,verified_uncertainty_regret_gate_r0p5_m0p0025,0.009194,0.061958,40,-0.065569,600,400,19,0.066667,0.011111,0.077778,0.155556,0.0,0.022222,0.0,0.0,0.022222,0.133333,0.0,0.033333,0.0,0.0,0.0,0.644444,0.011111,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.344444,0.5,4,0.929367,16,600,0.005,1.0,0.5,0.041693,700,4,0.166667,19,pairwise,4,0.97106,0.055556,verified_uncertainty_regret_gate_r0p5_m0p005,0.009194,0.061958,40,-0.065569,600,400,19,0.066667,0.011111,0.066667,0.144444,0.0,0.022222,0.0,0.0,0.022222,0.133333,0.0,0.033333,0.0,0.0,0.0,0.655556,0.011111,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.333333,0.5,4,0.929367,16,600,0.01,1.0,0.5,0.041591,700,4,0.155556,19,pairwise,4,0.970958,0.055556,verified_uncertainty_regret_gate_r0p5_m0p01,0.009194,0.061958,40,-0.065569,600,400,19,0.055556,0.011111,0.066667,0.133333,0.0,0.022222,0.0,0.0,0.022222,0.133333,0.0,0.033333,0.0,0.0,0.0,0.666667,0.011111,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.177778,0.477778,4,0.929367,16,600,0.02,1.0,0.5,0.044941,700,4,0.122222,19,pairwise,4,0.974308,0.022222,verified_uncertainty_regret_gate_r0p5_m0p02,0.009194,0.061958,40,-0.065569,600,400,19,0.011111,0.0,0.055556,0.066667,0.0,0.0,0.0,0.0,0.0,0.088889,0.0,0.022222,0.0,0.0,0.0,0.822222,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.055556,0.488889,4,0.929367,16,600,0.05,1.0,0.5,0.042933,700,4,0.033333,19,pairwise,4,0.9723,0.011111,verified_uncertainty_regret_gate_r0p5_m0p05,0.009194,0.061958,40,-0.065569,600,400,19,0.0,0.0,0.033333,0.033333,0.0,0.0,0.0,0.0,0.0,0.022222,0.0,0.0,0.0,0.0,0.0,0.944444,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.233333,0.477778,4,0.929367,16,600,0.0,1.0,0.75,0.04496,700,4,0.144444,19,pairwise,4,0.974327,0.033333,verified_uncertainty_regret_gate_r0p75_m0,0.009194,0.061958,40,-0.065569,600,400,19,0.055556,0.0,0.066667,0.122222,0.0,0.011111,0.0,0.0,0.011111,0.088889,0.0,0.011111,0.0,0.0,0.0,0.766667,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.2,0.477778,4,0.929367,16,600,0.0025,1.0,0.75,0.045875,700,4,0.133333,19,pairwise,4,0.975242,0.022222,verified_uncertainty_regret_gate_r0p75_m0p0025,0.009194,0.061958,40,-0.065569,600,400,19,0.033333,0.0,0.066667,0.1,0.0,0.0,0.0,0.0,0.0,0.088889,0.0,0.011111,0.0,0.0,0.0,0.8,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.177778,0.477778,4,0.929367,16,600,0.005,1.0,0.75,0.043465,700,4,0.111111,19,pairwise,4,0.972832,0.022222,verified_uncertainty_regret_gate_r0p75_m0p005,0.009194,0.061958,40,-0.065569,600,400,19,0.022222,0.0,0.066667,0.088889,0.0,0.0,0.0,0.0,0.0,0.077778,0.0,0.011111,0.0,0.0,0.0,0.822222,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.133333,0.488889,4,0.929367,16,600,0.01,1.0,0.75,0.042766,700,4,0.088889,19,pairwise,4,0.972133,0.022222,verified_uncertainty_regret_gate_r0p75_m0p01,0.009194,0.061958,40,-0.065569,600,400,19,0.022222,0.0,0.055556,0.077778,0.0,0.0,0.0,0.0,0.0,0.044444,0.0,0.011111,0.0,0.0,0.0,0.866667,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.1,0.488889,4,0.929367,16,600,0.02,1.0,0.75,0.042778,700,4,0.066667,19,pairwise,4,0.972145,0.011111,verified_uncertainty_regret_gate_r0p75_m0p02,0.009194,0.061958,40,-0.065569,600,400,19,0.011111,0.0,0.044444,0.055556,0.0,0.0,0.0,0.0,0.0,0.033333,0.0,0.011111,0.0,0.0,0.0,0.9,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.033333,0.488889,4,0.929367,16,600,0.05,1.0,0.75,0.045883,700,4,0.033333,19,pairwise,4,0.97525,0.0,verified_uncertainty_regret_gate_r0p75_m0p05,0.009194,0.061958,40,-0.065569,600,400,19,0.011111,0.0,0.022222,0.033333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966667,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.088889,0.488889,4,0.929367,16,600,0.0,1.0,1.0,0.044425,700,4,0.066667,19,pairwise,4,0.973792,0.0,verified_uncertainty_regret_gate_r1_m0,0.009194,0.061958,40,-0.065569,600,400,19,0.011111,0.0,0.044444,0.055556,0.0,0.0,0.0,0.0,0.0,0.022222,0.0,0.011111,0.0,0.0,0.0,0.911111,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.088889,0.488889,4,0.929367,16,600,0.0025,1.0,1.0,0.044425,700,4,0.066667,19,pairwise,4,0.973792,0.0,verified_uncertainty_regret_gate_r1_m0p0025,0.009194,0.061958,40,-0.065569,600,400,19,0.011111,0.0,0.044444,0.055556,0.0,0.0,0.0,0.0,0.0,0.022222,0.0,0.011111,0.0,0.0,0.0,0.911111,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.088889,0.488889,4,0.929367,16,600,0.005,1.0,1.0,0.044425,700,4,0.066667,19,pairwise,4,0.973792,0.0,verified_uncertainty_regret_gate_r1_m0p005,0.009194,0.061958,40,-0.065569,600,400,19,0.011111,0.0,0.044444,0.055556,0.0,0.0,0.0,0.0,0.0,0.022222,0.0,0.011111,0.0,0.0,0.0,0.911111,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.077778,0.488889,4,0.929367,16,600,0.01,1.0,1.0,0.044063,700,4,0.055556,19,pairwise,4,0.97343,0.0,verified_uncertainty_regret_gate_r1_m0p01,0.009194,0.061958,40,-0.065569,600,400,19,0.011111,0.0,0.044444,0.055556,0.0,0.0,0.0,0.0,0.0,0.011111,0.0,0.011111,0.0,0.0,0.0,0.922222,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.044444,0.488889,4,0.929367,16,600,0.02,1.0,1.0,0.04458,700,4,0.033333,19,pairwise,4,0.973947,0.0,verified_uncertainty_regret_gate_r1_m0p02,0.009194,0.061958,40,-0.065569,600,400,19,0.011111,0.0,0.033333,0.044444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955556,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.011111,0.488889,4,0.929367,16,600,0.05,1.0,1.0,0.044507,700,4,0.011111,19,pairwise,4,0.973874,0.0,verified_uncertainty_regret_gate_r1_m0p05,0.009194,0.061958,40,-0.065569,600,400,19,0.0,0.0,0.011111,0.011111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988889,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.022222,0.488889,4,0.929367,16,600,0.0,1.0,1.5,0.044933,700,4,0.022222,19,pairwise,4,0.9743,0.0,verified_uncertainty_regret_gate_r1p5_m0,0.009194,0.061958,40,-0.065569,600,400,19,0.0,0.0,0.022222,0.022222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977778,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.022222,0.488889,4,0.929367,16,600,0.0025,1.0,1.5,0.044933,700,4,0.022222,19,pairwise,4,0.9743,0.0,verified_uncertainty_regret_gate_r1p5_m0p0025,0.009194,0.061958,40,-0.065569,600,400,19,0.0,0.0,0.022222,0.022222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977778,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.022222,0.488889,4,0.929367,16,600,0.005,1.0,1.5,0.044933,700,4,0.022222,19,pairwise,4,0.9743,0.0,verified_uncertainty_regret_gate_r1p5_m0p005,0.009194,0.061958,40,-0.065569,600,400,19,0.0,0.0,0.022222,0.022222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977778,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.022222,0.488889,4,0.929367,16,600,0.01,1.0,1.5,0.044933,700,4,0.022222,19,pairwise,4,0.9743,0.0,verified_uncertainty_regret_gate_r1p5_m0p01,0.009194,0.061958,40,-0.065569,600,400,19,0.0,0.0,0.022222,0.022222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977778,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.011111,0.488889,4,0.929367,16,600,0.02,1.0,1.5,0.044507,700,4,0.011111,19,pairwise,4,0.973874,0.0,verified_uncertainty_regret_gate_r1p5_m0p02,0.009194,0.061958,40,-0.065569,600,400,19,0.0,0.0,0.011111,0.011111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988889,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.011111,0.488889,4,0.929367,16,600,0.05,1.0,1.5,0.044507,700,4,0.011111,19,pairwise,4,0.973874,0.0,verified_uncertainty_regret_gate_r1p5_m0p05,0.009194,0.061958,40,-0.065569,600,400,19,0.0,0.0,0.011111,0.011111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988889,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.011111,0.488889,4,0.929367,16,600,0.0,1.0,2.0,0.044507,700,4,0.011111,19,pairwise,4,0.973874,0.0,verified_uncertainty_regret_gate_r2_m0,0.009194,0.061958,40,-0.065569,600,400,19,0.0,0.0,0.011111,0.011111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988889,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.011111,0.488889,4,0.929367,16,600,0.0025,1.0,2.0,0.044507,700,4,0.011111,19,pairwise,4,0.973874,0.0,verified_uncertainty_regret_gate_r2_m0p0025,0.009194,0.061958,40,-0.065569,600,400,19,0.0,0.0,0.011111,0.011111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988889,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.011111,0.488889,4,0.929367,16,600,0.005,1.0,2.0,0.044507,700,4,0.011111,19,pairwise,4,0.973874,0.0,verified_uncertainty_regret_gate_r2_m0p005,0.009194,0.061958,40,-0.065569,600,400,19,0.0,0.0,0.011111,0.011111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988889,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.011111,0.488889,4,0.929367,16,600,0.01,1.0,2.0,0.044507,700,4,0.011111,19,pairwise,4,0.973874,0.0,verified_uncertainty_regret_gate_r2_m0p01,0.009194,0.061958,40,-0.065569,600,400,19,0.0,0.0,0.011111,0.011111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988889,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.011111,0.488889,4,0.929367,16,600,0.02,1.0,2.0,0.044507,700,4,0.011111,19,pairwise,4,0.973874,0.0,verified_uncertainty_regret_gate_r2_m0p02,0.009194,0.061958,40,-0.065569,600,400,19,0.0,0.0,0.011111,0.011111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988889,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.011111,0.488889,4,0.929367,16,600,0.05,1.0,2.0,0.044507,700,4,0.011111,19,pairwise,4,0.973874,0.0,verified_uncertainty_regret_gate_r2_m0p05,0.009194,0.061958,40,-0.065569,600,400,19,0.0,0.0,0.011111,0.011111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988889,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.011111,0.488889,4,0.929367,16,600,0.0,1.0,3.0,0.044507,700,4,0.011111,19,pairwise,4,0.973874,0.0,verified_uncertainty_regret_gate_r3_m0,0.009194,0.061958,40,-0.065569,600,400,19,0.0,0.0,0.011111,0.011111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988889,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.011111,0.488889,4,0.929367,16,600,0.0025,1.0,3.0,0.044507,700,4,0.011111,19,pairwise,4,0.973874,0.0,verified_uncertainty_regret_gate_r3_m0p0025,0.009194,0.061958,40,-0.065569,600,400,19,0.0,0.0,0.011111,0.011111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988889,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.011111,0.488889,4,0.929367,16,600,0.005,1.0,3.0,0.044507,700,4,0.011111,19,pairwise,4,0.973874,0.0,verified_uncertainty_regret_gate_r3_m0p005,0.009194,0.061958,40,-0.065569,600,400,19,0.0,0.0,0.011111,0.011111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988889,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.011111,0.488889,4,0.929367,16,600,0.01,1.0,3.0,0.044507,700,4,0.011111,19,pairwise,4,0.973874,0.0,verified_uncertainty_regret_gate_r3_m0p01,0.009194,0.061958,40,-0.065569,600,400,19,0.0,0.0,0.011111,0.011111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988889,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.0,0.488889,4,0.929367,16,600,0.02,1.0,3.0,0.043584,700,4,0.0,19,pairwise,4,0.972951,0.0,verified_uncertainty_regret_gate_r3_m0p02,0.009194,0.061958,40,-0.065569,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
0.0,0.488889,4,0.929367,16,600,0.05,1.0,3.0,0.043584,700,4,0.0,19,pairwise,4,0.972951,0.0,verified_uncertainty_regret_gate_r3_m0p05,0.009194,0.061958,40,-0.065569,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.923252,0.947222,0.897864,0.6125,0.901703,180,13
,0.511111,4,0.874363,16,600,,,,0.133973,700,4,,23,pairwise,4,1.008336,0.0,static_learned_interaction,,,40,,600,400,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.920348,0.9625,0.89683,0.669444,0.897761,180,13
0.955556,0.511111,4,0.874363,16,600,0.0,0.0,0.5,0.116405,700,4,0.544444,23,pairwise,4,0.990768,0.122222,verified_candidate_regret_gate,0.009734,0.058729,40,-0.279901,600,400,23,0.088889,0.033333,0.088889,0.211111,0.011111,0.055556,0.055556,0.022222,0.144444,0.333333,0.011111,0.088889,0.044444,0.0,0.022222,0.044444,0.1,,,,,,90,2048,4,0.920348,0.9625,0.89683,0.669444,0.897761,180,13
0.488889,0.522222,4,0.874363,16,600,0.0,1.0,0.5,0.124756,700,4,0.266667,23,pairwise,4,0.999119,0.033333,verified_uncertainty_regret_gate,0.009734,0.058729,40,-0.279901,600,400,23,0.055556,0.022222,0.066667,0.144444,0.0,0.022222,0.033333,0.011111,0.066667,0.133333,0.0,0.044444,0.022222,0.0,0.011111,0.511111,0.066667,,,,,,90,2048,4,0.920348,0.9625,0.89683,0.669444,0.897761,180,13
0.944444,0.511111,4,0.874363,16,600,0.0025,0.0,0.5,0.116383,700,4,0.533333,23,pairwise,4,0.990746,0.122222,train_selected_verified_candidate_controller,0.009734,0.058729,40,-0.279901,600,400,23,0.088889,0.033333,0.088889,0.211111,0.0,0.055556,0.055556,0.022222,0.133333,0.333333,0.011111,0.088889,0.044444,0.0,0.022222,0.055556,0.1,0.931944,0.550011,0.204167,0.896678,candidate_regret_gate_m0p0025,90,2048,4,0.920348,0.9625,0.89683,0.669444,0.897761,180,13
,0.666667,4,0.874363,16,600,,,,0.0,700,4,,23,pairwise,4,0.874363,1.0,generated_plus_composition_oracle,,,40,,600,400,23,0.188889,0.033333,0.0,0.222222,0.022222,0.233333,0.077778,0.0,0.333333,0.233333,0.0,0.033333,0.0,0.0,0.011111,0.0,0.166667,,,,,,90,2048,4,0.920348,0.9625,0.89683,0.669444,0.897761,180,13
0.944444,0.511111,4,0.874363,16,600,0.0025,0.0,0.5,0.116383,700,4,0.533333,23,pairwise,4,0.990746,0.122222,verified_candidate_regret_gate_m0p0025,0.009734,0.058729,40,-0.279901,600,400,23,0.088889,0.033333,0.088889,0.211111,0.0,0.055556,0.055556,0.022222,0.133333,0.333333,0.011111,0.088889,0.044444,0.0,0.022222,0.055556,0.1,,,,,,90,2048,4,0.920348,0.9625,0.89683,0.669444,0.897761,180,13
0.933333,0.511111,4,0.874363,16,600,0.005,0.0,0.5,0.120879,700,4,0.533333,23,pairwise,4,0.995242,0.111111,verified_candidate_regret_gate_m0p005,0.009734,0.058729,40,-0.279901,600,400,23,0.088889,0.033333,0.088889,0.211111,0.0,0.055556,0.055556,0.022222,0.133333,0.322222,0.011111,0.088889,0.044444,0.0,0.022222,0.066667,0.1,,,,,,90,2048,4,0.920348,0.9625,0.89683,0.669444,0.897761,180,13
0.844444,0.533333,4,0.874363,16,600,0.01,0.0,0.5,0.126142,700,4,0.466667,23,pairwise,4,1.000505,0.088889,verified_candidate_regret_gate_m0p01,0.009734,0.058729,40,-0.279901,600,400,23,0.077778,0.033333,0.088889,0.2,0.0,0.044444,0.055556,0.022222,0.122222,0.266667,0.011111,0.088889,0.044444,0.0,0.022222,0.155556,0.088889,,,,,,90,2048,4,0.920348,0.9625,0.89683,0.669444,0.897761,180,13
0.577778,0.522222,4,0.874363,16,600,0.02,0.0,0.5,0.123299,700,4,0.3,23,pairwise,4,0.997662,0.055556,verified_candidate_regret_gate_m0p02,0.009734,0.058729,40,-0.279901,600,400,23,0.066667,0.022222,0.077778,0.166667,0.0,0.022222,0.033333,0.011111,0.066667,0.166667,0.011111,0.055556,0.022222,0.0,0.011111,0.422222,0.077778,,,,,,90,2048,4,0.920348,0.9625,0.89683,0.669444,0.897761,180,13
