best_mode,budget,causal_k,indexed_correct,indexed_loss,indexed_pair_density,indexed_selected_hand,indexed_selected_obstacles,interaction_correct,interaction_loss,interaction_pair_density,interaction_selected_hand,interaction_selected_obstacles,label,learned_correct,learned_is_oracle,learned_loss,learned_pair_density,learned_selected_hand,learned_selected_obstacles,oracle_correct,oracle_loss,proximity_correct,proximity_loss,proximity_pair_density,proximity_selected_hand,proximity_selected_obstacles,sample_index,seed,split,static_mode_from_validation,teacher_is_oracle,total_objects_n
proximity,4,8,1,0.832463,0.0,1,0,1,0.817853,1.0,1,2,1,1,0,0.817853,1.0,1,2,1,0.800528,1,0.800528,0.0,0,2,22,19,test,indexed,0,2048
indexed,4,8,0,1.037109,0.0,1,0,0,1.086206,0.0,1,2,2,0,0,1.086206,0.0,1,2,0,1.037109,0,1.086206,0.0,1,2,23,19,test,indexed,0,2048
proximity,4,8,0,1.492875,0.0,1,0,0,1.4832,0.0,1,2,0,0,0,1.4832,0.0,1,2,0,1.477386,0,1.477386,0.0,0,2,24,19,test,indexed,0,2048
proximity,4,8,1,0.883924,0.0,1,0,1,0.869222,1.0,1,2,1,1,0,0.869222,1.0,1,2,1,0.85391,1,0.85391,0.333333,0,3,25,19,test,indexed,0,2048
indexed,4,8,0,1.031318,0.0,1,0,0,1.044941,0.0,1,2,2,0,0,1.044941,0.0,1,2,0,1.031318,0,1.044941,0.0,1,2,26,19,test,indexed,0,2048
indexed,4,8,1,0.953269,0.0,1,0,0,1.025111,1.0,1,2,0,0,0,1.025111,1.0,1,2,1,0.953269,0,1.066547,1.0,0,2,27,19,test,indexed,0,2048
proximity,4,8,1,0.900554,0.0,1,0,1,0.85748,1.0,1,2,1,1,0,0.85748,1.0,1,2,1,0.834885,1,0.834885,0.333333,0,3,28,19,test,indexed,0,2048
indexed,4,8,0,1.02553,0.0,1,0,0,1.036935,0.0,1,2,2,0,0,1.036935,0.0,1,2,0,1.02553,0,1.046157,0.0,0,2,29,19,test,indexed,0,2048
indexed,4,8,0,1.119447,0.0,1,0,0,1.22094,1.0,1,2,0,0,0,1.22094,1.0,1,2,0,1.119447,0,1.199272,0.0,0,2,30,19,test,indexed,0,2048
proximity,4,8,1,0.922175,0.0,1,0,1,0.874514,1.0,1,2,1,1,0,0.874514,1.0,1,2,1,0.853606,1,0.853606,1.0,0,2,31,19,test,indexed,0,2048
indexed,4,8,0,1.019114,0.0,1,0,0,1.027652,0.0,1,2,2,0,0,1.027652,0.0,1,2,0,1.019114,0,1.027652,0.0,1,2,32,19,test,indexed,0,2048
indexed,4,8,0,1.45011,0.0,1,0,0,1.468647,0.0,1,2,0,0,0,1.468647,0.0,1,2,0,1.45011,0,1.465934,0.0,1,1,33,19,test,indexed,0,2048
proximity,4,8,1,0.842793,0.0,1,0,1,0.836135,1.0,1,2,1,1,0,0.836135,1.0,1,2,1,0.806935,1,0.806935,0.333333,0,3,34,19,test,indexed,0,2048
interaction,4,8,1,0.983079,0.0,1,0,1,0.981529,0.0,1,2,2,1,0,0.981529,0.0,1,2,1,0.981529,1,0.981529,0.0,1,2,35,19,test,indexed,1,2048
indexed,4,8,0,1.000415,0.0,1,0,0,1.108555,1.0,1,2,0,0,0,1.108555,1.0,1,2,0,1.000415,0,1.097502,0.0,1,2,36,19,test,indexed,0,2048
interaction,4,8,1,0.956092,0.0,1,0,1,0.928951,1.0,1,2,1,1,0,0.928951,1.0,1,2,1,0.928951,1,0.928951,1.0,1,2,37,19,test,indexed,1,2048
indexed,4,8,0,1.056321,0.0,1,0,0,1.059538,0.0,1,2,2,0,0,1.059538,0.0,1,2,0,1.056321,0,1.059538,0.0,1,2,38,19,test,indexed,0,2048
indexed,4,8,0,1.337653,0.0,1,0,0,1.378322,1.0,1,2,0,0,0,1.378322,1.0,1,2,0,1.337653,0,1.357984,0.0,0,2,39,19,test,indexed,0,2048
proximity,4,8,0,1.019918,0.0,1,0,1,0.948021,1.0,1,2,1,1,0,0.948021,1.0,1,2,1,0.897655,1,0.897655,0.333333,0,3,40,19,test,indexed,0,2048
indexed,4,8,0,1.044521,0.0,1,0,0,1.073882,0.0,1,2,2,0,0,1.073882,0.0,1,2,0,1.044521,0,1.136942,0.0,0,2,41,19,test,indexed,0,2048
indexed,4,8,0,1.07778,0.0,1,0,0,1.138687,1.0,1,2,0,0,0,1.138687,1.0,1,2,0,1.07778,0,1.19638,0.0,0,3,42,19,test,indexed,0,2048
proximity,4,8,0,1.166553,0.0,1,0,1,1.027822,1.0,1,2,1,1,0,1.027822,1.0,1,2,1,0.950213,1,0.950213,0.333333,0,3,43,19,test,indexed,0,2048
indexed,4,8,0,1.013127,0.0,1,0,0,1.041559,0.0,1,2,2,0,0,1.041559,0.0,1,2,0,1.013127,0,1.077069,0.0,0,3,44,19,test,indexed,0,2048
indexed,4,8,0,1.268948,0.0,1,0,0,1.320924,1.0,1,2,0,0,0,1.320924,1.0,1,2,0,1.268948,0,1.325578,0.0,1,2,45,19,test,indexed,0,2048
proximity,4,8,0,1.117732,0.0,1,0,0,1.050844,1.0,1,2,1,0,0,1.050844,1.0,1,2,0,1.044802,0,1.044802,0.0,1,2,46,19,test,indexed,0,2048
indexed,4,8,1,1.014855,0.0,1,0,0,1.094689,0.0,1,2,2,0,0,1.094689,0.0,1,2,1,1.014855,0,1.129852,0.0,0,2,47,19,test,indexed,0,2048
indexed,4,8,1,0.964439,0.0,1,0,0,1.038886,1.0,1,2,0,0,0,1.038886,1.0,1,2,1,0.964439,0,1.094038,0.333333,0,3,48,19,test,indexed,0,2048
proximity,4,8,1,0.854529,0.0,1,0,1,0.825917,1.0,1,2,1,1,0,0.825917,1.0,1,2,1,0.80657,1,0.80657,1.0,0,3,49,19,test,indexed,0,2048
indexed,4,8,0,1.021697,0.0,1,0,0,1.0469,0.0,1,2,2,0,0,1.0469,0.0,1,2,0,1.021697,0,1.0469,0.0,1,2,50,19,test,indexed,0,2048
indexed,4,8,1,0.876777,0.0,1,0,1,0.929623,1.0,1,2,0,1,0,0.929623,1.0,1,2,1,0.876777,1,0.943947,1.0,1,2,51,19,test,indexed,0,2048
proximity,4,8,1,0.955101,0.0,1,0,1,0.911262,1.0,1,2,1,1,0,0.911262,1.0,1,2,1,0.867781,1,0.867781,0.0,0,2,52,19,test,indexed,0,2048
indexed,4,8,0,1.035614,0.0,1,0,0,1.092062,0.0,1,2,2,0,0,1.092062,0.0,1,2,0,1.035614,0,1.116522,0.0,0,2,53,19,test,indexed,0,2048
indexed,4,8,0,1.18556,0.0,1,0,0,1.255075,1.0,1,2,0,0,0,1.255075,1.0,1,2,0,1.18556,0,1.255075,1.0,1,2,54,19,test,indexed,0,2048
interaction,4,8,1,0.857842,0.0,1,0,1,0.835193,1.0,1,2,1,1,0,0.84049,0.0,1,2,1,0.835193,1,0.84049,0.0,1,2,55,19,test,indexed,1,2048
indexed,4,8,1,0.979742,0.0,1,0,1,0.995093,0.0,1,2,2,1,0,0.995093,0.0,1,2,1,0.979742,0,1.04438,0.0,0,3,56,19,test,indexed,0,2048
indexed,4,8,1,0.591615,0.0,1,0,1,0.62057,1.0,1,2,0,1,0,0.62057,1.0,1,2,1,0.591615,1,0.633097,0.333333,0,3,57,19,test,indexed,0,2048
proximity,4,8,0,1.199323,0.0,1,0,0,1.060735,1.0,1,2,1,0,0,1.060735,1.0,1,2,1,1.017056,1,1.017056,1.0,0,2,58,19,test,indexed,0,2048
indexed,4,8,0,1.058443,0.0,1,0,0,1.065041,0.0,1,2,2,0,0,1.065041,0.0,1,2,0,1.058443,0,1.065041,0.0,1,2,59,19,test,indexed,0,2048
indexed,4,8,1,0.686304,0.0,1,0,1,0.709026,1.0,1,2,0,1,0,0.709026,1.0,1,2,1,0.686304,1,0.709026,1.0,1,2,60,19,test,indexed,0,2048
interaction,4,8,0,1.087501,0.0,1,0,1,0.992762,1.0,1,2,1,1,0,0.992762,1.0,1,2,1,0.992762,1,1.002145,1.0,1,2,61,19,test,indexed,1,2048
indexed,4,8,1,1.013514,0.0,1,0,0,1.080485,0.0,1,2,2,0,0,1.080485,0.0,1,2,1,1.013514,0,1.099307,0.0,0,2,62,19,test,indexed,0,2048
indexed,4,8,0,1.293535,0.0,1,0,0,1.323011,1.0,1,2,0,0,0,1.323011,1.0,1,2,0,1.293535,0,1.324409,0.0,0,2,63,19,test,indexed,0,2048
interaction,4,8,0,1.012721,0.0,1,0,1,0.970806,1.0,1,2,1,1,0,0.970806,1.0,1,2,1,0.970806,1,0.970806,1.0,1,2,64,19,test,indexed,1,2048
indexed,4,8,0,1.056051,0.0,1,0,0,1.095789,0.0,1,2,2,0,0,1.095789,0.0,1,2,0,1.056051,0,1.125749,0.0,0,3,65,19,test,indexed,0,2048
interaction,4,8,1,0.62234,0.0,1,0,1,0.600781,1.0,1,2,0,1,0,0.605692,1.0,1,2,1,0.600781,1,0.606638,0.666667,0,3,66,19,test,indexed,1,2048
interaction,4,8,1,0.823574,0.0,1,0,1,0.802552,1.0,1,2,1,1,0,0.802552,1.0,1,2,1,0.802552,1,0.811058,0.0,1,1,67,19,test,indexed,1,2048
proximity,4,8,0,1.054589,0.0,1,0,0,1.062144,0.0,1,2,2,0,0,1.062144,0.0,1,2,0,1.051,0,1.051,0.0,1,1,68,19,test,indexed,0,2048
indexed,4,8,1,0.583912,0.0,1,0,1,0.615827,0.0,1,2,0,1,0,0.615827,0.0,1,2,1,0.583912,1,0.611088,0.0,0,3,69,19,test,indexed,0,2048
proximity,4,8,1,0.858523,0.0,1,0,1,0.815378,1.0,1,2,1,1,0,0.815378,1.0,1,2,1,0.809384,1,0.809384,0.0,0,2,70,19,test,indexed,0,2048
proximity,4,8,1,0.984133,0.0,1,0,1,0.970069,0.0,1,2,2,1,0,0.970069,0.0,1,2,1,0.962827,1,0.962827,0.0,1,1,71,19,test,indexed,0,2048
indexed,4,8,1,0.780895,0.0,1,0,1,0.846416,1.0,1,2,0,1,0,0.830447,0.0,1,2,1,0.780895,1,0.841034,0.0,1,2,72,19,test,indexed,0,2048
proximity,4,8,1,0.995365,0.0,1,0,1,0.936933,1.0,1,2,1,1,0,0.936933,1.0,1,2,1,0.890594,1,0.890594,0.666667,0,3,73,19,test,indexed,0,2048
proximity,4,8,0,1.064775,0.0,1,0,0,1.016137,0.0,1,2,2,0,0,1.016137,0.0,1,2,0,1.014704,0,1.014704,0.0,0,2,74,19,test,indexed,0,2048
indexed,4,8,1,0.815242,0.0,1,0,1,0.930203,1.0,1,2,0,1,0,0.930203,1.0,1,2,1,0.815242,1,0.908216,0.0,1,2,75,19,test,indexed,0,2048
proximity,4,8,1,1.005133,0.0,1,0,1,0.99017,1.0,1,2,1,1,0,0.99017,1.0,1,2,1,0.970497,1,0.970497,0.0,1,1,76,19,test,indexed,0,2048
indexed,4,8,0,1.047885,0.0,1,0,0,1.097088,0.0,1,2,2,0,0,1.103539,0.0,1,2,0,1.047885,0,1.124552,0.0,0,2,77,19,test,indexed,0,2048
indexed,4,8,1,0.670829,0.0,1,0,1,0.721743,1.0,1,2,0,1,0,0.721743,1.0,1,2,1,0.670829,1,0.709702,0.333333,0,3,78,19,test,indexed,0,2048
proximity,4,8,0,1.05439,0.0,1,0,1,1.002554,1.0,1,2,1,1,0,1.002554,1.0,1,2,1,1.002554,1,1.002554,1.0,1,2,79,19,test,indexed,0,2048
indexed,4,8,1,0.982947,0.0,1,0,1,0.986778,0.0,1,2,2,1,0,0.986778,0.0,1,2,1,0.982947,1,0.986778,0.0,1,2,80,19,test,indexed,0,2048
indexed,4,8,0,1.498237,0.0,1,0,0,1.505028,1.0,1,2,0,0,0,1.505028,1.0,1,2,0,1.498237,0,1.516316,0.0,1,2,81,19,test,indexed,0,2048
interaction,4,8,1,0.91577,0.0,1,0,1,0.885162,1.0,1,2,1,1,0,0.885162,1.0,1,2,1,0.885162,1,0.885162,1.0,1,2,82,19,test,indexed,1,2048
interaction,4,8,0,1.073337,0.0,1,0,0,1.03699,0.0,1,2,2,0,0,1.03699,0.0,1,2,0,1.03699,0,1.03699,0.0,1,2,83,19,test,indexed,1,2048
indexed,4,8,1,0.906155,0.0,1,0,0,1.007721,0.0,1,2,0,0,0,1.007721,0.0,1,2,1,0.906155,0,1.007721,0.0,1,2,84,19,test,indexed,0,2048
proximity,4,8,0,1.142776,0.0,1,0,0,1.058209,1.0,1,2,1,0,0,1.056546,1.0,1,2,1,0.975902,1,0.975902,0.333333,0,3,85,19,test,indexed,0,2048
indexed,4,8,0,1.065897,0.0,1,0,0,1.103211,0.0,1,2,2,0,0,1.103211,0.0,1,2,0,1.065897,0,1.103211,0.0,1,2,86,19,test,indexed,0,2048
indexed,4,8,1,0.834423,0.0,1,0,1,0.879423,1.0,1,2,0,1,0,0.895293,0.0,1,2,1,0.834423,1,0.895293,0.0,1,2,87,19,test,indexed,0,2048
proximity,4,8,0,1.038897,0.0,1,0,1,0.988311,1.0,1,2,1,1,0,0.988311,1.0,1,2,1,0.937736,1,0.937736,1.0,0,3,88,19,test,indexed,0,2048
indexed,4,8,0,1.057415,0.0,1,0,0,1.09168,0.0,1,2,2,0,0,1.09168,0.0,1,2,0,1.057415,0,1.115501,0.0,0,3,89,19,test,indexed,0,2048
proximity,4,8,0,1.651691,0.0,1,0,0,1.606212,1.0,1,2,0,0,0,1.606212,1.0,1,2,0,1.535622,0,1.535622,0.333333,0,3,0,23,test,indexed,0,2048
indexed,4,8,0,1.038896,0.0,1,0,0,1.147761,1.0,1,2,1,0,0,1.147761,1.0,1,2,0,1.038896,0,1.238775,0.0,0,2,1,23,test,indexed,0,2048
indexed,4,8,0,1.020838,0.0,1,0,0,1.088729,0.0,1,2,2,0,0,1.088729,0.0,1,2,0,1.020838,0,1.088729,0.0,1,2,2,23,test,indexed,0,2048
proximity,4,8,0,1.303035,0.0,1,0,0,1.174941,1.0,1,2,0,0,0,1.174941,1.0,1,2,0,1.05909,0,1.05909,0.333333,0,3,3,23,test,indexed,0,2048
indexed,4,8,0,1.209207,0.0,1,0,0,1.249889,1.0,1,2,1,0,0,1.249889,1.0,1,2,0,1.209207,0,1.334178,0.333333,0,3,4,23,test,indexed,0,2048
indexed,4,8,1,0.995358,0.0,1,0,0,1.059338,0.0,1,2,2,0,0,1.059338,0.0,1,2,1,0.995358,0,1.112923,0.0,0,3,5,23,test,indexed,0,2048
proximity,4,8,1,0.57819,0.0,1,0,1,0.523853,1.0,1,2,0,1,0,0.523853,1.0,1,2,1,0.514712,1,0.514712,0.0,0,2,6,23,test,indexed,0,2048
indexed,4,8,0,1.124888,0.0,1,0,0,1.145875,1.0,1,2,1,0,0,1.145875,1.0,1,2,0,1.124888,0,1.145875,1.0,1,2,7,23,test,indexed,0,2048
indexed,4,8,0,0.986151,0.0,1,0,0,1.025472,0.0,1,2,2,0,0,1.025472,0.0,1,2,0,0.986151,0,1.033217,0.0,1,2,8,23,test,indexed,0,2048
proximity,4,8,0,1.143323,0.0,1,0,1,1.002566,1.0,1,2,0,1,0,1.002566,1.0,1,2,1,1.000008,1,1.000008,0.0,1,2,9,23,test,indexed,0,2048
indexed,4,8,1,0.953712,0.0,1,0,1,0.992138,1.0,1,2,1,1,0,0.992138,1.0,1,2,1,0.953712,1,0.976654,0.0,1,2,10,23,test,indexed,0,2048
indexed,4,8,1,0.982819,0.0,1,0,1,1.023274,0.0,1,2,2,1,0,1.023274,0.0,1,2,1,0.982819,1,1.055658,0.0,0,3,11,23,test,indexed,0,2048
proximity,4,8,1,0.892464,0.0,1,0,1,0.778137,1.0,1,2,0,1,0,0.778137,1.0,1,2,1,0.777078,1,0.777078,0.0,1,2,12,23,test,indexed,0,2048
proximity,4,8,1,0.910503,0.0,1,0,1,0.920336,1.0,1,2,1,1,0,0.920336,1.0,1,2,1,0.902631,1,0.902631,1.0,1,2,13,23,test,indexed,0,2048
indexed,4,8,0,0.98297,0.0,1,0,0,1.033597,0.0,1,2,2,0,0,1.024451,0.0,1,2,0,0.98297,0,1.033597,0.0,1,2,14,23,test,indexed,0,2048
proximity,4,8,1,0.798043,0.0,1,0,1,0.69945,1.0,1,2,0,1,0,0.69945,1.0,1,2,1,0.649254,1,0.649254,0.0,0,3,15,23,test,indexed,0,2048
indexed,4,8,1,0.968419,0.0,1,0,1,0.970281,1.0,1,2,1,1,0,0.970281,1.0,1,2,1,0.968419,1,0.986993,0.0,1,2,16,23,test,indexed,0,2048
indexed,4,8,1,0.971584,0.0,1,0,1,1.024941,0.0,1,2,2,1,0,1.024941,0.0,1,2,1,0.971584,1,1.013374,0.0,1,1,17,23,test,indexed,0,2048
proximity,4,8,0,1.548796,0.0,1,0,0,1.433841,0.0,1,2,0,0,0,1.433841,0.0,1,2,0,1.383998,0,1.383998,0.0,0,2,18,23,test,indexed,0,2048
indexed,4,8,1,0.921873,0.0,1,0,1,0.959762,1.0,1,2,1,1,0,0.959762,1.0,1,2,1,0.921873,1,0.967854,1.0,0,2,19,23,test,indexed,0,2048
indexed,4,8,1,0.997589,0.0,1,0,0,1.04966,0.0,1,2,2,0,0,1.04966,0.0,1,2,1,0.997589,0,1.108306,0.0,0,3,20,23,test,indexed,0,2048
proximity,4,8,1,0.589269,0.0,1,0,1,0.5308,0.0,1,2,0,1,0,0.5308,0.0,1,2,1,0.527424,1,0.527424,0.0,0,2,21,23,test,indexed,0,2048
interaction,4,8,1,0.854554,0.0,1,0,1,0.840584,1.0,1,2,1,1,0,0.840584,1.0,1,2,1,0.840584,1,0.887378,0.0,0,2,22,23,test,indexed,1,2048
indexed,4,8,1,0.966217,0.0,1,0,1,1.004409,0.0,1,2,2,1,0,1.004409,0.0,1,2,1,0.966217,1,1.004409,0.0,1,2,23,23,test,indexed,0,2048
proximity,4,8,0,1.550374,0.0,1,0,0,1.54529,1.0,1,2,0,0,0,1.54529,1.0,1,2,0,1.540856,0,1.540856,0.0,1,1,24,23,test,indexed,0,2048
proximity,4,8,1,0.897444,0.0,1,0,1,0.858651,1.0,1,2,1,1,0,0.858651,1.0,1,2,1,0.85454,1,0.85454,0.333333,0,3,25,23,test,indexed,0,2048
indexed,4,8,1,0.967427,0.0,1,0,1,1.007177,0.0,1,2,2,1,0,1.007177,0.0,1,2,1,0.967427,0,1.042587,0.0,0,3,26,23,test,indexed,0,2048
interaction,4,8,1,0.575443,0.0,1,0,1,0.543932,0.0,1,2,0,1,0,0.543932,0.0,1,2,1,0.543932,1,0.543932,0.0,1,2,27,23,test,indexed,1,2048
indexed,4,8,1,0.936195,0.0,1,0,1,0.972161,1.0,1,2,1,1,0,0.972161,1.0,1,2,1,0.936195,1,1.03497,0.333333,0,3,28,23,test,indexed,0,2048
indexed,4,8,0,0.983099,0.0,1,0,0,1.01873,0.0,1,2,2,0,0,1.01873,0.0,1,2,0,0.983099,0,1.009202,0.0,0,2,29,23,test,indexed,0,2048
proximity,4,8,1,0.584406,0.0,1,0,1,0.559485,1.0,1,2,0,1,0,0.563583,1.0,1,2,1,0.556898,1,0.556898,1.0,0,3,30,23,test,indexed,0,2048
indexed,4,8,0,1.063182,0.0,1,0,0,1.104207,1.0,1,2,1,0,0,1.104207,1.0,1,2,0,1.063182,0,1.104207,1.0,1,2,31,23,test,indexed,0,2048
indexed,4,8,1,0.999319,0.0,1,0,0,1.074407,0.0,1,2,2,0,0,1.074407,0.0,1,2,1,0.999319,0,1.134346,0.0,0,3,32,23,test,indexed,0,2048
proximity,4,8,1,0.680207,0.0,1,0,1,0.614783,0.0,1,2,0,1,0,0.626209,0.0,1,2,1,0.57654,1,0.57654,0.0,0,3,33,23,test,indexed,0,2048
interaction,4,8,1,0.830415,0.0,1,0,1,0.792505,1.0,1,2,1,1,0,0.792505,1.0,1,2,1,0.792505,1,0.814736,0.333333,0,3,34,23,test,indexed,1,2048
indexed,4,8,0,1.115635,0.0,1,0,0,1.204114,0.0,1,2,2,0,0,1.204114,0.0,1,2,0,1.115635,0,1.212487,0.0,0,2,35,23,test,indexed,0,2048
proximity,4,8,0,1.505453,0.0,1,0,0,1.449772,0.0,1,2,0,0,0,1.449772,0.0,1,2,0,1.322931,0,1.322931,0.0,0,3,36,23,test,indexed,0,2048
learned,4,8,1,0.879487,0.0,1,0,1,0.862635,1.0,1,2,1,1,1,0.856417,1.0,1,2,1,0.856417,1,0.856417,1.0,1,2,37,23,test,indexed,0,2048
indexed,4,8,0,1.031751,0.0,1,0,0,1.09037,0.0,1,2,2,0,0,1.09037,0.0,1,2,0,1.031751,0,1.09037,0.0,1,2,38,23,test,indexed,0,2048
proximity,4,8,0,1.5798,0.0,1,0,0,1.528808,1.0,1,2,0,0,0,1.503549,0.0,1,2,0,1.411392,0,1.411392,0.333333,0,3,39,23,test,indexed,0,2048
indexed,4,8,0,1.001852,0.0,1,0,0,1.021278,1.0,1,2,1,0,0,1.021278,1.0,1,2,0,1.001852,0,1.111476,0.333333,0,3,40,23,test,indexed,0,2048
indexed,4,8,0,1.088975,0.0,1,0,0,1.179983,0.0,1,2,2,0,0,1.179983,0.0,1,2,0,1.088975,0,1.232288,0.0,0,3,41,23,test,indexed,0,2048
interaction,4,8,1,0.557526,0.0,1,0,1,0.533715,1.0,1,2,0,1,0,0.533715,1.0,1,2,1,0.533715,1,0.546777,0.0,1,1,42,23,test,indexed,1,2048
indexed,4,8,0,1.274305,0.0,1,0,0,1.31152,1.0,1,2,1,0,0,1.31152,1.0,1,2,0,1.274305,0,1.43795,0.333333,0,3,43,23,test,indexed,0,2048
indexed,4,8,1,0.979249,0.0,1,0,0,1.037261,0.0,1,2,2,0,0,1.037261,0.0,1,2,1,0.979249,0,1.037261,0.0,1,2,44,23,test,indexed,0,2048
proximity,4,8,1,0.911659,0.0,1,0,1,0.839599,1.0,1,2,0,1,0,0.839599,1.0,1,2,1,0.759314,1,0.759314,0.0,0,3,45,23,test,indexed,0,2048
interaction,4,8,0,1.157064,0.0,1,0,0,1.147148,1.0,1,2,1,0,0,1.147148,1.0,1,2,0,1.147148,0,1.178145,0.0,1,2,46,23,test,indexed,1,2048
indexed,4,8,1,0.969016,0.0,1,0,0,1.017999,0.0,1,2,2,0,0,1.017999,0.0,1,2,1,0.969016,0,1.023433,0.0,0,2,47,23,test,indexed,0,2048
proximity,4,8,1,0.688297,0.0,1,0,1,0.621244,0.0,1,2,0,1,0,0.623881,1.0,1,2,1,0.564762,1,0.564762,0.333333,0,3,48,23,test,indexed,0,2048
indexed,4,8,1,0.884527,0.0,1,0,1,0.900691,1.0,1,2,1,1,0,0.900691,1.0,1,2,1,0.884527,1,0.939058,1.0,0,3,49,23,test,indexed,0,2048
indexed,4,8,0,1.051308,0.0,1,0,0,1.115048,0.0,1,2,2,0,0,1.115048,0.0,1,2,0,1.051308,0,1.179781,0.0,0,3,50,23,test,indexed,0,2048
interaction,4,8,0,1.497171,0.0,1,0,0,1.459078,1.0,1,2,0,0,0,1.459078,1.0,1,2,0,1.459078,0,1.459078,1.0,1,2,51,23,test,indexed,1,2048
indexed,4,8,1,0.972556,0.0,1,0,1,1.015668,1.0,1,2,1,1,0,1.015668,1.0,1,2,1,0.972556,0,1.140357,0.0,0,2,52,23,test,indexed,0,2048
indexed,4,8,0,1.126357,0.0,1,0,0,1.179964,0.0,1,2,2,0,0,1.179964,0.0,1,2,0,1.126357,0,1.179963,0.0,1,2,53,23,test,indexed,0,2048
learned,4,8,1,0.872997,0.0,1,0,1,0.748827,1.0,1,2,0,1,1,0.743308,1.0,1,2,1,0.743308,1,0.748827,1.0,1,2,54,23,test,indexed,0,2048
interaction,4,8,1,0.904273,0.0,1,0,1,0.893599,1.0,1,2,1,1,0,0.895108,1.0,1,2,1,0.893599,1,0.893599,1.0,1,2,55,23,test,indexed,1,2048
indexed,4,8,1,0.980076,0.0,1,0,1,1.024295,0.0,1,2,2,1,0,1.024295,0.0,1,2,1,0.980076,1,1.055757,0.0,0,3,56,23,test,indexed,0,2048
proximity,4,8,1,0.970351,0.0,1,0,1,0.961691,1.0,1,2,0,1,0,0.951012,0.0,1,2,1,0.859023,1,0.859023,0.0,0,3,57,23,test,indexed,0,2048
indexed,4,8,0,0.993995,0.0,1,0,1,0.99994,1.0,1,2,1,1,0,0.99994,1.0,1,2,0,0.993995,1,0.995778,0.0,1,2,58,23,test,indexed,0,2048
indexed,4,8,0,0.987286,0.0,1,0,0,1.030157,0.0,1,2,2,0,0,1.030157,0.0,1,2,0,0.987286,0,1.030157,0.0,1,2,59,23,test,indexed,0,2048
interaction,4,8,0,1.568487,0.0,1,0,0,1.495264,1.0,1,2,0,0,0,1.495264,1.0,1,2,0,1.495264,0,1.495264,1.0,1,2,60,23,test,indexed,1,2048
indexed,4,8,0,1.117326,0.0,1,0,0,1.137839,1.0,1,2,1,0,0,1.137839,1.0,1,2,0,1.117326,0,1.132428,1.0,1,2,61,23,test,indexed,0,2048
indexed,4,8,1,0.969707,0.0,1,0,1,1.006495,0.0,1,2,2,1,0,1.006495,0.0,1,2,1,0.969707,1,1.003539,0.0,0,2,62,23,test,indexed,0,2048
interaction,4,8,0,1.388734,0.0,1,0,0,1.211942,1.0,1,2,0,0,0,1.230193,0.0,1,2,0,1.211942,0,1.256661,0.0,1,2,63,23,test,indexed,1,2048
interaction,4,8,0,0.998842,0.0,1,0,1,0.987039,1.0,1,2,1,1,0,0.987039,1.0,1,2,1,0.987039,1,0.987039,1.0,1,2,64,23,test,indexed,1,2048
indexed,4,8,0,0.982596,0.0,1,0,0,1.022702,0.0,1,2,2,0,0,1.022702,0.0,1,2,0,0.982596,0,1.043842,0.0,0,3,65,23,test,indexed,0,2048
interaction,4,8,1,0.7639,0.0,1,0,1,0.699623,1.0,1,2,0,1,0,0.699623,1.0,1,2,1,0.699623,1,0.72336,0.0,0,2,66,23,test,indexed,1,2048
indexed,4,8,1,0.86271,0.0,1,0,1,0.871446,1.0,1,2,1,1,0,0.871446,1.0,1,2,1,0.86271,1,0.881925,0.0,1,1,67,23,test,indexed,0,2048
indexed,4,8,1,0.997238,0.0,1,0,0,1.0594,0.0,1,2,2,0,0,1.0594,0.0,1,2,1,0.997238,0,1.0594,0.0,1,2,68,23,test,indexed,0,2048
interaction,4,8,1,0.588508,0.0,1,0,1,0.553081,1.0,1,2,0,1,0,0.553081,1.0,1,2,1,0.553081,1,0.570109,0.0,0,2,69,23,test,indexed,1,2048
indexed,4,8,1,0.876418,0.0,1,0,1,0.915234,1.0,1,2,1,1,0,0.915234,1.0,1,2,1,0.876418,1,0.937509,0.0,0,2,70,23,test,indexed,0,2048
indexed,4,8,0,1.014,0.0,1,0,0,1.069277,0.0,1,2,2,0,0,1.069277,0.0,1,2,0,1.014,0,1.04917,0.0,1,1,71,23,test,indexed,0,2048
proximity,4,8,1,0.836391,0.0,1,0,1,0.727108,1.0,1,2,0,1,0,0.727108,1.0,1,2,1,0.65741,1,0.65741,0.333333,0,3,72,23,test,indexed,0,2048
learned,4,8,1,0.904559,0.0,1,0,1,0.907906,1.0,1,2,1,1,1,0.898863,1.0,1,2,1,0.898863,1,0.898863,1.0,1,2,73,23,test,indexed,0,2048
indexed,4,8,0,1.106806,0.0,1,0,0,1.151288,0.0,1,2,2,0,0,1.151288,0.0,1,2,0,1.106806,0,1.158851,0.0,0,2,74,23,test,indexed,0,2048
proximity,4,8,1,0.541392,0.0,1,0,1,0.513661,1.0,1,2,0,1,0,0.513661,1.0,1,2,1,0.506216,1,0.506216,0.0,1,2,75,23,test,indexed,0,2048
interaction,4,8,0,1.02545,0.0,1,0,1,0.986247,1.0,1,2,1,1,0,0.986247,1.0,1,2,1,0.986247,1,1.004685,0.0,1,1,76,23,test,indexed,1,2048
indexed,4,8,1,0.971856,0.0,1,0,1,1.012587,0.0,1,2,2,1,0,1.007378,0.0,1,2,1,0.971856,1,1.006252,0.0,0,2,77,23,test,indexed,0,2048
