accept_rate,accuracy,budget,candidate_oracle_loss,causal_k,composition_steps,deployment_min_accept_prob,deployment_prob_margin,excess_over_candidate_oracle,generated_candidates,harmful_accept_rate,heldout_seed,imitation_weight,interaction_mode,learned_probability_mean,loss,no_harm_weight,oracle_match_rate,policy,propagation_steps,regret_retriever_steps,retriever_steps,seed,selected_composition_argmax_rate,selected_composition_count_only_rate,selected_composition_expected_rate,selected_composition_rate,selected_generated_0_rate,selected_generated_1_rate,selected_generated_2_rate,selected_generated_3_rate,selected_generated_rate,selected_indexed_rate,selected_interaction_rate,selected_learned_rate,selected_probability_mean,selected_proximity_rate,selection_train_accept_rate,selection_train_gap_closure,selection_train_harmful_accept_rate,selection_train_loss,selection_train_policy,selector_steps,temperature,test_samples,total_objects_n,train_end_to_end_selector_accept_rate,train_end_to_end_selector_loss,train_seed_count,train_static_learned_loss,utility_weight,validation_samples_per_seed
0.977778,0.533333,4,0.88639,16,600,0.3,0.05,0.051888,4,0.288889,13,0.15,pairwise,0.018776,0.938278,1.5,0.144444,end_to_end_selector_pg0p05_pmin0p3,40,600,400,13,0.1,0.011111,0.022222,0.133333,0.033333,0.3,0.088889,0.0,0.422222,0.222222,0.044444,0.022222,0.817395,0.155556,,,,,,900,0.7,90,2048,0.993056,0.865181,4,0.909903,1.0,180
0.977778,0.533333,4,0.88639,16,600,0.4,0.05,0.051888,4,0.288889,13,0.15,pairwise,0.018776,0.938278,1.5,0.144444,end_to_end_selector_pg0p05_pmin0p4,40,600,400,13,0.1,0.011111,0.022222,0.133333,0.033333,0.3,0.088889,0.0,0.422222,0.222222,0.044444,0.022222,0.817395,0.155556,,,,,,900,0.7,90,2048,0.993056,0.865181,4,0.909903,1.0,180
0.9,0.544444,4,0.88639,16,600,0.5,0.05,0.048971,4,0.255556,13,0.15,pairwise,0.018776,0.935361,1.5,0.144444,end_to_end_selector_pg0p05_pmin0p5,40,600,400,13,0.066667,0.011111,0.022222,0.1,0.022222,0.3,0.088889,0.0,0.411111,0.222222,0.044444,0.1,0.817395,0.122222,,,,,,900,0.7,90,2048,0.993056,0.865181,4,0.909903,1.0,180
0.811111,0.533333,4,0.88639,16,600,0.6,0.05,0.052879,4,0.255556,13,0.15,pairwise,0.018776,0.939269,1.5,0.133333,end_to_end_selector_pg0p05_pmin0p6,40,600,400,13,0.066667,0.011111,0.022222,0.1,0.022222,0.244444,0.088889,0.0,0.355556,0.211111,0.033333,0.188889,0.817395,0.111111,,,,,,900,0.7,90,2048,0.993056,0.865181,4,0.909903,1.0,180
0.966667,0.533333,4,0.88639,16,600,0.0,0.1,0.051389,4,0.277778,13,0.15,pairwise,0.018776,0.937779,1.5,0.144444,end_to_end_selector_pg0p1_pmin0,40,600,400,13,0.1,0.011111,0.022222,0.133333,0.022222,0.3,0.088889,0.0,0.411111,0.222222,0.044444,0.033333,0.817395,0.155556,,,,,,900,0.7,90,2048,0.993056,0.865181,4,0.909903,1.0,180
0.966667,0.533333,4,0.88639,16,600,0.3,0.1,0.051389,4,0.277778,13,0.15,pairwise,0.018776,0.937779,1.5,0.144444,end_to_end_selector_pg0p1_pmin0p3,40,600,400,13,0.1,0.011111,0.022222,0.133333,0.022222,0.3,0.088889,0.0,0.411111,0.222222,0.044444,0.033333,0.817395,0.155556,,,,,,900,0.7,90,2048,0.993056,0.865181,4,0.909903,1.0,180
0.966667,0.533333,4,0.88639,16,600,0.4,0.1,0.051389,4,0.277778,13,0.15,pairwise,0.018776,0.937779,1.5,0.144444,end_to_end_selector_pg0p1_pmin0p4,40,600,400,13,0.1,0.011111,0.022222,0.133333,0.022222,0.3,0.088889,0.0,0.411111,0.222222,0.044444,0.033333,0.817395,0.155556,,,,,,900,0.7,90,2048,0.993056,0.865181,4,0.909903,1.0,180
0.9,0.544444,4,0.88639,16,600,0.5,0.1,0.048971,4,0.255556,13,0.15,pairwise,0.018776,0.935361,1.5,0.144444,end_to_end_selector_pg0p1_pmin0p5,40,600,400,13,0.066667,0.011111,0.022222,0.1,0.022222,0.3,0.088889,0.0,0.411111,0.222222,0.044444,0.1,0.817395,0.122222,,,,,,900,0.7,90,2048,0.993056,0.865181,4,0.909903,1.0,180
0.811111,0.533333,4,0.88639,16,600,0.6,0.1,0.052879,4,0.255556,13,0.15,pairwise,0.018776,0.939269,1.5,0.133333,end_to_end_selector_pg0p1_pmin0p6,40,600,400,13,0.066667,0.011111,0.022222,0.1,0.022222,0.244444,0.088889,0.0,0.355556,0.211111,0.033333,0.188889,0.817395,0.111111,,,,,,900,0.7,90,2048,0.993056,0.865181,4,0.909903,1.0,180
0.966667,0.533333,4,0.88639,16,600,0.0,0.2,0.051389,4,0.277778,13,0.15,pairwise,0.018776,0.937779,1.5,0.144444,end_to_end_selector_pg0p2_pmin0,40,600,400,13,0.1,0.011111,0.022222,0.133333,0.022222,0.3,0.088889,0.0,0.411111,0.222222,0.044444,0.033333,0.817395,0.155556,,,,,,900,0.7,90,2048,0.993056,0.865181,4,0.909903,1.0,180
0.966667,0.533333,4,0.88639,16,600,0.3,0.2,0.051389,4,0.277778,13,0.15,pairwise,0.018776,0.937779,1.5,0.144444,end_to_end_selector_pg0p2_pmin0p3,40,600,400,13,0.1,0.011111,0.022222,0.133333,0.022222,0.3,0.088889,0.0,0.411111,0.222222,0.044444,0.033333,0.817395,0.155556,,,,,,900,0.7,90,2048,0.993056,0.865181,4,0.909903,1.0,180
0.966667,0.533333,4,0.88639,16,600,0.4,0.2,0.051389,4,0.277778,13,0.15,pairwise,0.018776,0.937779,1.5,0.144444,end_to_end_selector_pg0p2_pmin0p4,40,600,400,13,0.1,0.011111,0.022222,0.133333,0.022222,0.3,0.088889,0.0,0.411111,0.222222,0.044444,0.033333,0.817395,0.155556,,,,,,900,0.7,90,2048,0.993056,0.865181,4,0.909903,1.0,180
0.9,0.544444,4,0.88639,16,600,0.5,0.2,0.048971,4,0.255556,13,0.15,pairwise,0.018776,0.935361,1.5,0.144444,end_to_end_selector_pg0p2_pmin0p5,40,600,400,13,0.066667,0.011111,0.022222,0.1,0.022222,0.3,0.088889,0.0,0.411111,0.222222,0.044444,0.1,0.817395,0.122222,,,,,,900,0.7,90,2048,0.993056,0.865181,4,0.909903,1.0,180
0.811111,0.533333,4,0.88639,16,600,0.6,0.2,0.052879,4,0.255556,13,0.15,pairwise,0.018776,0.939269,1.5,0.133333,end_to_end_selector_pg0p2_pmin0p6,40,600,400,13,0.066667,0.011111,0.022222,0.1,0.022222,0.244444,0.088889,0.0,0.355556,0.211111,0.033333,0.188889,0.817395,0.111111,,,,,,900,0.7,90,2048,0.993056,0.865181,4,0.909903,1.0,180
,0.5,4,0.90091,16,600,,,0.031068,4,,17,0.15,pairwise,,0.931978,1.5,0.0,static_learned_interaction,40,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,,,,,900,0.7,90,2048,0.990278,0.853197,4,0.907513,1.0,180
1.0,0.488889,4,0.90091,16,600,0.0,0.0,0.034011,4,0.455556,17,0.15,pairwise,0.002819,0.934921,1.5,0.133333,end_to_end_candidate_selector,40,600,400,17,0.122222,0.011111,0.033333,0.166667,0.1,0.277778,0.077778,0.0,0.455556,0.177778,0.044444,0.0,0.825583,0.155556,,,,,,900,0.7,90,2048,0.990278,0.853197,4,0.907513,1.0,180
1.0,0.488889,4,0.90091,16,600,0.0,0.0,0.034011,4,0.455556,17,0.15,pairwise,0.002819,0.934921,1.5,0.133333,train_selected_end_to_end_candidate_selector,40,600,400,17,0.122222,0.011111,0.033333,0.166667,0.1,0.277778,0.077778,0.0,0.455556,0.177778,0.044444,0.0,0.825583,0.155556,0.990278,0.943465,0.033333,0.853197,end_to_end_candidate_selector,900,0.7,90,2048,0.990278,0.853197,4,0.907513,1.0,180
,0.522222,4,0.90091,16,600,,,0.0,4,,17,0.15,pairwise,,0.90091,1.5,1.0,generated_plus_composition_oracle,40,600,400,17,0.277778,0.022222,0.033333,0.333333,0.111111,0.111111,0.066667,0.077778,0.366667,0.188889,0.011111,0.0,,0.1,,,,,,900,0.7,90,2048,0.990278,0.853197,4,0.907513,1.0,180
1.0,0.488889,4,0.90091,16,600,0.0,0.0,0.034011,4,0.455556,17,0.15,pairwise,0.002819,0.934921,1.5,0.133333,end_to_end_selector_pg0_pmin0,40,600,400,17,0.122222,0.011111,0.033333,0.166667,0.1,0.277778,0.077778,0.0,0.455556,0.177778,0.044444,0.0,0.825583,0.155556,,,,,,900,0.7,90,2048,0.990278,0.853197,4,0.907513,1.0,180
1.0,0.488889,4,0.90091,16,600,0.3,0.0,0.034011,4,0.455556,17,0.15,pairwise,0.002819,0.934921,1.5,0.133333,end_to_end_selector_pg0_pmin0p3,40,600,400,17,0.122222,0.011111,0.033333,0.166667,0.1,0.277778,0.077778,0.0,0.455556,0.177778,0.044444,0.0,0.825583,0.155556,,,,,,900,0.7,90,2048,0.990278,0.853197,4,0.907513,1.0,180
0.988889,0.488889,4,0.90091,16,600,0.4,0.0,0.034283,4,0.455556,17,0.15,pairwise,0.002819,0.935192,1.5,0.133333,end_to_end_selector_pg0_pmin0p4,40,600,400,17,0.122222,0.011111,0.033333,0.166667,0.1,0.266667,0.077778,0.0,0.444444,0.177778,0.044444,0.011111,0.825583,0.155556,,,,,,900,0.7,90,2048,0.990278,0.853197,4,0.907513,1.0,180
0.922222,0.488889,4,0.90091,16,600,0.5,0.0,0.033793,4,0.433333,17,0.15,pairwise,0.002819,0.934703,1.5,0.122222,end_to_end_selector_pg0_pmin0p5,40,600,400,17,0.122222,0.011111,0.033333,0.166667,0.088889,0.255556,0.066667,0.0,0.411111,0.166667,0.044444,0.077778,0.825583,0.133333,,,,,,900,0.7,90,2048,0.990278,0.853197,4,0.907513,1.0,180
0.844444,0.488889,4,0.90091,16,600,0.6,0.0,0.033219,4,0.4,17,0.15,pairwise,0.002819,0.934129,1.5,0.122222,end_to_end_selector_pg0_pmin0p6,40,600,400,17,0.122222,0.0,0.033333,0.155556,0.077778,0.233333,0.066667,0.0,0.377778,0.166667,0.022222,0.155556,0.825583,0.122222,,,,,,900,0.7,90,2048,0.990278,0.853197,4,0.907513,1.0,180
1.0,0.488889,4,0.90091,16,600,0.0,0.02,0.034011,4,0.455556,17,0.15,pairwise,0.002819,0.934921,1.5,0.133333,end_to_end_selector_pg0p02_pmin0,40,600,400,17,0.122222,0.011111,0.033333,0.166667,0.1,0.277778,0.077778,0.0,0.455556,0.177778,0.044444,0.0,0.825583,0.155556,,,,,,900,0.7,90,2048,0.990278,0.853197,4,0.907513,1.0,180
1.0,0.488889,4,0.90091,16,600,0.3,0.02,0.034011,4,0.455556,17,0.15,pairwise,0.002819,0.934921,1.5,0.133333,end_to_end_selector_pg0p02_pmin0p3,40,600,400,17,0.122222,0.011111,0.033333,0.166667,0.1,0.277778,0.077778,0.0,0.455556,0.177778,0.044444,0.0,0.825583,0.155556,,,,,,900,0.7,90,2048,0.990278,0.853197,4,0.907513,1.0,180
0.988889,0.488889,4,0.90091,16,600,0.4,0.02,0.034283,4,0.455556,17,0.15,pairwise,0.002819,0.935192,1.5,0.133333,end_to_end_selector_pg0p02_pmin0p4,40,600,400,17,0.122222,0.011111,0.033333,0.166667,0.1,0.266667,0.077778,0.0,0.444444,0.177778,0.044444,0.011111,0.825583,0.155556,,,,,,900,0.7,90,2048,0.990278,0.853197,4,0.907513,1.0,180
0.922222,0.488889,4,0.90091,16,600,0.5,0.02,0.033793,4,0.433333,17,0.15,pairwise,0.002819,0.934703,1.5,0.122222,end_to_end_selector_pg0p02_pmin0p5,40,600,400,17,0.122222,0.011111,0.033333,0.166667,0.088889,0.255556,0.066667,0.0,0.411111,0.166667,0.044444,0.077778,0.825583,0.133333,,,,,,900,0.7,90,2048,0.990278,0.853197,4,0.907513,1.0,180
0.844444,0.488889,4,0.90091,16,600,0.6,0.02,0.033219,4,0.4,17,0.15,pairwise,0.002819,0.934129,1.5,0.122222,end_to_end_selector_pg0p02_pmin0p6,40,600,400,17,0.122222,0.0,0.033333,0.155556,0.077778,0.233333,0.066667,0.0,0.377778,0.166667,0.022222,0.155556,0.825583,0.122222,,,,,,900,0.7,90,2048,0.990278,0.853197,4,0.907513,1.0,180
1.0,0.488889,4,0.90091,16,600,0.0,0.05,0.034011,4,0.455556,17,0.15,pairwise,0.002819,0.934921,1.5,0.133333,end_to_end_selector_pg0p05_pmin0,40,600,400,17,0.122222,0.011111,0.033333,0.166667,0.1,0.277778,0.077778,0.0,0.455556,0.177778,0.044444,0.0,0.825583,0.155556,,,,,,900,0.7,90,2048,0.990278,0.853197,4,0.907513,1.0,180
1.0,0.488889,4,0.90091,16,600,0.3,0.05,0.034011,4,0.455556,17,0.15,pairwise,0.002819,0.934921,1.5,0.133333,end_to_end_selector_pg0p05_pmin0p3,40,600,400,17,0.122222,0.011111,0.033333,0.166667,0.1,0.277778,0.077778,0.0,0.455556,0.177778,0.044444,0.0,0.825583,0.155556,,,,,,900,0.7,90,2048,0.990278,0.853197,4,0.907513,1.0,180
0.988889,0.488889,4,0.90091,16,600,0.4,0.05,0.034283,4,0.455556,17,0.15,pairwise,0.002819,0.935192,1.5,0.133333,end_to_end_selector_pg0p05_pmin0p4,40,600,400,17,0.122222,0.011111,0.033333,0.166667,0.1,0.266667,0.077778,0.0,0.444444,0.177778,0.044444,0.011111,0.825583,0.155556,,,,,,900,0.7,90,2048,0.990278,0.853197,4,0.907513,1.0,180
0.922222,0.488889,4,0.90091,16,600,0.5,0.05,0.033793,4,0.433333,17,0.15,pairwise,0.002819,0.934703,1.5,0.122222,end_to_end_selector_pg0p05_pmin0p5,40,600,400,17,0.122222,0.011111,0.033333,0.166667,0.088889,0.255556,0.066667,0.0,0.411111,0.166667,0.044444,0.077778,0.825583,0.133333,,,,,,900,0.7,90,2048,0.990278,0.853197,4,0.907513,1.0,180
0.844444,0.488889,4,0.90091,16,600,0.6,0.05,0.033219,4,0.4,17,0.15,pairwise,0.002819,0.934129,1.5,0.122222,end_to_end_selector_pg0p05_pmin0p6,40,600,400,17,0.122222,0.0,0.033333,0.155556,0.077778,0.233333,0.066667,0.0,0.377778,0.166667,0.022222,0.155556,0.825583,0.122222,,,,,,900,0.7,90,2048,0.990278,0.853197,4,0.907513,1.0,180
1.0,0.488889,4,0.90091,16,600,0.0,0.1,0.034011,4,0.455556,17,0.15,pairwise,0.002819,0.934921,1.5,0.133333,end_to_end_selector_pg0p1_pmin0,40,600,400,17,0.122222,0.011111,0.033333,0.166667,0.1,0.277778,0.077778,0.0,0.455556,0.177778,0.044444,0.0,0.825583,0.155556,,,,,,900,0.7,90,2048,0.990278,0.853197,4,0.907513,1.0,180
1.0,0.488889,4,0.90091,16,600,0.3,0.1,0.034011,4,0.455556,17,0.15,pairwise,0.002819,0.934921,1.5,0.133333,end_to_end_selector_pg0p1_pmin0p3,40,600,400,17,0.122222,0.011111,0.033333,0.166667,0.1,0.277778,0.077778,0.0,0.455556,0.177778,0.044444,0.0,0.825583,0.155556,,,,,,900,0.7,90,2048,0.990278,0.853197,4,0.907513,1.0,180
0.988889,0.488889,4,0.90091,16,600,0.4,0.1,0.034283,4,0.455556,17,0.15,pairwise,0.002819,0.935192,1.5,0.133333,end_to_end_selector_pg0p1_pmin0p4,40,600,400,17,0.122222,0.011111,0.033333,0.166667,0.1,0.266667,0.077778,0.0,0.444444,0.177778,0.044444,0.011111,0.825583,0.155556,,,,,,900,0.7,90,2048,0.990278,0.853197,4,0.907513,1.0,180
0.922222,0.488889,4,0.90091,16,600,0.5,0.1,0.033793,4,0.433333,17,0.15,pairwise,0.002819,0.934703,1.5,0.122222,end_to_end_selector_pg0p1_pmin0p5,40,600,400,17,0.122222,0.011111,0.033333,0.166667,0.088889,0.255556,0.066667,0.0,0.411111,0.166667,0.044444,0.077778,0.825583,0.133333,,,,,,900,0.7,90,2048,0.990278,0.853197,4,0.907513,1.0,180
0.844444,0.488889,4,0.90091,16,600,0.6,0.1,0.033219,4,0.4,17,0.15,pairwise,0.002819,0.934129,1.5,0.122222,end_to_end_selector_pg0p1_pmin0p6,40,600,400,17,0.122222,0.0,0.033333,0.155556,0.077778,0.233333,0.066667,0.0,0.377778,0.166667,0.022222,0.155556,0.825583,0.122222,,,,,,900,0.7,90,2048,0.990278,0.853197,4,0.907513,1.0,180
1.0,0.488889,4,0.90091,16,600,0.0,0.2,0.034011,4,0.455556,17,0.15,pairwise,0.002819,0.934921,1.5,0.133333,end_to_end_selector_pg0p2_pmin0,40,600,400,17,0.122222,0.011111,0.033333,0.166667,0.1,0.277778,0.077778,0.0,0.455556,0.177778,0.044444,0.0,0.825583,0.155556,,,,,,900,0.7,90,2048,0.990278,0.853197,4,0.907513,1.0,180
1.0,0.488889,4,0.90091,16,600,0.3,0.2,0.034011,4,0.455556,17,0.15,pairwise,0.002819,0.934921,1.5,0.133333,end_to_end_selector_pg0p2_pmin0p3,40,600,400,17,0.122222,0.011111,0.033333,0.166667,0.1,0.277778,0.077778,0.0,0.455556,0.177778,0.044444,0.0,0.825583,0.155556,,,,,,900,0.7,90,2048,0.990278,0.853197,4,0.907513,1.0,180
0.988889,0.488889,4,0.90091,16,600,0.4,0.2,0.034283,4,0.455556,17,0.15,pairwise,0.002819,0.935192,1.5,0.133333,end_to_end_selector_pg0p2_pmin0p4,40,600,400,17,0.122222,0.011111,0.033333,0.166667,0.1,0.266667,0.077778,0.0,0.444444,0.177778,0.044444,0.011111,0.825583,0.155556,,,,,,900,0.7,90,2048,0.990278,0.853197,4,0.907513,1.0,180
0.922222,0.488889,4,0.90091,16,600,0.5,0.2,0.033793,4,0.433333,17,0.15,pairwise,0.002819,0.934703,1.5,0.122222,end_to_end_selector_pg0p2_pmin0p5,40,600,400,17,0.122222,0.011111,0.033333,0.166667,0.088889,0.255556,0.066667,0.0,0.411111,0.166667,0.044444,0.077778,0.825583,0.133333,,,,,,900,0.7,90,2048,0.990278,0.853197,4,0.907513,1.0,180
0.844444,0.488889,4,0.90091,16,600,0.6,0.2,0.033219,4,0.4,17,0.15,pairwise,0.002819,0.934129,1.5,0.122222,end_to_end_selector_pg0p2_pmin0p6,40,600,400,17,0.122222,0.0,0.033333,0.155556,0.077778,0.233333,0.066667,0.0,0.377778,0.166667,0.022222,0.155556,0.825583,0.122222,,,,,,900,0.7,90,2048,0.990278,0.853197,4,0.907513,1.0,180
,0.488889,4,0.929363,16,600,,,0.043588,4,,19,0.15,pairwise,,0.972951,1.5,0.0,static_learned_interaction,40,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,,,,,900,0.7,90,2048,0.977778,0.872077,4,0.923252,1.0,180
1.0,0.5,4,0.929363,16,600,0.0,0.0,0.045241,4,0.411111,19,0.15,pairwise,0.010131,0.974604,1.5,0.122222,end_to_end_candidate_selector,40,600,400,19,0.088889,0.0,0.0,0.088889,0.055556,0.177778,0.033333,0.011111,0.277778,0.4,0.077778,0.0,0.778392,0.155556,,,,,,900,0.7,90,2048,0.977778,0.872077,4,0.923252,1.0,180
1.0,0.5,4,0.929363,16,600,0.0,0.0,0.045241,4,0.411111,19,0.15,pairwise,0.010131,0.974604,1.5,0.122222,train_selected_end_to_end_candidate_selector,40,600,400,19,0.088889,0.0,0.0,0.088889,0.055556,0.177778,0.033333,0.011111,0.277778,0.4,0.077778,0.0,0.778392,0.155556,0.977778,0.930355,0.05,0.872077,end_to_end_candidate_selector,900,0.7,90,2048,0.977778,0.872077,4,0.923252,1.0,180
,0.611111,4,0.929363,16,600,,,0.0,4,,19,0.15,pairwise,,0.929363,1.5,1.0,generated_plus_composition_oracle,40,600,400,19,0.233333,0.011111,0.0,0.244444,0.077778,0.166667,0.088889,0.066667,0.4,0.244444,0.0,0.0,,0.111111,,,,,,900,0.7,90,2048,0.977778,0.872077,4,0.923252,1.0,180
1.0,0.5,4,0.929363,16,600,0.0,0.0,0.045241,4,0.411111,19,0.15,pairwise,0.010131,0.974604,1.5,0.122222,end_to_end_selector_pg0_pmin0,40,600,400,19,0.088889,0.0,0.0,0.088889,0.055556,0.177778,0.033333,0.011111,0.277778,0.4,0.077778,0.0,0.778392,0.155556,,,,,,900,0.7,90,2048,0.977778,0.872077,4,0.923252,1.0,180
1.0,0.5,4,0.929363,16,600,0.3,0.0,0.045241,4,0.411111,19,0.15,pairwise,0.010131,0.974604,1.5,0.122222,end_to_end_selector_pg0_pmin0p3,40,600,400,19,0.088889,0.0,0.0,0.088889,0.055556,0.177778,0.033333,0.011111,0.277778,0.4,0.077778,0.0,0.778392,0.155556,,,,,,900,0.7,90,2048,0.977778,0.872077,4,0.923252,1.0,180
0.944444,0.5,4,0.929363,16,600,0.4,0.0,0.045527,4,0.4,19,0.15,pairwise,0.010131,0.97489,1.5,0.111111,end_to_end_selector_pg0_pmin0p4,40,600,400,19,0.066667,0.0,0.0,0.066667,0.055556,0.166667,0.033333,0.011111,0.266667,0.4,0.055556,0.055556,0.778392,0.155556,,,,,,900,0.7,90,2048,0.977778,0.872077,4,0.923252,1.0,180
0.866667,0.488889,4,0.929363,16,600,0.5,0.0,0.047615,4,0.355556,19,0.15,pairwise,0.010131,0.976978,1.5,0.1,end_to_end_selector_pg0_pmin0p5,40,600,400,19,0.055556,0.0,0.0,0.055556,0.044444,0.166667,0.033333,0.011111,0.255556,0.366667,0.044444,0.133333,0.778392,0.144444,,,,,,900,0.7,90,2048,0.977778,0.872077,4,0.923252,1.0,180
0.755556,0.488889,4,0.929363,16,600,0.6,0.0,0.046616,4,0.288889,19,0.15,pairwise,0.010131,0.975979,1.5,0.088889,end_to_end_selector_pg0_pmin0p6,40,600,400,19,0.055556,0.0,0.0,0.055556,0.044444,0.133333,0.033333,0.011111,0.222222,0.311111,0.044444,0.244444,0.778392,0.122222,,,,,,900,0.7,90,2048,0.977778,0.872077,4,0.923252,1.0,180
1.0,0.5,4,0.929363,16,600,0.0,0.02,0.045241,4,0.411111,19,0.15,pairwise,0.010131,0.974604,1.5,0.122222,end_to_end_selector_pg0p02_pmin0,40,600,400,19,0.088889,0.0,0.0,0.088889,0.055556,0.177778,0.033333,0.011111,0.277778,0.4,0.077778,0.0,0.778392,0.155556,,,,,,900,0.7,90,2048,0.977778,0.872077,4,0.923252,1.0,180
1.0,0.5,4,0.929363,16,600,0.3,0.02,0.045241,4,0.411111,19,0.15,pairwise,0.010131,0.974604,1.5,0.122222,end_to_end_selector_pg0p02_pmin0p3,40,600,400,19,0.088889,0.0,0.0,0.088889,0.055556,0.177778,0.033333,0.011111,0.277778,0.4,0.077778,0.0,0.778392,0.155556,,,,,,900,0.7,90,2048,0.977778,0.872077,4,0.923252,1.0,180
0.944444,0.5,4,0.929363,16,600,0.4,0.02,0.045527,4,0.4,19,0.15,pairwise,0.010131,0.97489,1.5,0.111111,end_to_end_selector_pg0p02_pmin0p4,40,600,400,19,0.066667,0.0,0.0,0.066667,0.055556,0.166667,0.033333,0.011111,0.266667,0.4,0.055556,0.055556,0.778392,0.155556,,,,,,900,0.7,90,2048,0.977778,0.872077,4,0.923252,1.0,180
0.866667,0.488889,4,0.929363,16,600,0.5,0.02,0.047615,4,0.355556,19,0.15,pairwise,0.010131,0.976978,1.5,0.1,end_to_end_selector_pg0p02_pmin0p5,40,600,400,19,0.055556,0.0,0.0,0.055556,0.044444,0.166667,0.033333,0.011111,0.255556,0.366667,0.044444,0.133333,0.778392,0.144444,,,,,,900,0.7,90,2048,0.977778,0.872077,4,0.923252,1.0,180
0.755556,0.488889,4,0.929363,16,600,0.6,0.02,0.046616,4,0.288889,19,0.15,pairwise,0.010131,0.975979,1.5,0.088889,end_to_end_selector_pg0p02_pmin0p6,40,600,400,19,0.055556,0.0,0.0,0.055556,0.044444,0.133333,0.033333,0.011111,0.222222,0.311111,0.044444,0.244444,0.778392,0.122222,,,,,,900,0.7,90,2048,0.977778,0.872077,4,0.923252,1.0,180
1.0,0.5,4,0.929363,16,600,0.0,0.05,0.045241,4,0.411111,19,0.15,pairwise,0.010131,0.974604,1.5,0.122222,end_to_end_selector_pg0p05_pmin0,40,600,400,19,0.088889,0.0,0.0,0.088889,0.055556,0.177778,0.033333,0.011111,0.277778,0.4,0.077778,0.0,0.778392,0.155556,,,,,,900,0.7,90,2048,0.977778,0.872077,4,0.923252,1.0,180
1.0,0.5,4,0.929363,16,600,0.3,0.05,0.045241,4,0.411111,19,0.15,pairwise,0.010131,0.974604,1.5,0.122222,end_to_end_selector_pg0p05_pmin0p3,40,600,400,19,0.088889,0.0,0.0,0.088889,0.055556,0.177778,0.033333,0.011111,0.277778,0.4,0.077778,0.0,0.778392,0.155556,,,,,,900,0.7,90,2048,0.977778,0.872077,4,0.923252,1.0,180
0.944444,0.5,4,0.929363,16,600,0.4,0.05,0.045527,4,0.4,19,0.15,pairwise,0.010131,0.97489,1.5,0.111111,end_to_end_selector_pg0p05_pmin0p4,40,600,400,19,0.066667,0.0,0.0,0.066667,0.055556,0.166667,0.033333,0.011111,0.266667,0.4,0.055556,0.055556,0.778392,0.155556,,,,,,900,0.7,90,2048,0.977778,0.872077,4,0.923252,1.0,180
0.866667,0.488889,4,0.929363,16,600,0.5,0.05,0.047615,4,0.355556,19,0.15,pairwise,0.010131,0.976978,1.5,0.1,end_to_end_selector_pg0p05_pmin0p5,40,600,400,19,0.055556,0.0,0.0,0.055556,0.044444,0.166667,0.033333,0.011111,0.255556,0.366667,0.044444,0.133333,0.778392,0.144444,,,,,,900,0.7,90,2048,0.977778,0.872077,4,0.923252,1.0,180
0.755556,0.488889,4,0.929363,16,600,0.6,0.05,0.046616,4,0.288889,19,0.15,pairwise,0.010131,0.975979,1.5,0.088889,end_to_end_selector_pg0p05_pmin0p6,40,600,400,19,0.055556,0.0,0.0,0.055556,0.044444,0.133333,0.033333,0.011111,0.222222,0.311111,0.044444,0.244444,0.778392,0.122222,,,,,,900,0.7,90,2048,0.977778,0.872077,4,0.923252,1.0,180
1.0,0.5,4,0.929363,16,600,0.0,0.1,0.045241,4,0.411111,19,0.15,pairwise,0.010131,0.974604,1.5,0.122222,end_to_end_selector_pg0p1_pmin0,40,600,400,19,0.088889,0.0,0.0,0.088889,0.055556,0.177778,0.033333,0.011111,0.277778,0.4,0.077778,0.0,0.778392,0.155556,,,,,,900,0.7,90,2048,0.977778,0.872077,4,0.923252,1.0,180
1.0,0.5,4,0.929363,16,600,0.3,0.1,0.045241,4,0.411111,19,0.15,pairwise,0.010131,0.974604,1.5,0.122222,end_to_end_selector_pg0p1_pmin0p3,40,600,400,19,0.088889,0.0,0.0,0.088889,0.055556,0.177778,0.033333,0.011111,0.277778,0.4,0.077778,0.0,0.778392,0.155556,,,,,,900,0.7,90,2048,0.977778,0.872077,4,0.923252,1.0,180
0.944444,0.5,4,0.929363,16,600,0.4,0.1,0.045527,4,0.4,19,0.15,pairwise,0.010131,0.97489,1.5,0.111111,end_to_end_selector_pg0p1_pmin0p4,40,600,400,19,0.066667,0.0,0.0,0.066667,0.055556,0.166667,0.033333,0.011111,0.266667,0.4,0.055556,0.055556,0.778392,0.155556,,,,,,900,0.7,90,2048,0.977778,0.872077,4,0.923252,1.0,180
0.866667,0.488889,4,0.929363,16,600,0.5,0.1,0.047615,4,0.355556,19,0.15,pairwise,0.010131,0.976978,1.5,0.1,end_to_end_selector_pg0p1_pmin0p5,40,600,400,19,0.055556,0.0,0.0,0.055556,0.044444,0.166667,0.033333,0.011111,0.255556,0.366667,0.044444,0.133333,0.778392,0.144444,,,,,,900,0.7,90,2048,0.977778,0.872077,4,0.923252,1.0,180
