accept_rate,accuracy,budget,candidate_oracle_loss,causal_k,composition_steps,deployment_reject_margin,deployment_risk_adjusted,deployment_risk_penalty,excess_over_candidate_oracle,gate_steps,generated_candidates,harmful_accept_rate,heldout_seed,interaction_mode,loss,no_harm_margin,oracle_match_rate,policy,predicted_regret_mean,predicted_sigma_mean,propagation_steps,regret_corr,regret_retriever_steps,reject_margin,retriever_steps,risk_penalty,seed,selected_composition_argmax_rate,selected_composition_count_only_rate,selected_composition_expected_rate,selected_composition_rate,selected_generated_0_rate,selected_generated_1_rate,selected_generated_2_rate,selected_generated_3_rate,selected_generated_rate,selected_indexed_rate,selected_interaction_rate,selected_learned_rate,selected_proximity_rate,selection_train_accept_rate,selection_train_gap_closure,selection_train_harmful_accept_rate,selection_train_loss,selection_train_policy,test_samples,total_objects_n,train_candidate_regret_accept_rate,train_candidate_regret_gate_loss,train_seed_count,train_static_learned_loss,train_uncertainty_regret_accept_rate,train_uncertainty_regret_gate_loss,validation_samples_per_seed
0.0,0.533333,4,0.966375,8,600,0.005,1.0,1.5,0.036425,600,4,0.0,19,pairwise,1.002799,0.0,0.0,uncertainty_regret_gate_r1p5_m0p005,0.000368,0.050466,40,0.170442,600,0.0,400,0.5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.968056,0.974611,4,0.984641,0.234722,0.980216,180
0.0,0.533333,4,0.966375,8,600,0.01,1.0,1.5,0.036425,600,4,0.0,19,pairwise,1.002799,0.0,0.0,uncertainty_regret_gate_r1p5_m0p01,0.000368,0.050466,40,0.170442,600,0.0,400,0.5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.968056,0.974611,4,0.984641,0.234722,0.980216,180
0.0,0.533333,4,0.966375,8,600,0.02,1.0,1.5,0.036425,600,4,0.0,19,pairwise,1.002799,0.0,0.0,uncertainty_regret_gate_r1p5_m0p02,0.000368,0.050466,40,0.170442,600,0.0,400,0.5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.968056,0.974611,4,0.984641,0.234722,0.980216,180
0.0,0.533333,4,0.966375,8,600,0.05,1.0,1.5,0.036425,600,4,0.0,19,pairwise,1.002799,0.0,0.0,uncertainty_regret_gate_r1p5_m0p05,0.000368,0.050466,40,0.170442,600,0.0,400,0.5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.968056,0.974611,4,0.984641,0.234722,0.980216,180
0.0,0.533333,4,0.966375,8,600,0.0,1.0,2.0,0.036425,600,4,0.0,19,pairwise,1.002799,0.0,0.0,uncertainty_regret_gate_r2_m0,0.000368,0.050466,40,0.170442,600,0.0,400,0.5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.968056,0.974611,4,0.984641,0.234722,0.980216,180
0.0,0.533333,4,0.966375,8,600,0.0025,1.0,2.0,0.036425,600,4,0.0,19,pairwise,1.002799,0.0,0.0,uncertainty_regret_gate_r2_m0p0025,0.000368,0.050466,40,0.170442,600,0.0,400,0.5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.968056,0.974611,4,0.984641,0.234722,0.980216,180
0.0,0.533333,4,0.966375,8,600,0.005,1.0,2.0,0.036425,600,4,0.0,19,pairwise,1.002799,0.0,0.0,uncertainty_regret_gate_r2_m0p005,0.000368,0.050466,40,0.170442,600,0.0,400,0.5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.968056,0.974611,4,0.984641,0.234722,0.980216,180
0.0,0.533333,4,0.966375,8,600,0.01,1.0,2.0,0.036425,600,4,0.0,19,pairwise,1.002799,0.0,0.0,uncertainty_regret_gate_r2_m0p01,0.000368,0.050466,40,0.170442,600,0.0,400,0.5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.968056,0.974611,4,0.984641,0.234722,0.980216,180
0.0,0.533333,4,0.966375,8,600,0.02,1.0,2.0,0.036425,600,4,0.0,19,pairwise,1.002799,0.0,0.0,uncertainty_regret_gate_r2_m0p02,0.000368,0.050466,40,0.170442,600,0.0,400,0.5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.968056,0.974611,4,0.984641,0.234722,0.980216,180
0.0,0.533333,4,0.966375,8,600,0.05,1.0,2.0,0.036425,600,4,0.0,19,pairwise,1.002799,0.0,0.0,uncertainty_regret_gate_r2_m0p05,0.000368,0.050466,40,0.170442,600,0.0,400,0.5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.968056,0.974611,4,0.984641,0.234722,0.980216,180
0.0,0.533333,4,0.966375,8,600,0.0,1.0,3.0,0.036425,600,4,0.0,19,pairwise,1.002799,0.0,0.0,uncertainty_regret_gate_r3_m0,0.000368,0.050466,40,0.170442,600,0.0,400,0.5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.968056,0.974611,4,0.984641,0.234722,0.980216,180
0.0,0.533333,4,0.966375,8,600,0.0025,1.0,3.0,0.036425,600,4,0.0,19,pairwise,1.002799,0.0,0.0,uncertainty_regret_gate_r3_m0p0025,0.000368,0.050466,40,0.170442,600,0.0,400,0.5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.968056,0.974611,4,0.984641,0.234722,0.980216,180
0.0,0.533333,4,0.966375,8,600,0.005,1.0,3.0,0.036425,600,4,0.0,19,pairwise,1.002799,0.0,0.0,uncertainty_regret_gate_r3_m0p005,0.000368,0.050466,40,0.170442,600,0.0,400,0.5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.968056,0.974611,4,0.984641,0.234722,0.980216,180
0.0,0.533333,4,0.966375,8,600,0.01,1.0,3.0,0.036425,600,4,0.0,19,pairwise,1.002799,0.0,0.0,uncertainty_regret_gate_r3_m0p01,0.000368,0.050466,40,0.170442,600,0.0,400,0.5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.968056,0.974611,4,0.984641,0.234722,0.980216,180
0.0,0.533333,4,0.966375,8,600,0.02,1.0,3.0,0.036425,600,4,0.0,19,pairwise,1.002799,0.0,0.0,uncertainty_regret_gate_r3_m0p02,0.000368,0.050466,40,0.170442,600,0.0,400,0.5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.968056,0.974611,4,0.984641,0.234722,0.980216,180
0.0,0.533333,4,0.966375,8,600,0.05,1.0,3.0,0.036425,600,4,0.0,19,pairwise,1.002799,0.0,0.0,uncertainty_regret_gate_r3_m0p05,0.000368,0.050466,40,0.170442,600,0.0,400,0.5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.968056,0.974611,4,0.984641,0.234722,0.980216,180
,0.544444,4,0.951125,8,600,,,,0.045011,600,4,,23,pairwise,0.996135,0.0,0.0,static_learned_interaction,,,40,,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.955556,0.555556,4,0.951125,8,600,0.0,0.0,0.5,0.04581,600,4,0.455556,23,pairwise,0.996934,0.0,0.277778,candidate_regret_gate,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.177778,0.011111,0.111111,0.3,0.0,0.222222,0.0,0.0,0.222222,0.355556,0.0,0.044444,0.077778,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.2,0.544444,4,0.951125,8,600,0.0,1.0,0.5,0.047895,600,4,0.133333,23,pairwise,0.99902,0.0,0.033333,uncertainty_regret_gate,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.044444,0.0,0.0,0.044444,0.0,0.144444,0.0,0.0,0.144444,0.0,0.0,0.8,0.011111,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.933333,0.555556,4,0.951125,8,600,0.0025,0.0,0.5,0.045057,600,4,0.433333,23,pairwise,0.996182,0.0,0.277778,train_selected_candidate_regret_gate,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.177778,0.011111,0.111111,0.3,0.0,0.222222,0.0,0.0,0.222222,0.333333,0.0,0.066667,0.077778,0.9375,0.447922,0.236111,0.96075,candidate_regret_gate_m0p0025,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
,0.6,4,0.951125,8,600,,,,0.0,600,4,,23,pairwise,0.951125,0.0,1.0,generated_plus_composition_oracle,,,40,,600,0.0,400,0.5,23,0.133333,0.011111,0.033333,0.177778,0.011111,0.233333,0.055556,0.022222,0.322222,0.377778,0.0,0.0,0.122222,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.933333,0.555556,4,0.951125,8,600,0.0025,0.0,0.5,0.045057,600,4,0.433333,23,pairwise,0.996182,0.0,0.277778,candidate_regret_gate_m0p0025,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.177778,0.011111,0.111111,0.3,0.0,0.222222,0.0,0.0,0.222222,0.333333,0.0,0.066667,0.077778,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.9,0.544444,4,0.951125,8,600,0.005,0.0,0.5,0.046559,600,4,0.433333,23,pairwise,0.997684,0.0,0.255556,candidate_regret_gate_m0p005,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.144444,0.011111,0.111111,0.266667,0.0,0.222222,0.0,0.0,0.222222,0.333333,0.0,0.1,0.077778,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.711111,0.533333,4,0.951125,8,600,0.01,0.0,0.5,0.045743,600,4,0.355556,23,pairwise,0.996867,0.0,0.211111,candidate_regret_gate_m0p01,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.122222,0.011111,0.088889,0.222222,0.0,0.222222,0.0,0.0,0.222222,0.2,0.0,0.288889,0.066667,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.3,0.544444,4,0.951125,8,600,0.02,0.0,0.5,0.044809,600,4,0.166667,23,pairwise,0.995934,0.0,0.066667,candidate_regret_gate_m0p02,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.055556,0.0,0.022222,0.077778,0.0,0.166667,0.0,0.0,0.166667,0.0,0.0,0.7,0.055556,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.011111,0.544444,4,0.951125,8,600,0.05,0.0,0.5,0.045228,600,4,0.011111,23,pairwise,0.996352,0.0,0.0,candidate_regret_gate_m0p05,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.011111,0.0,0.0,0.011111,0.0,0.0,0.988889,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.166667,0.544444,4,0.951125,8,600,0.0025,1.0,0.5,0.04874,600,4,0.122222,23,pairwise,0.999865,0.0,0.022222,uncertainty_regret_gate_r0p5_m0p0025,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.022222,0.0,0.0,0.022222,0.0,0.133333,0.0,0.0,0.133333,0.0,0.0,0.833333,0.011111,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.122222,0.533333,4,0.951125,8,600,0.005,1.0,0.5,0.049971,600,4,0.111111,23,pairwise,1.001096,0.0,0.0,uncertainty_regret_gate_r0p5_m0p005,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.011111,0.0,0.0,0.011111,0.0,0.111111,0.0,0.0,0.111111,0.0,0.0,0.877778,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.1,0.544444,4,0.951125,8,600,0.01,1.0,0.5,0.047368,600,4,0.088889,23,pairwise,0.998492,0.0,0.0,uncertainty_regret_gate_r0p5_m0p01,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.9,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.022222,0.544444,4,0.951125,8,600,0.02,1.0,0.5,0.045654,600,4,0.022222,23,pairwise,0.996779,0.0,0.0,uncertainty_regret_gate_r0p5_m0p02,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.022222,0.0,0.0,0.022222,0.0,0.0,0.977778,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.0,0.544444,4,0.951125,8,600,0.05,1.0,0.5,0.045011,600,4,0.0,23,pairwise,0.996135,0.0,0.0,uncertainty_regret_gate_r0p5_m0p05,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.088889,0.544444,4,0.951125,8,600,0.0,1.0,0.75,0.047135,600,4,0.077778,23,pairwise,0.998259,0.0,0.0,uncertainty_regret_gate_r0p75_m0,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.088889,0.0,0.0,0.088889,0.0,0.0,0.911111,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.077778,0.544444,4,0.951125,8,600,0.0025,1.0,0.75,0.04687,600,4,0.066667,23,pairwise,0.997995,0.0,0.0,uncertainty_regret_gate_r0p75_m0p0025,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.077778,0.0,0.0,0.077778,0.0,0.0,0.922222,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.055556,0.544444,4,0.951125,8,600,0.005,1.0,0.75,0.046121,600,4,0.044444,23,pairwise,0.997246,0.0,0.0,uncertainty_regret_gate_r0p75_m0p005,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.055556,0.0,0.0,0.055556,0.0,0.0,0.944444,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.022222,0.544444,4,0.951125,8,600,0.01,1.0,0.75,0.045654,600,4,0.022222,23,pairwise,0.996779,0.0,0.0,uncertainty_regret_gate_r0p75_m0p01,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.022222,0.0,0.0,0.022222,0.0,0.0,0.977778,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.0,0.544444,4,0.951125,8,600,0.02,1.0,0.75,0.045011,600,4,0.0,23,pairwise,0.996135,0.0,0.0,uncertainty_regret_gate_r0p75_m0p02,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.0,0.544444,4,0.951125,8,600,0.05,1.0,0.75,0.045011,600,4,0.0,23,pairwise,0.996135,0.0,0.0,uncertainty_regret_gate_r0p75_m0p05,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.011111,0.544444,4,0.951125,8,600,0.0,1.0,1.0,0.045228,600,4,0.011111,23,pairwise,0.996352,0.0,0.0,uncertainty_regret_gate_r1_m0,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.011111,0.0,0.0,0.011111,0.0,0.0,0.988889,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.0,0.544444,4,0.951125,8,600,0.0025,1.0,1.0,0.045011,600,4,0.0,23,pairwise,0.996135,0.0,0.0,uncertainty_regret_gate_r1_m0p0025,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.0,0.544444,4,0.951125,8,600,0.005,1.0,1.0,0.045011,600,4,0.0,23,pairwise,0.996135,0.0,0.0,uncertainty_regret_gate_r1_m0p005,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.0,0.544444,4,0.951125,8,600,0.01,1.0,1.0,0.045011,600,4,0.0,23,pairwise,0.996135,0.0,0.0,uncertainty_regret_gate_r1_m0p01,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.0,0.544444,4,0.951125,8,600,0.02,1.0,1.0,0.045011,600,4,0.0,23,pairwise,0.996135,0.0,0.0,uncertainty_regret_gate_r1_m0p02,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.0,0.544444,4,0.951125,8,600,0.05,1.0,1.0,0.045011,600,4,0.0,23,pairwise,0.996135,0.0,0.0,uncertainty_regret_gate_r1_m0p05,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.0,0.544444,4,0.951125,8,600,0.0,1.0,1.5,0.045011,600,4,0.0,23,pairwise,0.996135,0.0,0.0,uncertainty_regret_gate_r1p5_m0,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.0,0.544444,4,0.951125,8,600,0.0025,1.0,1.5,0.045011,600,4,0.0,23,pairwise,0.996135,0.0,0.0,uncertainty_regret_gate_r1p5_m0p0025,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.0,0.544444,4,0.951125,8,600,0.005,1.0,1.5,0.045011,600,4,0.0,23,pairwise,0.996135,0.0,0.0,uncertainty_regret_gate_r1p5_m0p005,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.0,0.544444,4,0.951125,8,600,0.01,1.0,1.5,0.045011,600,4,0.0,23,pairwise,0.996135,0.0,0.0,uncertainty_regret_gate_r1p5_m0p01,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.0,0.544444,4,0.951125,8,600,0.02,1.0,1.5,0.045011,600,4,0.0,23,pairwise,0.996135,0.0,0.0,uncertainty_regret_gate_r1p5_m0p02,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.0,0.544444,4,0.951125,8,600,0.05,1.0,1.5,0.045011,600,4,0.0,23,pairwise,0.996135,0.0,0.0,uncertainty_regret_gate_r1p5_m0p05,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.0,0.544444,4,0.951125,8,600,0.0,1.0,2.0,0.045011,600,4,0.0,23,pairwise,0.996135,0.0,0.0,uncertainty_regret_gate_r2_m0,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.0,0.544444,4,0.951125,8,600,0.0025,1.0,2.0,0.045011,600,4,0.0,23,pairwise,0.996135,0.0,0.0,uncertainty_regret_gate_r2_m0p0025,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.0,0.544444,4,0.951125,8,600,0.005,1.0,2.0,0.045011,600,4,0.0,23,pairwise,0.996135,0.0,0.0,uncertainty_regret_gate_r2_m0p005,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.0,0.544444,4,0.951125,8,600,0.01,1.0,2.0,0.045011,600,4,0.0,23,pairwise,0.996135,0.0,0.0,uncertainty_regret_gate_r2_m0p01,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.0,0.544444,4,0.951125,8,600,0.02,1.0,2.0,0.045011,600,4,0.0,23,pairwise,0.996135,0.0,0.0,uncertainty_regret_gate_r2_m0p02,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.0,0.544444,4,0.951125,8,600,0.05,1.0,2.0,0.045011,600,4,0.0,23,pairwise,0.996135,0.0,0.0,uncertainty_regret_gate_r2_m0p05,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.0,0.544444,4,0.951125,8,600,0.0,1.0,3.0,0.045011,600,4,0.0,23,pairwise,0.996135,0.0,0.0,uncertainty_regret_gate_r3_m0,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.0,0.544444,4,0.951125,8,600,0.0025,1.0,3.0,0.045011,600,4,0.0,23,pairwise,0.996135,0.0,0.0,uncertainty_regret_gate_r3_m0p0025,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.0,0.544444,4,0.951125,8,600,0.005,1.0,3.0,0.045011,600,4,0.0,23,pairwise,0.996135,0.0,0.0,uncertainty_regret_gate_r3_m0p005,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.0,0.544444,4,0.951125,8,600,0.01,1.0,3.0,0.045011,600,4,0.0,23,pairwise,0.996135,0.0,0.0,uncertainty_regret_gate_r3_m0p01,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.0,0.544444,4,0.951125,8,600,0.02,1.0,3.0,0.045011,600,4,0.0,23,pairwise,0.996135,0.0,0.0,uncertainty_regret_gate_r3_m0p02,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
0.0,0.544444,4,0.951125,8,600,0.05,1.0,3.0,0.045011,600,4,0.0,23,pairwise,0.996135,0.0,0.0,uncertainty_regret_gate_r3_m0p05,0.004251,0.049788,40,-0.065429,600,0.0,400,0.5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.961111,0.961074,4,0.974007,0.225,0.969495,180
,0.5,4,0.934236,16,600,,,,0.037585,600,4,,11,pairwise,0.971821,0.0,0.011111,static_learned_interaction,,,40,,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.705556,0.912068,4,0.912281,0.001389,0.912134,180
0.722222,0.477778,4,0.934236,16,600,0.0,0.0,0.5,0.051277,600,4,0.344444,11,pairwise,0.985513,0.0,0.144444,candidate_regret_gate,0.020953,0.062703,40,0.013629,600,0.0,400,0.5,11,0.177778,0.011111,0.011111,0.2,0.0,0.044444,0.0,0.0,0.044444,0.433333,0.0,0.277778,0.044444,,,,,,90,2048,0.705556,0.912068,4,0.912281,0.001389,0.912134,180
0.011111,0.5,4,0.934236,16,600,0.0,1.0,0.5,0.037484,600,4,0.0,11,pairwise,0.97172,0.0,0.011111,uncertainty_regret_gate,0.020953,0.062703,40,0.013629,600,0.0,400,0.5,11,0.0,0.011111,0.0,0.011111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988889,0.0,,,,,,90,2048,0.705556,0.912068,4,0.912281,0.001389,0.912134,180
