source,total_objects_n,causal_k,policy,static_loss,candidate_oracle_loss,candidate_oracle_gain_over_static,policy_loss,policy_accuracy,oracle_match_rate,deployed_gain_over_static,gap_closure_fraction,remaining_gap,mean_accept_rate,mean_harmful_accept_rate,mean_regret_corr,mean_predicted_sigma,mean_selection_train_gap_closure,mean_selection_train_harmful_accept_rate,seed_count,failure_mode
docs/experiments/wpu_v2_end_to_end_candidate_selector.csv,2048,32,end_to_end_selector_pg0p05_pmin0p5,1.004095,0.968509,0.035586,1.004141,0.484445,0.12,-4.6e-05,-0.001298,0.035632,0.917778,0.444445,0.0,0.0,0.0,0.0,5,harmful_transfer
docs/experiments/wpu_v2_end_to_end_candidate_selector.csv,2048,32,end_to_end_selector_pg0p05_pmin0p6,1.004095,0.968509,0.035586,1.004181,0.477778,0.117778,-8.7e-05,-0.002434,0.035672,0.806667,0.386667,0.0,0.0,0.0,0.0,5,harmful_transfer
docs/experiments/wpu_v2_end_to_end_candidate_selector.csv,2048,32,end_to_end_selector_pg0p1_pmin0,1.004095,0.968509,0.035586,1.004432,0.486667,0.126667,-0.000338,-0.009493,0.035924,0.993333,0.486667,0.0,0.0,0.0,0.0,5,harmful_transfer
docs/experiments/wpu_v2_end_to_end_candidate_selector.csv,2048,32,end_to_end_selector_pg0p1_pmin0p3,1.004095,0.968509,0.035586,1.004432,0.486667,0.126667,-0.000338,-0.009493,0.035924,0.993333,0.486667,0.0,0.0,0.0,0.0,5,harmful_transfer
docs/experiments/wpu_v2_end_to_end_candidate_selector.csv,2048,32,end_to_end_selector_pg0p1_pmin0p4,1.004095,0.968509,0.035586,1.004137,0.486667,0.124444,-4.3e-05,-0.001197,0.035628,0.975556,0.473333,0.0,0.0,0.0,0.0,5,harmful_transfer
docs/experiments/wpu_v2_end_to_end_candidate_selector.csv,2048,32,end_to_end_selector_pg0p1_pmin0p5,1.004095,0.968509,0.035586,1.004141,0.484445,0.12,-4.6e-05,-0.001298,0.035632,0.917778,0.444445,0.0,0.0,0.0,0.0,5,harmful_transfer
docs/experiments/wpu_v2_end_to_end_candidate_selector.csv,2048,32,end_to_end_selector_pg0p1_pmin0p6,1.004095,0.968509,0.035586,1.004181,0.477778,0.117778,-8.7e-05,-0.002434,0.035672,0.806667,0.386667,0.0,0.0,0.0,0.0,5,harmful_transfer
docs/experiments/wpu_v2_end_to_end_candidate_selector.csv,2048,32,end_to_end_selector_pg0p2_pmin0,1.004095,0.968509,0.035586,1.004432,0.486667,0.126667,-0.000338,-0.009493,0.035924,0.993333,0.486667,0.0,0.0,0.0,0.0,5,harmful_transfer
docs/experiments/wpu_v2_end_to_end_candidate_selector.csv,2048,32,end_to_end_selector_pg0p2_pmin0p3,1.004095,0.968509,0.035586,1.004432,0.486667,0.126667,-0.000338,-0.009493,0.035924,0.993333,0.486667,0.0,0.0,0.0,0.0,5,harmful_transfer
docs/experiments/wpu_v2_end_to_end_candidate_selector.csv,2048,32,end_to_end_selector_pg0p2_pmin0p4,1.004095,0.968509,0.035586,1.004137,0.486667,0.124444,-4.3e-05,-0.001197,0.035628,0.975556,0.473333,0.0,0.0,0.0,0.0,5,harmful_transfer
docs/experiments/wpu_v2_end_to_end_candidate_selector.csv,2048,32,end_to_end_selector_pg0p2_pmin0p5,1.004095,0.968509,0.035586,1.004141,0.484445,0.12,-4.6e-05,-0.001298,0.035632,0.917778,0.444445,0.0,0.0,0.0,0.0,5,harmful_transfer
docs/experiments/wpu_v2_end_to_end_candidate_selector.csv,2048,32,end_to_end_selector_pg0p2_pmin0p6,1.004095,0.968509,0.035586,1.004181,0.477778,0.117778,-8.7e-05,-0.002434,0.035672,0.806667,0.386667,0.0,0.0,0.0,0.0,5,harmful_transfer
docs/experiments/wpu_v2_end_to_end_candidate_selector.csv,2048,32,train_selected_end_to_end_candidate_selector,1.004095,0.968509,0.035586,1.004432,0.486667,0.126667,-0.000338,-0.009493,0.035924,0.993333,0.486667,0.0,0.0,0.816412,0.095,5,harmful_transfer
