causal_k,compute_cost,dense_correct,dense_loss,dense_regret,event_norm,hidden_dim,interaction_density,interaction_mode,label,mean_pair_distance,min_pair_distance,predicted_regret,regret_abs,sample_index,seed,selected_fraction,selector_confidence,sparse_confidence,sparse_correct,sparse_delta_norm,sparse_dense_disagreement,sparse_entropy,sparse_loss,sparse_margin,sparse_uncertainty_mean,target_x,target_y,total_objects_n,working_set_size
16,0.05,1,0.144874,-0.336056,1.559152,128,0.168195,pairwise,0,0.199621,0.023198,0.008317,0.008317,72,13,0.5,0.420958,0.618208,1,0.263243,0,0.911881,0.48093,0.369652,0.47004,0.955777,0.0,2048,32
16,0.05,0,0.974255,0.241332,1.780863,128,0.234727,pairwise,1,0.176376,0.013734,0.182706,0.182706,73,13,0.5,0.530973,0.480502,1,0.27977,1,1.022812,0.732923,0.133822,0.455167,0.461941,0.0,2048,32
16,0.05,0,0.883986,-0.25863,1.907815,128,0.161874,pairwise,2,0.215558,0.016833,0.193308,0.193308,74,13,0.5,0.461751,0.502594,0,0.352194,0,1.017776,1.142616,0.18361,0.43684,0.918972,0.0,2048,32
16,0.05,1,0.247053,-0.363453,1.564695,128,0.196995,pairwise,0,0.19844,0.007645,0.053988,0.053988,75,13,0.5,0.482776,0.543076,1,0.187396,0,0.972984,0.610506,0.228641,0.478137,0.507645,0.0,2048,32
16,0.05,0,1.153107,0.369692,1.741245,128,0.195333,pairwise,1,0.197305,0.003931,0.185936,0.185936,76,13,0.5,0.519152,0.456843,1,0.237809,1,1.039249,0.783415,0.100886,0.457888,0.496069,0.0,2048,32
16,0.05,1,0.801588,-0.308452,1.831853,128,0.161996,pairwise,2,0.195157,0.006149,0.189992,0.189992,77,13,0.5,0.494429,0.494425,0,0.303299,1,1.019843,1.11004,0.164879,0.446256,0.718899,0.0,2048,32
16,0.05,1,0.236948,-0.317297,1.574897,128,0.157583,pairwise,0,0.193354,0.011084,0.074805,0.074805,78,13,0.5,0.442622,0.574506,1,0.206838,0,0.957774,0.554244,0.298399,0.470151,0.767544,0.0,2048,32
16,0.05,0,0.935776,0.192607,1.818045,128,0.21491,pairwise,1,0.188066,0.007764,0.197363,0.197363,79,13,0.5,0.465477,0.475605,1,0.280691,1,1.039303,0.743168,0.148697,0.443944,0.910989,0.0,2048,32
16,0.05,0,0.904532,-0.218783,1.939026,128,0.207924,pairwise,2,0.192578,0.006469,0.172435,0.172435,80,13,0.5,0.53888,0.526297,0,0.421229,0,0.986344,1.123315,0.201097,0.444317,0.470922,0.0,2048,32
16,0.05,1,0.146147,-0.341889,1.552967,128,0.154296,pairwise,0,0.210386,0.019329,-0.011929,0.011929,81,13,0.5,0.445383,0.613831,1,0.241952,0,0.911424,0.488036,0.354424,0.47613,0.747776,0.0,2048,32
16,0.05,0,1.871738,0.789935,1.652392,128,0.213401,pairwise,1,0.179285,0.003527,0.176356,0.176356,82,13,0.5,0.489167,0.379194,0,0.161137,1,1.091343,1.081803,0.04021,0.464027,0.539594,0.0,2048,32
16,0.05,0,0.883473,-0.2399,1.920382,128,0.194928,pairwise,2,0.185298,0.006563,0.177935,0.177935,83,13,0.5,0.520882,0.520847,0,0.391113,0,0.993127,1.123374,0.195666,0.443626,0.538954,0.0,2048,32
16,0.05,0,1.507702,-0.135637,1.723766,128,0.194635,pairwise,0,0.192661,0.015857,0.186421,0.186421,84,13,0.5,0.516488,0.449188,0,0.224701,1,1.044935,1.64334,0.09171,0.458556,0.51736,0.0,2048,32
16,0.05,0,1.142288,0.367438,1.749232,128,0.195945,pairwise,1,0.183746,0.015905,0.193302,0.193302,85,13,0.5,0.491524,0.460773,1,0.236703,1,1.045251,0.77485,0.120793,0.452229,0.645966,0.0,2048,32
16,0.05,0,0.911253,-0.217075,1.941667,128,0.205938,pairwise,2,0.188949,0.011292,0.173647,0.173647,86,13,0.5,0.534647,0.527231,0,0.424073,0,0.986431,1.128328,0.203657,0.443036,0.47622,0.0,2048,32
16,0.05,0,0.965411,-0.347785,1.672729,128,0.185492,pairwise,0,0.173754,0.027986,0.185429,0.185429,87,13,0.5,0.478094,0.370481,0,0.171832,1,1.088872,1.313196,0.009922,0.459538,0.60834,0.0,2048,32
16,0.05,0,1.278687,0.459011,1.724416,128,0.195907,pairwise,1,0.187984,0.014906,0.191192,0.191192,88,13,0.5,0.492681,0.440575,1,0.211093,1,1.055483,0.819675,0.089616,0.456178,0.645286,0.0,2048,32
16,0.05,1,0.768584,-0.223746,1.676247,128,0.146334,pairwise,2,0.220878,0.012013,0.183335,0.183335,89,13,0.5,0.501053,0.398938,0,0.181737,1,1.072662,0.992331,0.028226,0.461953,0.544496,0.0,2048,32
16,0.05,0,2.117242,0.387313,1.755555,128,0.168679,pairwise,0,0.207334,0.01336,0.086456,0.086456,0,17,0.5,0.545851,0.459628,0,0.202208,1,1.031845,1.729929,0.096554,0.467644,0.712169,0.0,2048,32
16,0.05,0,1.211227,0.367198,1.69967,128,0.198854,pairwise,1,0.181442,0.017631,0.078373,0.078373,1,17,0.5,0.523982,0.429974,1,0.156709,1,1.054798,0.84403,0.063483,0.474352,0.555843,0.0,2048,32
16,0.05,1,0.919172,-0.208676,1.701429,128,0.141346,pairwise,2,0.249808,0.003673,0.045479,0.045479,2,17,0.5,0.583626,0.396787,0,0.25259,1,1.088179,1.127848,0.073058,0.459502,0.96725,0.0,2048,32
16,0.05,0,3.661241,1.548728,1.937542,128,0.168282,pairwise,0,0.21424,0.027065,0.12613,0.12613,3,17,0.5,0.587736,0.521789,0,0.331685,0,0.962619,2.112513,0.164511,0.455657,0.887456,0.0,2048,32
16,0.05,0,1.887969,0.305216,1.645331,128,0.2128,pairwise,1,0.174495,0.007815,0.034066,0.034066,4,17,0.5,0.54365,0.506112,0,0.193122,0,1.02839,1.582752,0.217634,0.469622,0.728098,0.0,2048,32
16,0.05,0,1.758518,0.227244,1.591294,128,0.148235,pairwise,2,0.217244,0.009565,-0.002649,0.002649,5,17,0.5,0.538209,0.66745,0,0.238113,0,0.851214,1.531274,0.45119,0.471821,0.784777,0.0,2048,32
16,0.05,1,0.099909,-0.180616,1.546036,128,0.182668,pairwise,0,0.180424,0.00451,-0.053272,0.053272,6,17,0.5,0.494819,0.755387,1,0.295045,0,0.70813,0.280525,0.587046,0.480622,0.589578,0.0,2048,32
16,0.05,0,1.587736,0.116571,1.672991,128,0.20126,pairwise,1,0.179119,0.027167,0.031951,0.031951,7,17,0.5,0.578216,0.470368,0,0.245578,0,1.053821,1.471165,0.170394,0.461001,0.917271,0.0,2048,32
16,0.05,1,0.874441,-0.191338,1.701535,128,0.172733,pairwise,2,0.178456,0.005125,0.059385,0.059385,8,17,0.5,0.558088,0.344459,1,0.199404,0,1.098288,1.06578,0.012734,0.465965,0.783175,0.0,2048,32
16,0.05,0,3.622792,1.419251,1.913284,128,0.126426,pairwise,0,0.226393,0.028719,0.132876,0.132876,9,17,0.5,0.568384,0.528231,0,0.312446,0,0.948246,2.203541,0.166873,0.461876,0.712332,0.0,2048,32
16,0.05,1,0.673687,-0.077491,1.8225,128,0.219181,pairwise,1,0.160858,0.013494,0.094701,0.094701,10,17,0.5,0.575946,0.47181,1,0.256485,0,1.022147,0.751178,0.11196,0.45931,0.798077,0.0,2048,32
16,0.05,0,1.522749,0.08455,1.607998,128,0.179817,pairwise,2,0.193138,0.013189,0.024379,0.024379,11,17,0.5,0.506764,0.626975,0,0.159982,0,0.90507,1.438199,0.38962,0.477779,0.549521,0.0,2048,32
16,0.05,0,2.414724,0.56179,1.776974,128,0.193196,pairwise,0,0.179315,0.013252,0.092813,0.092813,12,17,0.5,0.545368,0.479709,0,0.207552,1,1.010732,1.852934,0.116195,0.467073,0.651296,0.0,2048,32
16,0.05,1,0.545347,-0.074216,1.942039,128,0.206105,pairwise,1,0.183046,0.000458,0.142958,0.142958,13,17,0.5,0.553244,0.538179,1,0.327836,0,0.930713,0.619563,0.17573,0.464366,0.567553,0.0,2048,32
16,0.05,0,1.136959,-0.014576,1.651732,128,0.227552,pairwise,2,0.169094,0.010302,0.046761,0.046761,14,17,0.5,0.518174,0.430895,0,0.14664,0,1.074523,1.151535,0.114744,0.474385,0.573644,0.0,2048,32
16,0.05,1,0.206505,-0.154397,1.576214,128,0.164614,pairwise,0,0.247556,0.0107,-0.027298,0.027298,15,17,0.5,0.547502,0.697047,1,0.292835,0,0.807685,0.360902,0.497303,0.46907,0.924575,0.0,2048,32
16,0.05,1,0.711784,0.004084,1.802541,128,0.172369,pairwise,1,0.196949,0.02102,0.101345,0.101345,16,17,0.5,0.55288,0.492776,1,0.22969,0,0.995648,0.7077,0.129549,0.46569,0.670054,0.0,2048,32
16,0.05,0,0.89198,-0.108909,1.915096,128,0.176879,pairwise,2,0.21014,0.018619,0.144534,0.144534,17,17,0.5,0.531267,0.536257,0,0.313881,0,0.927266,1.000888,0.168704,0.469623,0.450701,0.0,2048,32
16,0.05,0,2.155091,0.606197,1.760131,128,0.156811,pairwise,0,0.230451,0.022312,0.083033,0.083033,18,17,0.5,0.57016,0.426317,0,0.231601,1,1.060398,1.548894,0.065116,0.463179,0.838279,0.0,2048,32
16,0.05,1,0.531781,-0.103641,1.95223,128,0.220021,pairwise,1,0.161769,0.011696,0.134297,0.134297,19,17,0.5,0.582895,0.529712,1,0.336755,0,0.949346,0.635422,0.171257,0.457214,0.832291,0.0,2048,32
16,0.05,0,1.41955,0.060854,1.621002,128,0.145642,pairwise,2,0.21477,0.008456,0.024294,0.024294,20,17,0.5,0.533908,0.583789,0,0.191567,0,0.955941,1.358696,0.326794,0.472427,0.718304,0.0,2048,32
16,0.05,1,0.075631,-0.198945,1.540988,128,0.220713,pairwise,0,0.177938,0.003541,-0.090307,0.090307,21,17,0.5,0.536515,0.759894,1,0.397346,0,0.700091,0.274576,0.594523,0.472342,0.876296,0.0,2048,32
16,0.05,0,0.818001,0.047261,1.768278,128,0.149725,pairwise,1,0.213437,0.022623,0.087912,0.087912,22,17,0.5,0.551519,0.46267,1,0.212577,1,1.029477,0.770741,0.10037,0.466037,0.699189,0.0,2048,32
16,0.05,0,0.871743,-0.146999,1.859208,128,0.152771,pairwise,2,0.221299,0.011823,0.113063,0.113063,23,17,0.5,0.573076,0.504694,0,0.278351,0,0.982515,1.018742,0.143645,0.460784,0.787222,0.0,2048,32
16,0.05,1,0.90286,0.067345,1.680444,128,0.141626,pairwise,0,0.265644,0.008774,0.042154,0.042154,24,17,0.5,0.578061,0.433651,1,0.246034,0,1.073481,0.835515,0.119483,0.461966,0.969356,0.0,2048,32
16,0.05,0,1.646572,0.240413,1.662619,128,0.190102,pairwise,1,0.217967,0.011168,0.046534,0.046534,25,17,0.5,0.55987,0.44008,0,0.209062,0,1.0697,1.406159,0.125244,0.467571,0.853285,0.0,2048,32
16,0.05,0,1.834317,0.272005,1.585511,128,0.152152,pairwise,2,0.216193,0.018768,-0.007985,0.007985,26,17,0.5,0.536736,0.680094,0,0.245044,0,0.832842,1.562311,0.470443,0.472174,0.823863,0.0,2048,32
16,0.05,1,0.405488,-0.098907,1.612508,128,0.229776,pairwise,0,0.176631,0.026421,0.033629,0.033629,27,17,0.5,0.498246,0.603871,1,0.140541,0,0.932518,0.504395,0.35445,0.479702,0.472162,0.0,2048,32
16,0.05,0,1.255943,0.133663,1.701656,128,0.172166,pairwise,1,0.204167,0.02127,0.057406,0.057406,28,17,0.5,0.559482,0.34152,0,0.206791,0,1.09842,1.122279,0.008577,0.465348,0.789252,0.0,2048,32
16,0.05,0,1.843865,0.261467,1.584968,128,0.15489,pairwise,2,0.19937,0.007958,-0.007975,0.007975,29,17,0.5,0.524735,0.686729,0,0.230213,0,0.823347,1.582398,0.481247,0.473832,0.751914,0.0,2048,32
16,0.05,1,0.097598,-0.177961,1.545367,128,0.202387,pairwise,0,0.181941,0.023388,-0.049149,0.049149,30,17,0.5,0.477579,0.759148,1,0.27723,0,0.701213,0.275559,0.59301,0.483585,0.566312,0.0,2048,32
16,0.05,1,0.716594,-0.137561,1.801273,128,0.185321,pairwise,1,0.233178,0.014239,0.082323,0.082323,31,17,0.5,0.592183,0.425643,1,0.275041,0,1.062992,0.854155,0.068596,0.456044,0.937844,0.0,2048,32
16,0.05,0,0.779176,-0.220422,1.790483,128,0.18651,pairwise,2,0.197529,0.010102,0.108245,0.108245,32,17,0.5,0.522383,0.512648,0,0.210363,0,0.964087,0.999598,0.14462,0.472188,0.489898,0.0,2048,32
16,0.05,1,0.893804,0.084918,1.682519,128,0.180327,pairwise,0,0.219124,0.008956,0.036689,0.036689,33,17,0.5,0.580223,0.445354,1,0.248815,0,1.068101,0.808886,0.136851,0.460448,0.955203,0.0,2048,32
16,0.05,1,0.664793,-0.070845,1.82628,128,0.183892,pairwise,1,0.187292,0.017788,0.098087,0.098087,34,17,0.5,0.574162,0.479199,1,0.257975,0,1.013915,0.735639,0.118859,0.459992,0.843527,0.0,2048,32
16,0.05,1,0.892636,-0.130194,1.687017,128,0.201099,pairwise,2,0.184931,0.016406,0.067544,0.067544,35,17,0.5,0.518404,0.391498,0,0.146886,1,1.081078,1.02283,0.031922,0.474233,0.531684,0.0,2048,32
16,0.05,1,0.484419,-0.113483,1.627683,128,0.267009,pairwise,0,0.153085,0.009736,0.034206,0.034206,36,17,0.5,0.514279,0.549964,1,0.154871,0,0.990406,0.597902,0.278442,0.475686,0.545583,0.0,2048,32
16,0.05,1,0.59664,-0.034549,1.883958,128,0.263953,pairwise,1,0.170444,0.008882,0.13636,0.13636,37,17,0.5,0.531777,0.531959,1,0.287037,0,0.934513,0.631189,0.164386,0.469904,0.471044,0.0,2048,32
16,0.05,0,0.91027,-0.095423,1.93442,128,0.222452,pairwise,2,0.18354,0.016999,0.147082,0.147082,38,17,0.5,0.539783,0.538445,0,0.326234,0,0.925858,1.005693,0.172654,0.467707,0.464768,0.0,2048,32
16,0.05,1,0.272395,-0.089081,1.587263,128,0.219799,pairwise,0,0.17851,0.014449,0.013695,0.013695,39,17,0.5,0.486102,0.696647,1,0.161815,0,0.80723,0.361476,0.495087,0.481758,0.514449,0.0,2048,32
16,0.05,1,0.659945,-0.110583,1.826192,128,0.206042,pairwise,1,0.210778,0.003905,0.094792,0.094792,40,17,0.5,0.586915,0.462769,1,0.274908,0,1.031253,0.770527,0.10308,0.457397,0.932256,0.0,2048,32
16,0.05,0,1.754541,0.228621,1.593991,128,0.15317,pairwise,2,0.232384,0.004678,-0.009642,0.009642,41,17,0.5,0.549955,0.662989,0,0.261795,0,0.858225,1.52592,0.445568,0.468483,0.90255,0.0,2048,32
16,0.05,1,0.443702,-0.088024,1.627324,128,0.165119,pairwise,0,0.204216,0.006545,0.008526,0.008526,42,17,0.5,0.568901,0.58759,1,0.255959,0,0.952805,0.531726,0.334445,0.463914,0.946234,0.0,2048,32
16,0.05,1,0.580515,-0.083811,1.88931,128,0.161994,pairwise,1,0.217243,0.015309,0.119891,0.119891,43,17,0.5,0.576231,0.51462,1,0.297816,0,0.970133,0.664326,0.154736,0.459554,0.738667,0.0,2048,32
16,0.05,0,1.213619,-0.062711,1.652742,128,0.163448,pairwise,2,0.213269,0.013869,0.021546,0.021546,44,17,0.5,0.571009,0.524627,0,0.245453,0,1.014199,1.276331,0.245568,0.462538,0.901247,0.0,2048,32
16,0.05,1,0.085066,-0.191924,1.543042,128,0.206512,pairwise,0,0.194627,0.004618,-0.075122,0.075122,45,17,0.5,0.517452,0.758061,1,0.352913,0,0.703634,0.276991,0.591811,0.475744,0.813865,0.0,2048,32
16,0.05,0,1.746532,0.625107,1.653184,128,0.216605,pairwise,1,0.190075,0.022516,0.056703,0.056703,46,17,0.5,0.492567,0.345288,0,0.118744,1,1.098285,1.121426,0.016392,0.479118,0.477484,0.0,2048,32
16,0.05,0,0.824535,-0.188264,1.820834,128,0.155446,pairwise,2,0.203037,0.018494,0.107765,0.107765,47,17,0.5,0.551014,0.504973,0,0.240245,0,0.979988,1.012799,0.141772,0.465807,0.643729,0.0,2048,32
16,0.05,1,0.163589,-0.17483,1.563539,128,0.174608,pairwise,0,0.211293,0.014229,-0.041847,0.041847,48,17,0.5,0.559459,0.712896,1,0.330264,0,0.781643,0.338419,0.520579,0.468144,0.955148,0.0,2048,32
16,0.05,0,1.431085,0.10757,1.682859,128,0.219472,pairwise,1,0.218712,0.010919,0.048153,0.048153,49,17,0.5,0.576245,0.411123,0,0.235643,0,1.08273,1.323515,0.088444,0.463173,0.953877,0.0,2048,32
16,0.05,0,1.559447,0.095434,1.6048,128,0.185119,pairwise,2,0.194184,0.018518,0.021741,0.021741,50,17,0.5,0.505801,0.638974,0,0.16346,0,0.889763,1.464013,0.407668,0.477925,0.532617,0.0,2048,32
16,0.05,1,0.183656,-0.132163,1.567535,128,0.241627,pairwise,0,0.16709,0.004842,-0.013285,0.013285,51,17,0.5,0.488643,0.729192,1,0.210706,0,0.75481,0.315818,0.546373,0.481006,0.480033,0.0,2048,32
16,0.05,1,0.708836,-0.012842,1.798845,128,0.163518,pairwise,1,0.197432,0.0171,0.102327,0.102327,52,17,0.5,0.56091,0.485936,1,0.234739,0,1.00291,0.721678,0.12164,0.465145,0.714962,0.0,2048,32
16,0.05,0,1.712583,0.159136,1.592858,128,0.143869,pairwise,2,0.21141,0.01421,0.008262,0.008262,53,17,0.5,0.504901,0.676102,0,0.183204,0,0.838864,1.553447,0.464584,0.477684,0.570699,0.0,2048,32
16,0.05,0,3.758207,1.484639,1.941935,128,0.171986,pairwise,0,0.20068,0.023045,0.138287,0.138287,54,17,0.5,0.559169,0.536542,0,0.325447,0,0.935912,2.273568,0.176029,0.46242,0.633502,0.0,2048,32
16,0.05,0,1.146731,0.102266,1.710977,128,0.184399,pairwise,1,0.192903,0.022564,0.0658,0.0658,55,17,0.5,0.56362,0.35188,1,0.208322,1,1.095599,1.044465,0.000855,0.46547,0.812775,0.0,2048,32
16,0.05,0,1.48714,0.076021,1.613447,128,0.182283,pairwise,2,0.183295,0.02385,0.02142,0.02142,56,17,0.5,0.519371,0.611328,0,0.176169,0,0.924791,1.411119,0.367458,0.474888,0.593743,0.0,2048,32
16,0.05,1,0.175875,-0.140571,1.565639,128,0.211646,pairwise,0,0.183295,0.013939,-0.016801,0.016801,57,17,0.5,0.496288,0.728734,1,0.225617,0,0.75539,0.316446,0.545385,0.479928,0.596894,0.0,2048,32
16,0.05,0,0.965213,0.07386,1.735345,128,0.227991,pairwise,1,0.162404,0.003969,0.077429,0.077429,58,17,0.5,0.559188,0.4101,1,0.204388,1,1.071015,0.891353,0.04943,0.465964,0.774495,0.0,2048,32
16,0.05,0,1.119717,-0.088534,1.660824,128,0.159053,pairwise,2,0.207126,0.028185,0.035221,0.035221,59,17,0.5,0.570358,0.47984,0,0.230459,0,1.04712,1.208251,0.18112,0.464244,0.912457,0.0,2048,32
16,0.05,1,0.830864,0.0221,1.672587,128,0.16534,pairwise,0,0.207934,0.018904,0.041103,0.041103,60,17,0.5,0.573723,0.445408,1,0.23133,0,1.067485,0.808764,0.134423,0.463463,0.882716,0.0,2048,32
16,0.05,0,0.90841,0.198323,1.74387,128,0.22621,pairwise,1,0.19708,0.008268,0.095002,0.095002,61,17,0.5,0.521363,0.491602,1,0.18023,1,0.992735,0.710086,0.123743,0.473652,0.514498,0.0,2048,32
16,0.05,0,0.867405,-0.160904,1.835694,128,0.201176,pairwise,2,0.2008,0.017099,0.089863,0.089863,62,17,0.5,0.599266,0.447727,0,0.292419,0,1.046078,1.028309,0.090116,0.453637,0.966889,0.0,2048,32
16,0.05,1,0.136785,-0.156069,1.55581,128,0.19143,pairwise,0,0.190839,0.012839,-0.031514,0.031514,63,17,0.5,0.482633,0.746131,1,0.242391,0,0.725501,0.292855,0.57325,0.481814,0.616179,0.0,2048,32
16,0.05,1,0.764034,0.050145,1.785722,128,0.218554,pairwise,1,0.17289,0.014199,0.096082,0.096082,64,17,0.5,0.542568,0.489736,1,0.211723,0,0.999207,0.713889,0.126354,0.467382,0.596181,0.0,2048,32
16,0.05,0,0.791704,-0.21784,1.786906,128,0.162644,pairwise,2,0.196949,0.040475,0.099328,0.099328,65,17,0.5,0.544796,0.491875,0,0.215002,0,0.995683,1.009545,0.12749,0.467683,0.667932,0.0,2048,32
16,0.05,1,0.109967,-0.183144,1.549216,128,0.199122,pairwise,0,0.213013,0.021824,-0.058951,0.058951,66,17,0.5,0.523036,0.74594,1,0.327295,0,0.725676,0.29311,0.572732,0.474604,0.823347,0.0,2048,32
16,0.05,1,0.622923,-0.050648,1.853929,128,0.273786,pairwise,1,0.143472,0.011805,0.113935,0.113935,67,17,0.5,0.562807,0.509884,1,0.263425,0,0.974443,0.673572,0.1478,0.462822,0.705577,0.0,2048,32
16,0.05,0,1.717721,0.184142,1.594184,128,0.162237,pairwise,2,0.189567,0.020084,0.002076,0.002076,68,17,0.5,0.523309,0.667224,0,0.210633,0,0.851916,1.533578,0.451461,0.474109,0.644188,0.0,2048,32
16,0.05,1,0.247307,-0.142,1.585037,128,0.17641,pairwise,0,0.182808,0.030557,-0.013888,0.013888,69,17,0.5,0.550454,0.677526,1,0.267722,0,0.836639,0.389307,0.466541,0.469526,0.805746,0.0,2048,32
16,0.05,1,0.672838,-0.08144,1.819754,128,0.177628,pairwise,1,0.224375,0.010053,0.096348,0.096348,70,17,0.5,0.578389,0.47035,1,0.262859,0,1.023118,0.754278,0.109802,0.459522,0.898387,0.0,2048,32
16,0.05,0,0.897186,-0.119481,1.901363,128,0.187159,pairwise,2,0.176424,0.007995,0.128791,0.128791,71,17,0.5,0.561841,0.526641,0,0.297125,0,0.950202,1.016667,0.164843,0.462681,0.654856,0.0,2048,32
16,0.05,1,0.163557,-0.161628,1.564453,128,0.128087,pairwise,0,0.256609,0.009321,-0.036534,0.036534,72,17,0.5,0.526891,0.722394,1,0.286956,0,0.766881,0.325185,0.53661,0.473054,0.805376,0.0,2048,32
16,0.05,0,0.776489,0.106724,1.780863,128,0.234727,pairwise,1,0.176376,0.013734,0.106334,0.106334,73,17,0.5,0.51723,0.511828,1,0.200902,1,0.964399,0.669766,0.143019,0.473248,0.461941,0.0,2048,32
16,0.05,0,1.775542,0.185188,1.586109,128,0.193164,pairwise,2,0.196456,0.00093,0.009798,0.009798,74,17,0.5,0.495997,0.692892,0,0.175487,0,0.812853,1.590354,0.489039,0.48021,0.50093,0.0,2048,32
16,0.05,1,0.096358,-0.175466,1.545038,128,0.223715,pairwise,0,0.1892,0.000207,-0.044796,0.044796,75,17,0.5,0.461098,0.761988,1,0.261194,0,0.696057,0.271824,0.597669,0.486216,0.500207,0.0,2048,32
16,0.05,0,0.947754,0.224453,1.741245,128,0.195333,pairwise,1,0.197305,0.003931,0.088121,0.088121,76,17,0.5,0.517492,0.485148,1,0.169598,1,1.001944,0.723301,0.118735,0.472949,0.496069,0.0,2048,32
16,0.05,0,0.839873,-0.173489,1.831853,128,0.161996,pairwise,2,0.195157,0.006149,0.110542,0.110542,77,17,0.5,0.558561,0.505123,0,0.251832,0,0.979993,1.013362,0.142126,0.464482,0.718899,0.0,2048,32
16,0.05,1,0.154961,-0.165417,1.560872,128,0.11694,pairwise,0,0.23984,0.016285,-0.034222,0.034222,78,17,0.5,0.526978,0.725874,1,0.28533,0,0.760159,0.320378,0.540814,0.474461,0.796793,0.0,2048,32
16,0.05,1,0.675698,-0.08881,1.818045,128,0.21491,pairwise,1,0.188066,0.007764,0.094892,0.094892,79,17,0.5,0.580843,0.465563,1,0.261599,0,1.027968,0.764507,0.105077,0.459029,0.910989,0.0,2048,32
16,0.05,0,0.870346,-0.128022,1.889976,128,0.171685,pairwise,2,0.209611,0.020771,0.139044,0.139044,80,17,0.5,0.527068,0.533066,0,0.293847,0,0.931468,0.998368,0.164586,0.470702,0.45602,0.0,2048,32
16,0.05,0,3.003065,1.11763,1.835181,128,0.14767,pairwise,0,0.213044,0.001213,0.103088,0.103088,81,17,0.5,0.575057,0.487255,0,0.264304,0,1.004274,1.885434,0.126274,0.460236,0.85761,0.0,2048,32
16,0.05,0,1.782692,0.410616,1.652392,128,0.213401,pairwise,1,0.179285,0.003527,0.046458,0.046458,82,17,0.5,0.518316,0.430455,0,0.148221,0,1.074798,1.372076,0.114489,0.474226,0.539594,0.0,2048,32
16,0.05,0,0.820653,-0.187808,1.82053,128,0.195444,pairwise,2,0.18232,0.019404,0.111765,0.111765,83,17,0.5,0.54482,0.510972,0,0.236612,0,0.970069,1.008461,0.146192,0.467538,0.608389,0.0,2048,32
16,0.05,1,0.098254,-0.174708,1.545834,128,0.251462,pairwise,0,0.169547,0.02192,-0.047214,0.047214,84,17,0.5,0.464681,0.761122,1,0.264388,0,0.698085,0.272962,0.596813,0.485023,0.523858,0.0,2048,32
16,0.05,0,1.272341,0.237276,1.697297,128,0.209368,pairwise,1,0.164623,0.008797,0.064377,0.064377,85,17,0.5,0.545019,0.355203,1,0.179166,1,1.094858,1.035065,0.003381,0.469147,0.730804,0.0,2048,32
16,0.05,0,0.914621,-0.088748,1.941667,128,0.205938,pairwise,2,0.188949,0.011292,0.150957,0.150957,86,17,0.5,0.5377,0.539487,0,0.334102,0,0.922898,1.00337,0.172845,0.468436,0.47622,0.0,2048,32
16,0.05,1,0.092667,-0.192327,1.544783,128,0.170951,pairwise,0,0.183654,0.010246,-0.07471,0.07471,87,17,0.5,0.531614,0.752019,1,0.361051,0,0.714701,0.284994,0.58227,0.473175,0.82726,0.0,2048,32
16,0.05,0,1.051298,0.202076,1.724416,128,0.195907,pairwise,1,0.187984,0.014906,0.076123,0.076123,88,17,0.5,0.537475,0.427748,1,0.178707,1,1.059141,0.849222,0.066077,0.46963,0.645286,0.0,2048,32
16,0.05,1,0.944085,-0.08584,1.676247,128,0.146334,pairwise,2,0.220878,0.012013,0.065332,0.065332,89,17,0.5,0.515509,0.371032,0,0.146491,1,1.089695,1.029925,0.013998,0.475343,0.544496,0.0,2048,32
16,0.05,0,2.668663,0.672684,1.755555,128,0.168679,pairwise,0,0.207334,0.01336,0.086864,0.086864,0,19,0.5,0.542778,0.452595,0,0.214459,0,0.9954,1.995978,0.041071,0.439827,0.712169,0.0,2048,32
16,0.05,1,0.706455,-0.086114,1.670606,128,0.222598,pairwise,1,0.199073,0.011994,0.087642,0.087642,1,19,0.5,0.544654,0.45268,1,0.138252,0,1.032831,0.792569,0.081936,0.440346,0.967711,0.0,2048,32
16,0.05,0,1.004788,-0.004776,1.701429,128,0.141346,pairwise,2,0.249808,0.003673,0.096669,0.096669,2,19,0.5,0.536585,0.477259,0,0.167554,0,1.012731,1.009564,0.112881,0.440626,0.96725,0.0,2048,32
16,0.05,1,0.107218,-0.10144,1.546532,128,0.182219,pairwise,0,0.181868,0.00997,0.025475,0.025475,3,19,0.5,0.564479,0.811672,1,0.207905,0,0.605431,0.208658,0.688795,0.434453,0.715722,0.0,2048,32
16,0.05,1,0.824998,-0.191065,1.645331,128,0.2128,pairwise,1,0.174495,0.007815,0.067642,0.067642,4,19,0.5,0.557388,0.40976,0,0.121469,1,1.070597,1.016063,0.047743,0.438073,0.728098,0.0,2048,32
16,0.05,0,0.924586,0.065757,1.799723,128,0.219852,pairwise,2,0.175328,0.007618,0.085135,0.085135,5,19,0.5,0.544059,0.44735,0,0.25812,0,0.987881,0.858829,0.023692,0.440277,0.492382,0.0,2048,32
16,0.05,1,0.105864,-0.095917,1.545202,128,0.139209,pairwise,0,0.237931,0.033669,0.029021,0.029021,6,19,0.5,0.559706,0.817274,1,0.213476,0,0.593949,0.201781,0.69873,0.434634,0.7985,0.0,2048,32
16,0.05,1,0.797422,-0.112075,1.646553,128,0.185556,pairwise,1,0.199933,0.00529,0.077105,0.077105,7,19,0.5,0.553271,0.402727,1,0.118073,0,1.059774,0.909497,0.012851,0.439626,0.809958,0.0,2048,32
