accuracy,base_oracle_loss,base_oracle_match_rate,budget,causal_k,context_variant,cv_mean_delta,cv_min_win_rate,cv_safe_margin,cv_win_rate,diagnostic_dim,excess_over_base_oracle,excess_over_generated_oracle,generated_candidates,generated_oracle_accuracy,generated_oracle_loss,generated_oracle_match_rate,heldout_seed,interaction_mode,loss,normalized_utility_weight,policy,propagation_steps,reranker_steps,retriever_steps,safe_margin,safe_uses_reranker,seed,selected_generated_0_rate,selected_generated_1_rate,selected_generated_2_rate,selected_generated_3_rate,selected_generated_rate,selected_indexed_rate,selected_interaction_rate,selected_learned_rate,selected_proximity_rate,static_generated_mode_from_train_seeds,static_mode_from_train_seeds,test_samples,total_objects_n,train_reranker_loss,train_seed_count,train_static_loss,validation_samples_per_seed
0.488889,0.943108,0.344444,4,16,full,-0.011724,0.5,0.0,1.0,3,0.033513,0.041524,4,0.544444,0.935098,0.311111,11,pairwise,0.976622,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,11,0.077778,0.155556,0.066667,0.0,0.3,0.511111,0.011111,0.0,0.177778,generated_2,learned,90,2048,0.861795,4,0.912281,180
0.488889,0.943108,0.344444,4,16,full,-0.011724,0.5,0.0,1.0,3,0.033513,0.041524,4,0.544444,0.935098,0.311111,11,pairwise,0.976622,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,11,0.077778,0.155556,0.066667,0.0,0.3,0.511111,0.011111,0.0,0.177778,generated_2,learned,90,2048,0.861795,4,0.912281,180
0.488889,0.943108,0.344444,4,16,full,-0.011724,0.5,0.0,1.0,3,0.033513,0.041524,4,0.544444,0.935098,0.311111,11,pairwise,0.976622,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,1,11,0.077778,0.155556,0.066667,0.0,0.3,0.511111,0.011111,0.0,0.177778,generated_2,learned,90,2048,0.861795,4,0.912281,180
0.522222,0.943108,1.0,4,16,full,-0.011724,0.5,0.0,1.0,3,0.0,0.008011,4,0.544444,0.935098,0.533333,11,pairwise,0.943108,0.05,base_oracle,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.377778,0.233333,0.022222,0.366667,generated_2,learned,90,2048,0.861795,4,0.912281,180
0.544444,0.943108,0.533333,4,16,full,-0.011724,0.5,0.0,1.0,3,-0.008011,0.0,4,0.544444,0.935098,1.0,11,pairwise,0.935098,0.05,generated_oracle,40,600,400,0.005,,11,0.033333,0.3,0.077778,0.055556,0.466667,0.344444,0.022222,0.011111,0.155556,generated_2,learned,90,2048,0.861795,4,0.912281,180
0.5,0.943108,0.022222,4,16,no_identity,-0.00921,0.5,0.0,1.0,3,0.028712,0.036723,4,0.544444,0.935098,0.011111,11,pairwise,0.971821,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.872853,4,0.912281,180
0.466667,0.943108,0.0,4,16,no_identity,-0.00921,0.5,0.0,1.0,3,0.036222,0.044233,4,0.544444,0.935098,0.077778,11,pairwise,0.97933,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,11,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.872853,4,0.912281,180
0.477778,0.943108,0.255556,4,16,no_identity,-0.00921,0.5,0.0,1.0,3,0.03904,0.047051,4,0.544444,0.935098,0.277778,11,pairwise,0.982149,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,11,0.044444,0.122222,0.066667,0.044444,0.277778,0.533333,0.033333,0.0,0.155556,generated_2,learned,90,2048,0.872853,4,0.912281,180
0.477778,0.943108,0.255556,4,16,no_identity,-0.00921,0.5,0.0,1.0,3,0.03904,0.047051,4,0.544444,0.935098,0.277778,11,pairwise,0.982149,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,11,0.044444,0.122222,0.066667,0.044444,0.277778,0.533333,0.033333,0.0,0.155556,generated_2,learned,90,2048,0.872853,4,0.912281,180
0.477778,0.943108,0.255556,4,16,no_identity,-0.00921,0.5,0.0,1.0,3,0.03904,0.047051,4,0.544444,0.935098,0.277778,11,pairwise,0.982149,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,1,11,0.044444,0.122222,0.066667,0.044444,0.277778,0.533333,0.033333,0.0,0.155556,generated_2,learned,90,2048,0.872853,4,0.912281,180
0.522222,0.943108,1.0,4,16,no_identity,-0.00921,0.5,0.0,1.0,3,0.0,0.008011,4,0.544444,0.935098,0.533333,11,pairwise,0.943108,0.05,base_oracle,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.377778,0.233333,0.022222,0.366667,generated_2,learned,90,2048,0.872853,4,0.912281,180
0.544444,0.943108,0.533333,4,16,no_identity,-0.00921,0.5,0.0,1.0,3,-0.008011,0.0,4,0.544444,0.935098,1.0,11,pairwise,0.935098,0.05,generated_oracle,40,600,400,0.005,,11,0.033333,0.3,0.077778,0.055556,0.466667,0.344444,0.022222,0.011111,0.155556,generated_2,learned,90,2048,0.872853,4,0.912281,180
0.5,0.943108,0.022222,4,16,set_only,-0.011273,0.5,0.0,0.75,3,0.028712,0.036723,4,0.544444,0.935098,0.011111,11,pairwise,0.971821,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.865404,4,0.912281,180
0.466667,0.943108,0.0,4,16,set_only,-0.011273,0.5,0.0,0.75,3,0.036222,0.044233,4,0.544444,0.935098,0.077778,11,pairwise,0.97933,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,11,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.865404,4,0.912281,180
0.5,0.943108,0.233333,4,16,set_only,-0.011273,0.5,0.0,0.75,3,0.030793,0.038804,4,0.544444,0.935098,0.211111,11,pairwise,0.973901,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,11,0.088889,0.322222,0.088889,0.0,0.5,0.233333,0.055556,0.0,0.211111,generated_2,learned,90,2048,0.865404,4,0.912281,180
0.5,0.943108,0.233333,4,16,set_only,-0.011273,0.5,0.0,0.75,3,0.030793,0.038804,4,0.544444,0.935098,0.211111,11,pairwise,0.973901,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,11,0.088889,0.322222,0.088889,0.0,0.5,0.233333,0.055556,0.0,0.211111,generated_2,learned,90,2048,0.865404,4,0.912281,180
0.5,0.943108,0.233333,4,16,set_only,-0.011273,0.5,0.0,0.75,3,0.030793,0.038804,4,0.544444,0.935098,0.211111,11,pairwise,0.973901,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,1,11,0.088889,0.322222,0.088889,0.0,0.5,0.233333,0.055556,0.0,0.211111,generated_2,learned,90,2048,0.865404,4,0.912281,180
0.522222,0.943108,1.0,4,16,set_only,-0.011273,0.5,0.0,0.75,3,0.0,0.008011,4,0.544444,0.935098,0.533333,11,pairwise,0.943108,0.05,base_oracle,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.377778,0.233333,0.022222,0.366667,generated_2,learned,90,2048,0.865404,4,0.912281,180
0.544444,0.943108,0.533333,4,16,set_only,-0.011273,0.5,0.0,0.75,3,-0.008011,0.0,4,0.544444,0.935098,1.0,11,pairwise,0.935098,0.05,generated_oracle,40,600,400,0.005,,11,0.033333,0.3,0.077778,0.055556,0.466667,0.344444,0.022222,0.011111,0.155556,generated_2,learned,90,2048,0.865404,4,0.912281,180
0.5,0.943108,0.022222,4,16,diagnostics_only,-0.012012,0.5,0.0,0.75,3,0.028712,0.036723,4,0.544444,0.935098,0.011111,11,pairwise,0.971821,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.863498,4,0.912281,180
0.466667,0.943108,0.0,4,16,diagnostics_only,-0.012012,0.5,0.0,0.75,3,0.036222,0.044233,4,0.544444,0.935098,0.077778,11,pairwise,0.97933,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,11,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.863498,4,0.912281,180
0.466667,0.943108,0.277778,4,16,diagnostics_only,-0.012012,0.5,0.0,0.75,3,0.033258,0.041269,4,0.544444,0.935098,0.266667,11,pairwise,0.976367,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,11,0.033333,0.233333,0.1,0.0,0.366667,0.388889,0.044444,0.0,0.2,generated_2,learned,90,2048,0.863498,4,0.912281,180
0.466667,0.943108,0.277778,4,16,diagnostics_only,-0.012012,0.5,0.0,0.75,3,0.033258,0.041269,4,0.544444,0.935098,0.266667,11,pairwise,0.976367,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,11,0.033333,0.233333,0.1,0.0,0.366667,0.388889,0.044444,0.0,0.2,generated_2,learned,90,2048,0.863498,4,0.912281,180
0.466667,0.943108,0.277778,4,16,diagnostics_only,-0.012012,0.5,0.0,0.75,3,0.033258,0.041269,4,0.544444,0.935098,0.266667,11,pairwise,0.976367,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,1,11,0.033333,0.233333,0.1,0.0,0.366667,0.388889,0.044444,0.0,0.2,generated_2,learned,90,2048,0.863498,4,0.912281,180
0.522222,0.943108,1.0,4,16,diagnostics_only,-0.012012,0.5,0.0,0.75,3,0.0,0.008011,4,0.544444,0.935098,0.533333,11,pairwise,0.943108,0.05,base_oracle,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.377778,0.233333,0.022222,0.366667,generated_2,learned,90,2048,0.863498,4,0.912281,180
0.544444,0.943108,0.533333,4,16,diagnostics_only,-0.012012,0.5,0.0,0.75,3,-0.008011,0.0,4,0.544444,0.935098,1.0,11,pairwise,0.935098,0.05,generated_oracle,40,600,400,0.005,,11,0.033333,0.3,0.077778,0.055556,0.466667,0.344444,0.022222,0.011111,0.155556,generated_2,learned,90,2048,0.863498,4,0.912281,180
0.522222,0.904589,0.033333,4,16,full,-0.001523,0.5,0.0,0.75,3,0.041239,0.056724,4,0.555556,0.889104,0.0,13,pairwise,0.945828,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.863652,4,0.909903,180
0.511111,0.904589,0.0,4,16,full,-0.001523,0.5,0.0,0.75,3,0.042387,0.057872,4,0.555556,0.889104,0.055556,13,pairwise,0.946976,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,13,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.863652,4,0.909903,180
0.511111,0.904589,0.266667,4,16,full,-0.001523,0.5,0.0,0.75,3,0.049519,0.065004,4,0.555556,0.889104,0.344444,13,pairwise,0.954108,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,13,0.022222,0.322222,0.1,0.0,0.444444,0.411111,0.066667,0.0,0.077778,generated_2,learned,90,2048,0.863652,4,0.909903,180
0.511111,0.904589,0.266667,4,16,full,-0.001523,0.5,0.0,0.75,3,0.049519,0.065004,4,0.555556,0.889104,0.344444,13,pairwise,0.954108,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,13,0.022222,0.322222,0.1,0.0,0.444444,0.411111,0.066667,0.0,0.077778,generated_2,learned,90,2048,0.863652,4,0.909903,180
0.511111,0.904589,0.266667,4,16,full,-0.001523,0.5,0.0,0.75,3,0.049519,0.065004,4,0.555556,0.889104,0.344444,13,pairwise,0.954108,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,1,13,0.022222,0.322222,0.1,0.0,0.444444,0.411111,0.066667,0.0,0.077778,generated_2,learned,90,2048,0.863652,4,0.909903,180
0.544444,0.904589,1.0,4,16,full,-0.001523,0.5,0.0,0.75,3,0.0,0.015485,4,0.555556,0.889104,0.566667,13,pairwise,0.904589,0.05,base_oracle,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.4,0.155556,0.033333,0.411111,generated_2,learned,90,2048,0.863652,4,0.909903,180
0.555556,0.904589,0.566667,4,16,full,-0.001523,0.5,0.0,0.75,3,-0.015485,0.0,4,0.555556,0.889104,1.0,13,pairwise,0.889104,0.05,generated_oracle,40,600,400,0.005,,13,0.033333,0.322222,0.055556,0.022222,0.433333,0.366667,0.011111,0.0,0.188889,generated_2,learned,90,2048,0.863652,4,0.909903,180
0.522222,0.904589,0.033333,4,16,no_identity,-0.004967,0.5,0.0,1.0,3,0.041239,0.056724,4,0.555556,0.889104,0.0,13,pairwise,0.945828,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.8674,4,0.909903,180
0.511111,0.904589,0.0,4,16,no_identity,-0.004967,0.5,0.0,1.0,3,0.042387,0.057872,4,0.555556,0.889104,0.055556,13,pairwise,0.946976,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,13,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.8674,4,0.909903,180
0.522222,0.904589,0.333333,4,16,no_identity,-0.004967,0.5,0.0,1.0,3,0.042292,0.057777,4,0.555556,0.889104,0.377778,13,pairwise,0.946881,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,13,0.055556,0.288889,0.033333,0.0,0.377778,0.455556,0.066667,0.0,0.1,generated_2,learned,90,2048,0.8674,4,0.909903,180
0.522222,0.904589,0.333333,4,16,no_identity,-0.004967,0.5,0.0,1.0,3,0.042292,0.057777,4,0.555556,0.889104,0.377778,13,pairwise,0.946881,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,13,0.055556,0.288889,0.033333,0.0,0.377778,0.455556,0.066667,0.0,0.1,generated_2,learned,90,2048,0.8674,4,0.909903,180
0.522222,0.904589,0.333333,4,16,no_identity,-0.004967,0.5,0.0,1.0,3,0.042292,0.057777,4,0.555556,0.889104,0.377778,13,pairwise,0.946881,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,1,13,0.055556,0.288889,0.033333,0.0,0.377778,0.455556,0.066667,0.0,0.1,generated_2,learned,90,2048,0.8674,4,0.909903,180
0.544444,0.904589,1.0,4,16,no_identity,-0.004967,0.5,0.0,1.0,3,0.0,0.015485,4,0.555556,0.889104,0.566667,13,pairwise,0.904589,0.05,base_oracle,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.4,0.155556,0.033333,0.411111,generated_2,learned,90,2048,0.8674,4,0.909903,180
0.555556,0.904589,0.566667,4,16,no_identity,-0.004967,0.5,0.0,1.0,3,-0.015485,0.0,4,0.555556,0.889104,1.0,13,pairwise,0.889104,0.05,generated_oracle,40,600,400,0.005,,13,0.033333,0.322222,0.055556,0.022222,0.433333,0.366667,0.011111,0.0,0.188889,generated_2,learned,90,2048,0.8674,4,0.909903,180
0.522222,0.904589,0.033333,4,16,set_only,0.002057,0.5,0.0,0.75,3,0.041239,0.056724,4,0.555556,0.889104,0.0,13,pairwise,0.945828,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.86763,4,0.909903,180
0.511111,0.904589,0.0,4,16,set_only,0.002057,0.5,0.0,0.75,3,0.042387,0.057872,4,0.555556,0.889104,0.055556,13,pairwise,0.946976,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,13,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.86763,4,0.909903,180
0.5,0.904589,0.255556,4,16,set_only,0.002057,0.5,0.0,0.75,3,0.048728,0.064213,4,0.555556,0.889104,0.3,13,pairwise,0.953317,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,13,0.044444,0.3,0.088889,0.022222,0.455556,0.322222,0.033333,0.011111,0.177778,generated_2,learned,90,2048,0.86763,4,0.909903,180
0.5,0.904589,0.255556,4,16,set_only,0.002057,0.5,0.0,0.75,3,0.048728,0.064213,4,0.555556,0.889104,0.3,13,pairwise,0.953317,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,13,0.044444,0.3,0.088889,0.022222,0.455556,0.322222,0.033333,0.011111,0.177778,generated_2,learned,90,2048,0.86763,4,0.909903,180
0.522222,0.904589,0.033333,4,16,set_only,0.002057,0.5,0.0,0.75,3,0.041239,0.056724,4,0.555556,0.889104,0.0,13,pairwise,0.945828,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.86763,4,0.909903,180
0.544444,0.904589,1.0,4,16,set_only,0.002057,0.5,0.0,0.75,3,0.0,0.015485,4,0.555556,0.889104,0.566667,13,pairwise,0.904589,0.05,base_oracle,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.4,0.155556,0.033333,0.411111,generated_2,learned,90,2048,0.86763,4,0.909903,180
0.555556,0.904589,0.566667,4,16,set_only,0.002057,0.5,0.0,0.75,3,-0.015485,0.0,4,0.555556,0.889104,1.0,13,pairwise,0.889104,0.05,generated_oracle,40,600,400,0.005,,13,0.033333,0.322222,0.055556,0.022222,0.433333,0.366667,0.011111,0.0,0.188889,generated_2,learned,90,2048,0.86763,4,0.909903,180
0.522222,0.904589,0.033333,4,16,diagnostics_only,-0.006359,0.5,0.0,1.0,3,0.041239,0.056724,4,0.555556,0.889104,0.0,13,pairwise,0.945828,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.867642,4,0.909903,180
0.511111,0.904589,0.0,4,16,diagnostics_only,-0.006359,0.5,0.0,1.0,3,0.042387,0.057872,4,0.555556,0.889104,0.055556,13,pairwise,0.946976,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,13,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.867642,4,0.909903,180
0.5,0.904589,0.288889,4,16,diagnostics_only,-0.006359,0.5,0.0,1.0,3,0.046462,0.061948,4,0.555556,0.889104,0.366667,13,pairwise,0.951052,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,13,0.066667,0.288889,0.022222,0.011111,0.388889,0.422222,0.033333,0.0,0.155556,generated_2,learned,90,2048,0.867642,4,0.909903,180
0.5,0.904589,0.288889,4,16,diagnostics_only,-0.006359,0.5,0.0,1.0,3,0.046462,0.061948,4,0.555556,0.889104,0.366667,13,pairwise,0.951052,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,13,0.066667,0.288889,0.022222,0.011111,0.388889,0.422222,0.033333,0.0,0.155556,generated_2,learned,90,2048,0.867642,4,0.909903,180
0.5,0.904589,0.288889,4,16,diagnostics_only,-0.006359,0.5,0.0,1.0,3,0.046462,0.061948,4,0.555556,0.889104,0.366667,13,pairwise,0.951052,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,1,13,0.066667,0.288889,0.022222,0.011111,0.388889,0.422222,0.033333,0.0,0.155556,generated_2,learned,90,2048,0.867642,4,0.909903,180
0.544444,0.904589,1.0,4,16,diagnostics_only,-0.006359,0.5,0.0,1.0,3,0.0,0.015485,4,0.555556,0.889104,0.566667,13,pairwise,0.904589,0.05,base_oracle,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.4,0.155556,0.033333,0.411111,generated_2,learned,90,2048,0.867642,4,0.909903,180
0.555556,0.904589,0.566667,4,16,diagnostics_only,-0.006359,0.5,0.0,1.0,3,-0.015485,0.0,4,0.555556,0.889104,1.0,13,pairwise,0.889104,0.05,generated_oracle,40,600,400,0.005,,13,0.033333,0.322222,0.055556,0.022222,0.433333,0.366667,0.011111,0.0,0.188889,generated_2,learned,90,2048,0.867642,4,0.909903,180
0.5,0.905333,0.022222,4,16,full,-0.011588,0.5,0.0,1.0,3,0.026644,0.030557,4,0.522222,0.901421,0.0,17,pairwise,0.931978,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.856707,4,0.907513,180
0.488889,0.905333,0.0,4,16,full,-0.011588,0.5,0.0,1.0,3,0.025432,0.029344,4,0.522222,0.901421,0.066667,17,pairwise,0.930765,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.856707,4,0.907513,180
0.488889,0.905333,0.177778,4,16,full,-0.011588,0.5,0.0,1.0,3,0.026193,0.030105,4,0.522222,0.901421,0.3,17,pairwise,0.931526,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,17,0.1,0.333333,0.055556,0.0,0.488889,0.344444,0.033333,0.0,0.133333,generated_2,learned,90,2048,0.856707,4,0.907513,180
0.488889,0.905333,0.177778,4,16,full,-0.011588,0.5,0.0,1.0,3,0.026193,0.030105,4,0.522222,0.901421,0.3,17,pairwise,0.931526,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,17,0.1,0.333333,0.055556,0.0,0.488889,0.344444,0.033333,0.0,0.133333,generated_2,learned,90,2048,0.856707,4,0.907513,180
0.488889,0.905333,0.177778,4,16,full,-0.011588,0.5,0.0,1.0,3,0.026193,0.030105,4,0.522222,0.901421,0.3,17,pairwise,0.931526,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,1,17,0.1,0.333333,0.055556,0.0,0.488889,0.344444,0.033333,0.0,0.133333,generated_2,learned,90,2048,0.856707,4,0.907513,180
0.522222,0.905333,1.0,4,16,full,-0.011588,0.5,0.0,1.0,3,0.0,0.003913,4,0.522222,0.901421,0.455556,17,pairwise,0.905333,0.05,base_oracle,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.355556,0.244444,0.022222,0.377778,generated_2,learned,90,2048,0.856707,4,0.907513,180
0.522222,0.905333,0.455556,4,16,full,-0.011588,0.5,0.0,1.0,3,-0.003913,0.0,4,0.522222,0.901421,1.0,17,pairwise,0.901421,0.05,generated_oracle,40,600,400,0.005,,17,0.111111,0.266667,0.066667,0.1,0.544444,0.333333,0.011111,0.0,0.111111,generated_2,learned,90,2048,0.856707,4,0.907513,180
0.5,0.905333,0.022222,4,16,no_identity,-0.014392,0.5,0.0,0.75,3,0.026644,0.030557,4,0.522222,0.901421,0.0,17,pairwise,0.931978,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.858442,4,0.907513,180
0.488889,0.905333,0.0,4,16,no_identity,-0.014392,0.5,0.0,0.75,3,0.025432,0.029344,4,0.522222,0.901421,0.066667,17,pairwise,0.930765,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.858442,4,0.907513,180
0.5,0.905333,0.144444,4,16,no_identity,-0.014392,0.5,0.0,0.75,3,0.027788,0.0317,4,0.522222,0.901421,0.266667,17,pairwise,0.933121,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,17,0.077778,0.466667,0.088889,0.022222,0.655556,0.2,0.022222,0.0,0.122222,generated_2,learned,90,2048,0.858442,4,0.907513,180
0.5,0.905333,0.144444,4,16,no_identity,-0.014392,0.5,0.0,0.75,3,0.027788,0.0317,4,0.522222,0.901421,0.266667,17,pairwise,0.933121,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,17,0.077778,0.466667,0.088889,0.022222,0.655556,0.2,0.022222,0.0,0.122222,generated_2,learned,90,2048,0.858442,4,0.907513,180
0.5,0.905333,0.144444,4,16,no_identity,-0.014392,0.5,0.0,0.75,3,0.027788,0.0317,4,0.522222,0.901421,0.266667,17,pairwise,0.933121,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,1,17,0.077778,0.466667,0.088889,0.022222,0.655556,0.2,0.022222,0.0,0.122222,generated_2,learned,90,2048,0.858442,4,0.907513,180
0.522222,0.905333,1.0,4,16,no_identity,-0.014392,0.5,0.0,0.75,3,0.0,0.003913,4,0.522222,0.901421,0.455556,17,pairwise,0.905333,0.05,base_oracle,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.355556,0.244444,0.022222,0.377778,generated_2,learned,90,2048,0.858442,4,0.907513,180
0.522222,0.905333,0.455556,4,16,no_identity,-0.014392,0.5,0.0,0.75,3,-0.003913,0.0,4,0.522222,0.901421,1.0,17,pairwise,0.901421,0.05,generated_oracle,40,600,400,0.005,,17,0.111111,0.266667,0.066667,0.1,0.544444,0.333333,0.011111,0.0,0.111111,generated_2,learned,90,2048,0.858442,4,0.907513,180
0.5,0.905333,0.022222,4,16,set_only,-0.013863,0.5,0.0,1.0,3,0.026644,0.030557,4,0.522222,0.901421,0.0,17,pairwise,0.931978,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.857479,4,0.907513,180
0.488889,0.905333,0.0,4,16,set_only,-0.013863,0.5,0.0,1.0,3,0.025432,0.029344,4,0.522222,0.901421,0.066667,17,pairwise,0.930765,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.857479,4,0.907513,180
0.488889,0.905333,0.222222,4,16,set_only,-0.013863,0.5,0.0,1.0,3,0.030325,0.034238,4,0.522222,0.901421,0.333333,17,pairwise,0.935659,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,17,0.044444,0.3,0.033333,0.011111,0.388889,0.511111,0.022222,0.0,0.077778,generated_2,learned,90,2048,0.857479,4,0.907513,180
0.488889,0.905333,0.222222,4,16,set_only,-0.013863,0.5,0.0,1.0,3,0.030325,0.034238,4,0.522222,0.901421,0.333333,17,pairwise,0.935659,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,17,0.044444,0.3,0.033333,0.011111,0.388889,0.511111,0.022222,0.0,0.077778,generated_2,learned,90,2048,0.857479,4,0.907513,180
0.488889,0.905333,0.222222,4,16,set_only,-0.013863,0.5,0.0,1.0,3,0.030325,0.034238,4,0.522222,0.901421,0.333333,17,pairwise,0.935659,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,1,17,0.044444,0.3,0.033333,0.011111,0.388889,0.511111,0.022222,0.0,0.077778,generated_2,learned,90,2048,0.857479,4,0.907513,180
0.522222,0.905333,1.0,4,16,set_only,-0.013863,0.5,0.0,1.0,3,0.0,0.003913,4,0.522222,0.901421,0.455556,17,pairwise,0.905333,0.05,base_oracle,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.355556,0.244444,0.022222,0.377778,generated_2,learned,90,2048,0.857479,4,0.907513,180
