accuracy,base_oracle_loss,base_oracle_match_rate,budget,causal_k,excess_over_base_oracle,excess_over_generated_oracle,generated_candidates,generated_oracle_accuracy,generated_oracle_loss,generated_oracle_match_rate,interaction_mode,loss,policy,propagation_steps,reranker_steps,retriever_steps,safe_margin,safe_uses_reranker,seed,selected_generated_0_rate,selected_generated_1_rate,selected_generated_2_rate,selected_generated_3_rate,selected_generated_4_rate,selected_generated_5_rate,selected_generated_6_rate,selected_generated_7_rate,selected_generated_rate,selected_indexed_rate,selected_interaction_rate,selected_learned_rate,selected_proximity_rate,static_generated_mode_from_validation,static_mode_from_validation,test_samples,total_objects_n,validation_reranker_loss,validation_samples,validation_static_loss
0.544444,0.960229,0.533333,4,8,0.037345,0.045875,2,0.6,0.951699,0.533333,pairwise,0.997574,static_base_validation_choice,40,600,400,0.005,,23,0.0,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,indexed,indexed,90,2048,0.957845,180,1.00984
0.544444,0.960229,0.533333,4,8,0.037345,0.045875,2,0.6,0.951699,0.533333,pairwise,0.997574,static_generated_validation_choice,40,600,400,0.005,,23,0.0,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,indexed,indexed,90,2048,0.957845,180,1.00984
0.555556,0.960229,0.5,4,8,0.015601,0.024132,2,0.6,0.951699,0.655556,pairwise,0.97583,generated_set_reranker,40,600,400,0.005,,23,0.055556,0.255556,,,,,,,0.311111,0.533333,0.055556,0.011111,0.088889,indexed,indexed,90,2048,0.957845,180,1.00984
0.555556,0.960229,0.5,4,8,0.015601,0.024132,2,0.6,0.951699,0.655556,pairwise,0.97583,generated_margin_safe_reranker,40,600,400,0.005,1,23,0.055556,0.255556,,,,,,,0.311111,0.533333,0.055556,0.011111,0.088889,indexed,indexed,90,2048,0.957845,180,1.00984
0.6,0.960229,1.0,4,8,0.0,0.008531,2,0.6,0.951699,0.722222,pairwise,0.960229,base_oracle,40,600,400,0.005,,23,0.0,0.0,,,,,,,0.0,0.533333,0.177778,0.033333,0.255556,indexed,indexed,90,2048,0.957845,180,1.00984
0.6,0.960229,0.722222,4,8,-0.008531,0.0,2,0.6,0.951699,1.0,pairwise,0.951699,generated_oracle,40,600,400,0.005,,23,0.011111,0.266667,,,,,,,0.277778,0.533333,0.055556,0.011111,0.122222,indexed,indexed,90,2048,0.957845,180,1.00984
0.477778,0.943108,0.377778,4,16,0.046674,0.054255,2,0.544444,0.935528,0.344444,pairwise,0.989783,static_indexed,40,600,400,0.005,,11,0.0,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,learned,learned,90,2048,0.888127,180,0.924173
0.488889,0.943108,0.366667,4,16,0.034828,0.042408,2,0.544444,0.935528,0.166667,pairwise,0.977936,static_proximity,40,600,400,0.005,,11,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,learned,learned,90,2048,0.888127,180,0.924173
0.5,0.943108,0.233333,4,16,0.028437,0.036018,2,0.544444,0.935528,0.111111,pairwise,0.971546,static_interaction,40,600,400,0.005,,11,0.0,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,learned,learned,90,2048,0.888127,180,0.924173
0.5,0.943108,0.022222,4,16,0.028712,0.036293,2,0.544444,0.935528,0.011111,pairwise,0.971821,static_learned,40,600,400,0.005,,11,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,learned,learned,90,2048,0.888127,180,0.924173
0.5,0.943108,0.022222,4,16,0.028712,0.036293,2,0.544444,0.935528,0.011111,pairwise,0.971821,static_base_validation_choice,40,600,400,0.005,,11,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,learned,learned,90,2048,0.888127,180,0.924173
0.5,0.943108,0.022222,4,16,0.028712,0.036293,2,0.544444,0.935528,0.011111,pairwise,0.971821,static_generated_validation_choice,40,600,400,0.005,,11,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,learned,learned,90,2048,0.888127,180,0.924173
0.5,0.943108,0.244444,4,16,0.038936,0.046517,2,0.544444,0.935528,0.288889,pairwise,0.982045,generated_set_reranker,40,600,400,0.005,,11,0.133333,0.311111,,,,,,,0.444444,0.288889,0.055556,0.0,0.211111,learned,learned,90,2048,0.888127,180,0.924173
0.5,0.943108,0.244444,4,16,0.038936,0.046517,2,0.544444,0.935528,0.288889,pairwise,0.982045,generated_margin_safe_reranker,40,600,400,0.005,1,11,0.133333,0.311111,,,,,,,0.444444,0.288889,0.055556,0.0,0.211111,learned,learned,90,2048,0.888127,180,0.924173
0.522222,0.943108,1.0,4,16,0.0,0.00758,2,0.544444,0.935528,0.633333,pairwise,0.943108,base_oracle,40,600,400,0.005,,11,0.0,0.0,,,,,,,0.0,0.377778,0.233333,0.022222,0.366667,learned,learned,90,2048,0.888127,180,0.924173
0.544444,0.943108,0.633333,4,16,-0.00758,0.0,2,0.544444,0.935528,1.0,pairwise,0.935528,generated_oracle,40,600,400,0.005,,11,0.066667,0.3,,,,,,,0.366667,0.344444,0.111111,0.011111,0.166667,learned,learned,90,2048,0.888127,180,0.924173
0.5,0.904589,0.4,4,16,0.066572,0.081155,2,0.555556,0.890006,0.366667,pairwise,0.971161,static_indexed,40,600,400,0.005,,13,0.0,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,proximity,proximity,90,2048,0.872463,180,0.927068
0.5,0.904589,0.411111,4,16,0.044029,0.058612,2,0.555556,0.890006,0.188889,pairwise,0.948618,static_proximity,40,600,400,0.005,,13,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,proximity,proximity,90,2048,0.872463,180,0.927068
0.522222,0.904589,0.155556,4,16,0.041232,0.055815,2,0.555556,0.890006,0.033333,pairwise,0.945821,static_interaction,40,600,400,0.005,,13,0.0,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,proximity,proximity,90,2048,0.872463,180,0.927068
0.522222,0.904589,0.033333,4,16,0.041239,0.055822,2,0.555556,0.890006,0.0,pairwise,0.945828,static_learned,40,600,400,0.005,,13,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,proximity,proximity,90,2048,0.872463,180,0.927068
0.5,0.904589,0.411111,4,16,0.044029,0.058612,2,0.555556,0.890006,0.188889,pairwise,0.948618,static_base_validation_choice,40,600,400,0.005,,13,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,proximity,proximity,90,2048,0.872463,180,0.927068
0.5,0.904589,0.411111,4,16,0.044029,0.058612,2,0.555556,0.890006,0.188889,pairwise,0.948618,static_generated_validation_choice,40,600,400,0.005,,13,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,proximity,proximity,90,2048,0.872463,180,0.927068
0.488889,0.904589,0.333333,4,16,0.040515,0.055098,2,0.555556,0.890006,0.411111,pairwise,0.945104,generated_set_reranker,40,600,400,0.005,,13,0.033333,0.355556,,,,,,,0.388889,0.322222,0.033333,0.011111,0.244444,proximity,proximity,90,2048,0.872463,180,0.927068
0.488889,0.904589,0.333333,4,16,0.040515,0.055098,2,0.555556,0.890006,0.411111,pairwise,0.945104,generated_margin_safe_reranker,40,600,400,0.005,1,13,0.033333,0.355556,,,,,,,0.388889,0.322222,0.033333,0.011111,0.244444,proximity,proximity,90,2048,0.872463,180,0.927068
0.544444,0.904589,1.0,4,16,0.0,0.014583,2,0.555556,0.890006,0.588889,pairwise,0.904589,base_oracle,40,600,400,0.005,,13,0.0,0.0,,,,,,,0.0,0.4,0.155556,0.033333,0.411111,proximity,proximity,90,2048,0.872463,180,0.927068
0.555556,0.904589,0.588889,4,16,-0.014583,0.0,2,0.555556,0.890006,1.0,pairwise,0.890006,generated_oracle,40,600,400,0.005,,13,0.066667,0.344444,,,,,,,0.411111,0.366667,0.033333,0.0,0.188889,proximity,proximity,90,2048,0.872463,180,0.927068
0.466667,0.905333,0.355556,4,16,0.034451,0.038086,2,0.522222,0.901698,0.333333,pairwise,0.939784,static_indexed,40,600,400,0.005,,17,0.0,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,generated_0,learned,90,2048,0.914138,180,0.943245
0.511111,0.905333,0.377778,4,16,0.02595,0.029585,2,0.522222,0.901698,0.133333,pairwise,0.931283,static_proximity,40,600,400,0.005,,17,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,generated_0,learned,90,2048,0.914138,180,0.943245
0.5,0.905333,0.244444,4,16,0.026418,0.030053,2,0.522222,0.901698,0.111111,pairwise,0.931751,static_interaction,40,600,400,0.005,,17,0.0,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,generated_0,learned,90,2048,0.914138,180,0.943245
0.5,0.905333,0.022222,4,16,0.026644,0.03028,2,0.522222,0.901698,0.011111,pairwise,0.931978,static_learned,40,600,400,0.005,,17,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,generated_0,learned,90,2048,0.914138,180,0.943245
0.5,0.905333,0.022222,4,16,0.026644,0.03028,2,0.522222,0.901698,0.011111,pairwise,0.931978,static_base_validation_choice,40,600,400,0.005,,17,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,generated_0,learned,90,2048,0.914138,180,0.943245
0.488889,0.905333,0.0,4,16,0.027383,0.031019,2,0.522222,0.901698,0.144444,pairwise,0.932717,static_generated_validation_choice,40,600,400,0.005,,17,1.0,0.0,,,,,,,1.0,0.0,0.0,0.0,0.0,generated_0,learned,90,2048,0.914138,180,0.943245
0.488889,0.905333,0.244444,4,16,0.023552,0.027187,2,0.522222,0.901698,0.344444,pairwise,0.928885,generated_set_reranker,40,600,400,0.005,,17,0.211111,0.222222,,,,,,,0.433333,0.288889,0.111111,0.033333,0.133333,generated_0,learned,90,2048,0.914138,180,0.943245
0.488889,0.905333,0.244444,4,16,0.023552,0.027187,2,0.522222,0.901698,0.344444,pairwise,0.928885,generated_margin_safe_reranker,40,600,400,0.005,1,17,0.211111,0.222222,,,,,,,0.433333,0.288889,0.111111,0.033333,0.133333,generated_0,learned,90,2048,0.914138,180,0.943245
0.522222,0.905333,1.0,4,16,0.0,0.003635,2,0.522222,0.901698,0.588889,pairwise,0.905333,base_oracle,40,600,400,0.005,,17,0.0,0.0,,,,,,,0.0,0.355556,0.244444,0.022222,0.377778,generated_0,learned,90,2048,0.914138,180,0.943245
0.522222,0.905333,0.588889,4,16,-0.003635,0.0,2,0.522222,0.901698,1.0,pairwise,0.901698,generated_oracle,40,600,400,0.005,,17,0.144444,0.266667,,,,,,,0.411111,0.333333,0.111111,0.011111,0.133333,generated_0,learned,90,2048,0.914138,180,0.943245
0.488889,0.9361,0.444444,4,16,0.043594,0.049855,2,0.611111,0.929839,0.411111,pairwise,0.979695,static_indexed,40,600,400,0.005,,19,0.0,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,proximity,proximity,90,2048,0.842558,180,0.878886
0.5,0.9361,0.388889,4,16,0.034919,0.04118,2,0.611111,0.929839,0.155556,pairwise,0.971019,static_proximity,40,600,400,0.005,,19,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,proximity,proximity,90,2048,0.842558,180,0.878886
0.488889,0.9361,0.144444,4,16,0.036683,0.042944,2,0.611111,0.929839,0.066667,pairwise,0.972783,static_interaction,40,600,400,0.005,,19,0.0,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,proximity,proximity,90,2048,0.842558,180,0.878886
0.488889,0.9361,0.022222,4,16,0.036851,0.043112,2,0.611111,0.929839,0.0,pairwise,0.972951,static_learned,40,600,400,0.005,,19,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,proximity,proximity,90,2048,0.842558,180,0.878886
0.5,0.9361,0.388889,4,16,0.034919,0.04118,2,0.611111,0.929839,0.155556,pairwise,0.971019,static_base_validation_choice,40,600,400,0.005,,19,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,proximity,proximity,90,2048,0.842558,180,0.878886
0.5,0.9361,0.388889,4,16,0.034919,0.04118,2,0.611111,0.929839,0.155556,pairwise,0.971019,static_generated_validation_choice,40,600,400,0.005,,19,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,proximity,proximity,90,2048,0.842558,180,0.878886
0.522222,0.9361,0.411111,4,16,0.033556,0.039817,2,0.611111,0.929839,0.444444,pairwise,0.969657,generated_set_reranker,40,600,400,0.005,,19,0.088889,0.233333,,,,,,,0.322222,0.4,0.111111,0.0,0.166667,proximity,proximity,90,2048,0.842558,180,0.878886
0.522222,0.9361,0.411111,4,16,0.033556,0.039817,2,0.611111,0.929839,0.444444,pairwise,0.969657,generated_margin_safe_reranker,40,600,400,0.005,1,19,0.088889,0.233333,,,,,,,0.322222,0.4,0.111111,0.0,0.166667,proximity,proximity,90,2048,0.842558,180,0.878886
0.588889,0.9361,1.0,4,16,0.0,0.006261,2,0.611111,0.929839,0.633333,pairwise,0.9361,base_oracle,40,600,400,0.005,,19,0.0,0.0,,,,,,,0.0,0.444444,0.144444,0.022222,0.388889,proximity,proximity,90,2048,0.842558,180,0.878886
0.611111,0.9361,0.633333,4,16,-0.006261,0.0,2,0.611111,0.929839,1.0,pairwise,0.929839,generated_oracle,40,600,400,0.005,,19,0.1,0.266667,,,,,,,0.366667,0.411111,0.066667,0.0,0.155556,proximity,proximity,90,2048,0.842558,180,0.878886
0.522222,0.886832,0.377778,4,16,0.082766,0.093622,2,0.666667,0.875976,0.366667,pairwise,0.969598,static_indexed,40,600,400,0.005,,23,0.0,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,indexed,indexed,90,2048,0.803698,180,0.891254
0.488889,0.886832,0.388889,4,16,0.127912,0.138768,2,0.666667,0.875976,0.177778,pairwise,1.014745,static_proximity,40,600,400,0.005,,23,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,indexed,indexed,90,2048,0.803698,180,0.891254
0.511111,0.886832,0.188889,4,16,0.121759,0.132615,2,0.666667,0.875976,0.022222,pairwise,1.008591,static_interaction,40,600,400,0.005,,23,0.0,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,indexed,indexed,90,2048,0.803698,180,0.891254
0.511111,0.886832,0.044444,4,16,0.121504,0.13236,2,0.666667,0.875976,0.011111,pairwise,1.008336,static_learned,40,600,400,0.005,,23,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,indexed,indexed,90,2048,0.803698,180,0.891254
0.522222,0.886832,0.377778,4,16,0.082766,0.093622,2,0.666667,0.875976,0.366667,pairwise,0.969598,static_base_validation_choice,40,600,400,0.005,,23,0.0,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,indexed,indexed,90,2048,0.803698,180,0.891254
0.522222,0.886832,0.377778,4,16,0.082766,0.093622,2,0.666667,0.875976,0.366667,pairwise,0.969598,static_generated_validation_choice,40,600,400,0.005,,23,0.0,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,indexed,indexed,90,2048,0.803698,180,0.891254
0.566667,0.886832,0.355556,4,16,0.059542,0.070398,2,0.666667,0.875976,0.511111,pairwise,0.946374,generated_set_reranker,40,600,400,0.005,,23,0.122222,0.3,,,,,,,0.422222,0.377778,0.044444,0.0,0.155556,indexed,indexed,90,2048,0.803698,180,0.891254
0.566667,0.886832,0.355556,4,16,0.059542,0.070398,2,0.666667,0.875976,0.511111,pairwise,0.946374,generated_margin_safe_reranker,40,600,400,0.005,1,23,0.122222,0.3,,,,,,,0.422222,0.377778,0.044444,0.0,0.155556,indexed,indexed,90,2048,0.803698,180,0.891254
0.655556,0.886832,1.0,4,16,0.0,0.010856,2,0.666667,0.875976,0.577778,pairwise,0.886832,base_oracle,40,600,400,0.005,,23,0.0,0.0,,,,,,,0.0,0.377778,0.188889,0.044444,0.388889,indexed,indexed,90,2048,0.803698,180,0.891254
0.666667,0.886832,0.577778,4,16,-0.010856,0.0,2,0.666667,0.875976,1.0,pairwise,0.875976,generated_oracle,40,600,400,0.005,,23,0.066667,0.355556,,,,,,,0.422222,0.366667,0.022222,0.011111,0.177778,indexed,indexed,90,2048,0.803698,180,0.891254
0.466667,0.997236,0.377778,4,32,0.027789,0.034127,2,0.522222,0.990897,0.311111,pairwise,1.025025,static_indexed,40,600,400,0.005,,11,0.0,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,indexed,indexed,90,2048,0.944169,180,0.974949
0.455556,0.997236,0.311111,4,32,0.039687,0.046025,2,0.522222,0.990897,0.155556,pairwise,1.036922,static_proximity,40,600,400,0.005,,11,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,indexed,indexed,90,2048,0.944169,180,0.974949
0.477778,0.997236,0.266667,4,32,0.027243,0.033581,2,0.522222,0.990897,0.077778,pairwise,1.024479,static_interaction,40,600,400,0.005,,11,0.0,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,indexed,indexed,90,2048,0.944169,180,0.974949
0.466667,0.997236,0.044444,4,32,0.027318,0.033656,2,0.522222,0.990897,0.022222,pairwise,1.024553,static_learned,40,600,400,0.005,,11,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,indexed,indexed,90,2048,0.944169,180,0.974949
0.466667,0.997236,0.377778,4,32,0.027789,0.034127,2,0.522222,0.990897,0.311111,pairwise,1.025025,static_base_validation_choice,40,600,400,0.005,,11,0.0,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,indexed,indexed,90,2048,0.944169,180,0.974949
0.466667,0.997236,0.377778,4,32,0.027789,0.034127,2,0.522222,0.990897,0.311111,pairwise,1.025025,static_generated_validation_choice,40,600,400,0.005,,11,0.0,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,indexed,indexed,90,2048,0.944169,180,0.974949
0.488889,0.997236,0.288889,4,32,0.023471,0.029809,2,0.522222,0.990897,0.344444,pairwise,1.020707,generated_set_reranker,40,600,400,0.005,,11,0.177778,0.211111,,,,,,,0.388889,0.333333,0.122222,0.044444,0.111111,indexed,indexed,90,2048,0.944169,180,0.974949
0.488889,0.997236,0.288889,4,32,0.023471,0.029809,2,0.522222,0.990897,0.344444,pairwise,1.020707,generated_margin_safe_reranker,40,600,400,0.005,1,11,0.177778,0.211111,,,,,,,0.388889,0.333333,0.122222,0.044444,0.111111,indexed,indexed,90,2048,0.944169,180,0.974949
0.511111,0.997236,1.0,4,32,0.0,0.006338,2,0.522222,0.990897,0.566667,pairwise,0.997236,base_oracle,40,600,400,0.005,,11,0.0,0.0,,,,,,,0.0,0.377778,0.266667,0.044444,0.311111,indexed,indexed,90,2048,0.944169,180,0.974949
0.522222,0.997236,0.566667,4,32,-0.006338,0.0,2,0.522222,0.990897,1.0,pairwise,0.990897,generated_oracle,40,600,400,0.005,,11,0.088889,0.344444,,,,,,,0.433333,0.311111,0.077778,0.022222,0.155556,indexed,indexed,90,2048,0.944169,180,0.974949
0.5,0.962059,0.455556,4,32,0.028076,0.032341,2,0.566667,0.957794,0.444444,pairwise,0.990135,static_indexed,40,600,400,0.005,,13,0.0,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,indexed,indexed,90,2048,0.948756,180,0.976044
0.477778,0.962059,0.4,4,32,0.027414,0.031679,2,0.566667,0.957794,0.133333,pairwise,0.989473,static_proximity,40,600,400,0.005,,13,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,indexed,indexed,90,2048,0.948756,180,0.976044
0.477778,0.962059,0.144444,4,32,0.027116,0.031381,2,0.566667,0.957794,0.044444,pairwise,0.989175,static_interaction,40,600,400,0.005,,13,0.0,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,indexed,indexed,90,2048,0.948756,180,0.976044
0.466667,0.962059,0.0,4,32,0.027092,0.031357,2,0.566667,0.957794,0.0,pairwise,0.989151,static_learned,40,600,400,0.005,,13,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,indexed,indexed,90,2048,0.948756,180,0.976044
0.5,0.962059,0.455556,4,32,0.028076,0.032341,2,0.566667,0.957794,0.444444,pairwise,0.990135,static_base_validation_choice,40,600,400,0.005,,13,0.0,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,indexed,indexed,90,2048,0.948756,180,0.976044
0.5,0.962059,0.455556,4,32,0.028076,0.032341,2,0.566667,0.957794,0.444444,pairwise,0.990135,static_generated_validation_choice,40,600,400,0.005,,13,0.0,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,indexed,indexed,90,2048,0.948756,180,0.976044
0.5,0.962059,0.355556,4,32,0.025518,0.029783,2,0.566667,0.957794,0.444444,pairwise,0.987577,generated_set_reranker,40,600,400,0.005,,13,0.1,0.177778,,,,,,,0.277778,0.566667,0.055556,0.0,0.1,indexed,indexed,90,2048,0.948756,180,0.976044
0.5,0.962059,0.355556,4,32,0.025518,0.029783,2,0.566667,0.957794,0.444444,pairwise,0.987577,generated_margin_safe_reranker,40,600,400,0.005,1,13,0.1,0.177778,,,,,,,0.277778,0.566667,0.055556,0.0,0.1,indexed,indexed,90,2048,0.948756,180,0.976044
0.555556,0.962059,1.0,4,32,0.0,0.004265,2,0.566667,0.957794,0.622222,pairwise,0.962059,base_oracle,40,600,400,0.005,,13,0.0,0.0,,,,,,,0.0,0.455556,0.144444,0.0,0.4,indexed,indexed,90,2048,0.948756,180,0.976044
0.566667,0.962059,0.622222,4,32,-0.004265,0.0,2,0.566667,0.957794,1.0,pairwise,0.957794,generated_oracle,40,600,400,0.005,,13,0.066667,0.311111,,,,,,,0.377778,0.444444,0.044444,0.0,0.133333,indexed,indexed,90,2048,0.948756,180,0.976044
0.544444,0.990119,0.322222,4,32,0.0235,0.026122,2,0.544444,0.987498,0.266667,pairwise,1.013619,static_indexed,40,600,400,0.005,,17,0.0,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,proximity,proximity,90,2048,0.976413,180,0.991764
0.455556,0.990119,0.211111,4,32,0.016764,0.019385,2,0.544444,0.987498,0.111111,pairwise,1.006883,static_proximity,40,600,400,0.005,,17,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,proximity,proximity,90,2048,0.976413,180,0.991764
0.455556,0.990119,0.411111,4,32,0.015659,0.018281,2,0.544444,0.987498,0.188889,pairwise,1.005778,static_interaction,40,600,400,0.005,,17,0.0,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,proximity,proximity,90,2048,0.976413,180,0.991764
0.455556,0.990119,0.055556,4,32,0.015891,0.018513,2,0.544444,0.987498,0.022222,pairwise,1.00601,static_learned,40,600,400,0.005,,17,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,proximity,proximity,90,2048,0.976413,180,0.991764
0.455556,0.990119,0.211111,4,32,0.016764,0.019385,2,0.544444,0.987498,0.111111,pairwise,1.006883,static_base_validation_choice,40,600,400,0.005,,17,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,proximity,proximity,90,2048,0.976413,180,0.991764
0.455556,0.990119,0.211111,4,32,0.016764,0.019385,2,0.544444,0.987498,0.111111,pairwise,1.006883,static_generated_validation_choice,40,600,400,0.005,,17,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,proximity,proximity,90,2048,0.976413,180,0.991764
0.533333,0.990119,0.322222,4,32,0.006006,0.008628,2,0.544444,0.987498,0.422222,pairwise,0.996125,generated_set_reranker,40,600,400,0.005,,17,0.222222,0.2,,,,,,,0.422222,0.2,0.155556,0.055556,0.166667,proximity,proximity,90,2048,0.976413,180,0.991764
0.533333,0.990119,0.322222,4,32,0.006006,0.008628,2,0.544444,0.987498,0.422222,pairwise,0.996125,generated_margin_safe_reranker,40,600,400,0.005,1,17,0.222222,0.2,,,,,,,0.422222,0.2,0.155556,0.055556,0.166667,proximity,proximity,90,2048,0.976413,180,0.991764
0.544444,0.990119,1.0,4,32,0.0,0.002621,2,0.544444,0.987498,0.588889,pairwise,0.990119,base_oracle,40,600,400,0.005,,17,0.0,0.0,,,,,,,0.0,0.322222,0.411111,0.055556,0.211111,proximity,proximity,90,2048,0.976413,180,0.991764
0.544444,0.990119,0.588889,4,32,-0.002621,0.0,2,0.544444,0.987498,1.0,pairwise,0.987498,generated_oracle,40,600,400,0.005,,17,0.177778,0.233333,,,,,,,0.411111,0.266667,0.188889,0.022222,0.111111,proximity,proximity,90,2048,0.976413,180,0.991764
0.488889,0.968346,0.366667,4,32,0.045078,0.05002,2,0.555556,0.963403,0.333333,pairwise,1.013423,static_indexed,40,600,400,0.005,,19,0.0,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,proximity,proximity,90,2048,0.937864,180,0.97352
0.477778,0.968346,0.4,4,32,0.034812,0.039754,2,0.555556,0.963403,0.122222,pairwise,1.003158,static_proximity,40,600,400,0.005,,19,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,proximity,proximity,90,2048,0.937864,180,0.97352
0.5,0.968346,0.2,4,32,0.034876,0.039818,2,0.555556,0.963403,0.044444,pairwise,1.003221,static_interaction,40,600,400,0.005,,19,0.0,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,proximity,proximity,90,2048,0.937864,180,0.97352
0.5,0.968346,0.033333,4,32,0.034473,0.039415,2,0.555556,0.963403,0.0,pairwise,1.002818,static_learned,40,600,400,0.005,,19,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,proximity,proximity,90,2048,0.937864,180,0.97352
0.477778,0.968346,0.4,4,32,0.034812,0.039754,2,0.555556,0.963403,0.122222,pairwise,1.003158,static_base_validation_choice,40,600,400,0.005,,19,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,proximity,proximity,90,2048,0.937864,180,0.97352
0.477778,0.968346,0.4,4,32,0.034812,0.039754,2,0.555556,0.963403,0.122222,pairwise,1.003158,static_generated_validation_choice,40,600,400,0.005,,19,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,proximity,proximity,90,2048,0.937864,180,0.97352
0.511111,0.968346,0.244444,4,32,0.025466,0.030408,2,0.555556,0.963403,0.466667,pairwise,0.993811,generated_set_reranker,40,600,400,0.005,,19,0.088889,0.388889,,,,,,,0.477778,0.288889,0.033333,0.022222,0.177778,proximity,proximity,90,2048,0.937864,180,0.97352
0.511111,0.968346,0.244444,4,32,0.025466,0.030408,2,0.555556,0.963403,0.466667,pairwise,0.993811,generated_margin_safe_reranker,40,600,400,0.005,1,19,0.088889,0.388889,,,,,,,0.477778,0.288889,0.033333,0.022222,0.177778,proximity,proximity,90,2048,0.937864,180,0.97352
0.555556,0.968346,1.0,4,32,0.0,0.004942,2,0.555556,0.963403,0.5,pairwise,0.968346,base_oracle,40,600,400,0.005,,19,0.0,0.0,,,,,,,0.0,0.366667,0.2,0.033333,0.4,proximity,proximity,90,2048,0.937864,180,0.97352
0.555556,0.968346,0.5,4,32,-0.004942,0.0,2,0.555556,0.963403,1.0,pairwise,0.963403,generated_oracle,40,600,400,0.005,,19,0.1,0.4,,,,,,,0.5,0.333333,0.044444,0.0,0.122222,proximity,proximity,90,2048,0.937864,180,0.97352
0.488889,0.954848,0.4,4,32,0.054917,0.063432,2,0.7,0.946333,0.4,pairwise,1.009765,static_indexed,40,600,400,0.005,,23,0.0,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,generated_0,learned,90,2048,0.949422,180,0.994957
0.533333,0.954848,0.333333,4,32,0.044075,0.05259,2,0.7,0.946333,0.144444,pairwise,0.998923,static_proximity,40,600,400,0.005,,23,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,generated_0,learned,90,2048,0.949422,180,0.994957
0.488889,0.954848,0.211111,4,32,0.042998,0.051513,2,0.7,0.946333,0.044444,pairwise,0.997846,static_interaction,40,600,400,0.005,,23,0.0,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,generated_0,learned,90,2048,0.949422,180,0.994957
