row_type,model,seed,train_mechanism,eval_mechanism,temperature,calibration_mode,mechanism_prior_strength,mechanism_prior_policy,mechanism_prior_selection_metric,mechanism_prior_selection_score,calibration_bias,background_objects,total_objects_n,samples,branch_accuracy,majority_accuracy,mse,nll,brier,ece,selected_k_mean,causal_recall_mean,dense_compute_ratio,seed_count
seed,graph-transformer,17,nominal,catch_heavy,1.0,mechanism_prior,1.0,selected,nll_ece,1.133789,-0.121954;-0.702623;0.824577,32,37,36,0.638889,0.777778,0.023935,0.758051,0.475645,0.110662,4.8,1.0,1.0,1
seed,graph-transformer,19,nominal,nominal,1.0,mechanism_prior,0.5,selected,nll_ece,1.092799,-0.047883;0.152197;-0.104314,32,37,36,0.555556,0.444444,0.032972,0.969094,0.602891,0.109129,4.4,1.0,1.0,1
seed,graph-transformer,19,nominal,high_force,1.0,mechanism_prior,0.0,selected,nll_ece,1.186497,0.000000;0.000000;0.000000,32,37,36,0.388889,0.361111,0.09663,1.214219,0.737671,0.290703,4.4,1.0,1.0,1
seed,graph-transformer,19,nominal,edge_shift,1.0,mechanism_prior,0.5,selected,nll_ece,1.135694,-0.033313;0.572232;-0.538920,32,37,36,0.666667,0.555556,0.070579,0.900207,0.532386,0.140388,4.4,1.0,1.0,1
seed,graph-transformer,19,nominal,catch_heavy,1.0,mechanism_prior,1.0,selected,nll_ece,0.799888,-0.269155;-0.667503;0.936658,32,37,36,0.75,0.777778,0.029371,0.666477,0.387025,0.109202,4.825,1.0,1.0,1
seed,graph-transformer,23,nominal,nominal,1.0,mechanism_prior,0.0,selected,nll_ece,1.434631,0.000000;0.000000;0.000000,32,37,36,0.5,0.472222,0.030857,1.090581,0.666394,0.209651,4.275,1.0,1.0,1
seed,graph-transformer,23,nominal,high_force,1.0,mechanism_prior,0.0,selected,nll_ece,1.772089,0.000000;0.000000;0.000000,32,37,36,0.472222,0.472222,0.123382,1.267058,0.739382,0.350477,4.275,1.0,1.0,1
seed,graph-transformer,23,nominal,edge_shift,1.0,mechanism_prior,0.0,selected,nll_ece,1.259899,0.000000;0.000000;0.000000,32,37,36,0.722222,0.444444,0.093297,0.836988,0.488806,0.207156,4.275,1.0,1.0,1
seed,graph-transformer,23,nominal,catch_heavy,1.0,mechanism_prior,1.0,selected,nll_ece,1.034637,-0.390256;-0.588082;0.978338,32,37,36,0.638889,0.722222,0.026547,0.794122,0.479545,0.040265,4.775,1.0,1.0,1
seed,graph-transformer,29,nominal,nominal,1.0,mechanism_prior,0.0,selected,nll_ece,1.187589,0.000000;0.000000;0.000000,32,37,36,0.472222,0.5,0.02836,0.999219,0.61729,0.075004,4.3,1.0,1.0,1
seed,graph-transformer,29,nominal,high_force,1.0,mechanism_prior,0.0,selected,nll_ece,1.280507,0.000000;0.000000;0.000000,32,37,36,0.5,0.472222,0.101366,1.017251,0.619344,0.193006,4.3,1.0,1.0,1
seed,graph-transformer,29,nominal,edge_shift,1.0,mechanism_prior,0.75,selected,nll_ece,1.253437,-0.013467;0.781076;-0.767609,32,37,36,0.694444,0.472222,0.099177,0.809204,0.454257,0.177663,4.3,1.0,1.0,1
seed,graph-transformer,29,nominal,catch_heavy,1.0,mechanism_prior,1.0,selected,nll_ece,0.75647,-0.102550;-1.058061;1.160612,32,37,36,0.694444,0.694444,0.024439,0.735709,0.459532,0.12077,4.775,1.0,1.0,1
seed,graph-transformer,31,nominal,nominal,1.0,mechanism_prior,0.5,selected,nll_ece,1.045819,0.002529;0.062843;-0.065372,32,37,36,0.583333,0.527778,0.028766,0.872524,0.538798,0.15004,4.35,1.0,1.0,1
seed,graph-transformer,31,nominal,high_force,1.0,mechanism_prior,0.0,selected,nll_ece,1.218512,0.000000;0.000000;0.000000,32,37,36,0.583333,0.444444,0.097635,0.921377,0.546041,0.086381,4.35,1.0,1.0,1
seed,graph-transformer,31,nominal,edge_shift,1.0,mechanism_prior,0.75,selected,nll_ece,1.123043,0.003793;0.781482;-0.785276,32,37,36,0.777778,0.5,0.092889,0.694202,0.387628,0.122671,4.35,1.0,1.0,1
seed,graph-transformer,31,nominal,catch_heavy,1.0,mechanism_prior,1.0,selected,nll_ece,0.801343,-0.079536;-1.057520;1.137056,32,37,36,0.694444,0.694444,0.024476,0.720165,0.456879,0.085775,4.825,1.0,1.0,1
seed,serialized-token,11,nominal,nominal,1.0,mechanism_prior,0.5,selected,nll_ece,1.015857,0.093539;0.126518;-0.220056,32,37,36,0.472222,0.444444,0.020365,1.006952,0.623058,0.182865,4.375,1.0,1.0,1
seed,serialized-token,11,nominal,high_force,1.0,mechanism_prior,0.25,selected,nll_ece,1.010949,-0.206131;0.316159;-0.110028,32,37,36,0.444444,0.444444,0.076117,1.146226,0.694851,0.22834,4.375,1.0,1.0,1
seed,serialized-token,11,nominal,edge_shift,1.0,mechanism_prior,1.0,selected,nll_ece,0.941856,0.204288;1.170622;-1.374910,32,37,36,0.527778,0.527778,0.056691,1.11751,0.666314,0.218292,4.375,1.0,1.0,1
seed,serialized-token,11,nominal,catch_heavy,1.0,mechanism_prior,0.75,selected,nll_ece,0.845455,0.026321;-0.624942;0.598621,32,37,36,0.805556,0.805556,0.016193,0.678017,0.388612,0.17639,4.8,1.0,1.0,1
seed,serialized-token,13,nominal,nominal,1.0,mechanism_prior,0.0,selected,nll_ece,1.035413,0.000000;0.000000;0.000000,32,37,36,0.388889,0.444444,0.016404,1.020689,0.639183,0.145681,4.35,1.0,1.0,1
seed,serialized-token,13,nominal,high_force,1.0,mechanism_prior,0.0,selected,nll_ece,1.14304,0.000000;0.000000;0.000000,32,37,36,0.416667,0.416667,0.065028,1.190883,0.731718,0.271056,4.35,1.0,1.0,1
seed,serialized-token,13,nominal,edge_shift,1.0,mechanism_prior,0.75,selected,nll_ece,1.071917,0.062397;0.859972;-0.922369,32,37,36,0.555556,0.555556,0.052475,1.107111,0.662407,0.226307,4.35,1.0,1.0,1
