row_type,model,seed,train_mechanism,eval_mechanism,temperature,calibration_mode,mechanism_prior_strength,mechanism_prior_policy,mechanism_prior_selection_metric,mechanism_prior_selection_score,calibration_bias,background_objects,total_objects_n,samples,branch_accuracy,majority_accuracy,mse,nll,brier,ece,selected_k_mean,causal_recall_mean,dense_compute_ratio,seed_count
seed,graph-transformer,31,nominal+high_force+edge_shift+catch_heavy,edge_high_force,2.334617,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.666667,0.666667,0.15759,0.99149,0.583725,0.209459,4.35,1.0,1.0,1
seed,graph-transformer,31,nominal+high_force+edge_shift+catch_heavy,edge_catch_heavy,2.334617,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.333333,0.527778,0.056841,1.113523,0.675045,0.058449,4.825,1.0,1.0,1
seed,serialized-token,11,nominal+high_force+edge_shift+catch_heavy,no_catch,2.095794,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.694444,0.666667,0.081902,0.988759,0.592991,0.303215,4.025,1.0,1.0,1
seed,serialized-token,11,nominal+high_force+edge_shift+catch_heavy,edge_high_force,2.095794,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.583333,0.583333,0.186389,0.99677,0.5986,0.154486,4.375,1.0,1.0,1
seed,serialized-token,11,nominal+high_force+edge_shift+catch_heavy,edge_catch_heavy,2.095794,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.388889,0.555556,0.080772,1.090094,0.661956,0.172671,4.8,1.0,1.0,1
seed,serialized-token,13,nominal+high_force+edge_shift+catch_heavy,no_catch,2.239109,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.305556,0.666667,0.054287,1.097946,0.663943,0.303232,4.025,1.0,1.0,1
seed,serialized-token,13,nominal+high_force+edge_shift+catch_heavy,edge_high_force,2.239109,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.583333,0.583333,0.16744,1.047043,0.626342,0.176402,4.35,1.0,1.0,1
seed,serialized-token,13,nominal+high_force+edge_shift+catch_heavy,edge_catch_heavy,2.239109,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.277778,0.583333,0.053254,1.14205,0.694822,0.110695,4.825,1.0,1.0,1
seed,serialized-token,17,nominal+high_force+edge_shift+catch_heavy,no_catch,2.214432,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.277778,0.694444,0.042018,1.108307,0.670784,0.227734,4.025,1.0,1.0,1
seed,serialized-token,17,nominal+high_force+edge_shift+catch_heavy,edge_high_force,2.214432,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.555556,0.555556,0.131106,1.032674,0.617015,0.116783,4.4,1.0,1.0,1
seed,serialized-token,17,nominal+high_force+edge_shift+catch_heavy,edge_catch_heavy,2.214432,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.277778,0.583333,0.041395,1.14291,0.69635,0.121705,4.8,1.0,1.0,1
seed,serialized-token,19,nominal+high_force+edge_shift+catch_heavy,no_catch,0.378162,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.277778,0.694444,0.084175,1.122018,0.678405,0.247163,4.025,1.0,1.0,1
seed,serialized-token,19,nominal+high_force+edge_shift+catch_heavy,edge_high_force,0.378162,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.555556,0.555556,0.177861,1.061653,0.624887,0.066591,4.4,1.0,1.0,1
seed,serialized-token,19,nominal+high_force+edge_shift+catch_heavy,edge_catch_heavy,0.378162,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.305556,0.583333,0.083085,1.170323,0.714656,0.1668,4.825,1.0,1.0,1
seed,serialized-token,23,nominal+high_force+edge_shift+catch_heavy,no_catch,1.127783,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.555556,0.694444,0.057365,0.931625,0.561912,0.115946,4.025,1.0,1.0,1
seed,serialized-token,23,nominal+high_force+edge_shift+catch_heavy,edge_high_force,1.127783,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.638889,0.638889,0.182363,0.855057,0.499547,0.047099,4.275,1.0,1.0,1
seed,serialized-token,23,nominal+high_force+edge_shift+catch_heavy,edge_catch_heavy,1.127783,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.388889,0.472222,0.067504,1.138875,0.694879,0.195512,4.775,1.0,1.0,1
